,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,0.0,0.2797901719812341,0.30846555505166956,0.25125889057440404,0.28172586035958563,0.28949818645086783,0.4098415168308695,0.2805093690387435,0.3285303506705095,0.22037905149131634,0.3340647113373866,0.29268987313594014,0.2442511485095426,0.26654074388389,0.3681042211427489
cough,0.2797901719812341,0.0,0.44151359264102985,0.24831051633584636,0.20388589349050096,0.46528639288949064,0.45035323312777104,0.29272829544193496,0.3572694938124351,0.35937436223330677,0.19682451694674127,0.3467440985844838,0.32687312687439274,0.1614490864762988,0.2789230271097442
fever,0.30846555505166956,0.44151359264102985,0.0,0.28351019052702753,0.24358356376546328,0.3907381956038782,0.648215957652903,0.22837279394266335,0.20272993278707335,0.266550318146081,0.3957479075376186,0.3137841033480271,0.36857619703440486,0.19233971679723005,0.4122411893381681
headache,0.25125889057440404,0.24831051633584636,0.28351019052702753,0.0,0.1263342278098647,0.387040619373403,0.29164044865120203,0.24485767211399956,0.23451534515889758,0.3237513981471907,0.2682886690393533,0.2808270940317277,0.2739432245045611,0.21432774334098095,0.2120244330865003
lagnat,0.28172586035958563,0.20388589349050096,0.24358356376546328,0.1263342278098647,0.0,0.2110760699358658,0.26420640304668414,0.21350499834241152,0.1155717562573081,0.3010651268788968,0.16257559135192978,0.16262416442939026,0.2381546341237604,0.15509636140356955,0.18583142155277146
rashes,0.28949818645086783,0.46528639288949064,0.3907381956038782,0.387040619373403,0.2110760699358658,0.0,0.3413287768009054,0.4878712441539887,0.26271277456265174,0.42797679133926225,0.3570259591792007,0.3157309591486435,0.2602490026141149,0.3506886083232821,0.4045475006160319
sipon,0.4098415168308695,0.45035323312777104,0.648215957652903,0.29164044865120203,0.26420640304668414,0.3413287768009054,0.0,0.29247949549126806,0.23171627372941803,0.3058474428216516,0.37795828049056185,0.38085683370846257,0.2976979376778097,0.25537889314661055,0.3848319164300923
ubo,0.2805093690387435,0.29272829544193496,0.22837279394266335,0.24485767211399956,0.21350499834241152,0.4878712441539887,0.29247949549126806,0.0,0.27198404532151976,0.5143792956580139,0.26587345503855,0.3499897977685637,0.26164829779770965,0.20391195640474993,0.4413656554828587
ecq,0.3285303506705095,0.3572694938124351,0.20272993278707335,0.23451534515889758,0.1155717562573081,0.26271277456265174,0.23171627372941803,0.27198404532151976,0.0,0.2208133643306489,0.3260760514688301,0.2646627626362074,0.4063960290344121,0.22342640208657494,0.2746720750860654
face-shield,0.22037905149131634,0.35937436223330677,0.266550318146081,0.3237513981471907,0.3010651268788968,0.42797679133926225,0.3058474428216516,0.5143792956580139,0.2208133643306489,0.0,0.20178839454873404,0.46601236378542416,0.2785670814382552,0.24269653829599214,0.3132811261483289
Frontliners,0.3340647113373866,0.19682451694674127,0.3957479075376186,0.2682886690393533,0.16257559135192978,0.3570259591792007,0.37795828049056185,0.26587345503855,0.3260760514688301,0.20178839454873404,0.0,0.25947743746300994,0.35514063532024526,0.5701461924100433,0.48922590662721005
masks,0.29268987313594014,0.3467440985844838,0.3137841033480271,0.2808270940317277,0.16262416442939026,0.3157309591486435,0.38085683370846257,0.3499897977685637,0.2646627626362074,0.46601236378542416,0.25947743746300994,0.0,0.25232368087218826,0.23570101630005183,0.3684138958913852
Quarantine,0.2442511485095426,0.32687312687439274,0.36857619703440486,0.2739432245045611,0.2381546341237604,0.2602490026141149,0.2976979376778097,0.26164829779770965,0.4063960290344121,0.2785670814382552,0.35514063532024526,0.25232368087218826,0.0,0.2636101548314654,0.3905099046322933
social-distancing,0.26654074388389,0.1614490864762988,0.19233971679723005,0.21432774334098095,0.15509636140356955,0.3506886083232821,0.25537889314661055,0.20391195640474993,0.22342640208657494,0.24269653829599214,0.5701461924100433,0.23570101630005183,0.2636101548314654,0.0,0.2933268446267375
work-from-home,0.3681042211427489,0.2789230271097442,0.4122411893381681,0.2120244330865003,0.18583142155277146,0.4045475006160319,0.3848319164300923,0.4413656554828587,0.2746720750860654,0.3132811261483289,0.48922590662721005,0.3684138958913852,0.3905099046322933,0.2933268446267375,0.0
