,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,1.0,-0.2022856368379301,0.004160141137092419,0.13359459289965456,0.27847936131855355,0.08366048278936711,-0.3584447330580441,0.040726762884108376,-0.300071912756012,0.04560973076825729,-0.25346682803116627,0.20440296591606763,0.07117951597423801,-0.1939600703160146,0.05929623439942523
cough,-0.2022856368379301,1.0,0.20645057316247978,0.13380858196565576,-0.04353597976917156,-0.35539572082445275,0.32206877364395897,-0.04497700785107683,-0.1282383608871427,-0.03789877033735875,-0.005356819134716426,-0.12344511431443261,-0.18646607120815958,0.15752640744552937,-0.2333837180676587
fever,0.004160141137092419,0.20645057316247978,1.0,-0.11001904514417074,-0.11060910050536814,0.023694628157963415,0.37951701270894556,-0.03195796170255549,0.1935691215726745,0.22918445254079076,0.38549383632826856,-0.1551491051590864,0.5588178979537199,0.266021330238564,0.5240241163708158
headache,0.13359459289965456,0.13380858196565576,-0.11001904514417074,1.0,-0.04524175403463321,0.1526691361842339,-0.35901148368830305,-0.019151278443338644,0.0426317028301428,-0.2483813662290617,-0.2222499631701747,0.16801511891188786,-0.11734030316763291,0.0734146561155132,-0.18672685974455389
lagnat,0.27847936131855355,-0.04353597976917156,-0.11060910050536814,-0.04524175403463321,1.0,-0.18480194832528132,-0.17960302399637898,0.22350842331759077,0.05841591019234676,0.2728982528015059,-0.00889049977897439,0.19194074551483495,0.06505303323680701,0.17657758112659622,0.07201352390963116
rashes,0.08366048278936711,-0.35539572082445275,0.023694628157963415,0.1526691361842339,-0.18480194832528132,1.0,-0.1073992755306652,-0.2859225473947349,-0.19779179578534137,-0.44470199172288005,-0.2884858208278397,-0.1431111609345885,-0.2031481526051978,-0.31303156577498376,-0.05801552064108053
sipon,-0.3584447330580441,0.32206877364395897,0.37951701270894556,-0.35901148368830305,-0.17960302399637898,-0.1073992755306652,1.0,-0.005085914573366867,0.10363339384239559,0.22494730473571495,0.13179791970428087,-0.360740778883182,0.10647517099963895,-0.05180345959424453,0.4455140860137518
ubo,0.040726762884108376,-0.04497700785107683,-0.03195796170255549,-0.019151278443338644,0.22350842331759077,-0.2859225473947349,-0.005085914573366867,1.0,-0.19719653997002434,0.02835074590073772,-0.32837766498386556,0.16557418235945487,0.08818814448449122,-0.2526895173416289,-0.8977374495796056
ecq,-0.300071912756012,-0.1282383608871427,0.1935691215726745,0.0426317028301428,0.05841591019234676,-0.19779179578534137,0.10363339384239559,-0.19719653997002434,1.0,0.3742568664022204,0.4872289537839952,0.22208696122149033,0.5503781853382885,0.5146892225936037,0.8141565639982054
face-shield,0.04560973076825729,-0.03789877033735875,0.22918445254079076,-0.2483813662290617,0.2728982528015059,-0.44470199172288005,0.22494730473571495,0.02835074590073772,0.3742568664022204,1.0,0.38922167798213253,0.4033340325941885,0.27432658758774997,0.32653502385423455,0.7754884561208626
Frontliners,-0.25346682803116627,-0.005356819134716426,0.38549383632826856,-0.2222499631701747,-0.00889049977897439,-0.2884858208278397,0.13179791970428087,-0.32837766498386556,0.4872289537839952,0.38922167798213253,1.0,0.03273827117085539,0.4324587888566071,0.6852356263080362,0.5935254758262596
masks,0.20440296591606763,-0.12344511431443261,-0.1551491051590864,0.16801511891188786,0.19194074551483495,-0.1431111609345885,-0.360740778883182,0.16557418235945487,0.22208696122149033,0.4033340325941885,0.03273827117085539,1.0,0.10987828551284114,-0.017942604808150808,0.1506059620841602
Quarantine,0.07117951597423801,-0.18646607120815958,0.5588178979537199,-0.11734030316763291,0.06505303323680701,-0.2031481526051978,0.10647517099963895,0.08818814448449122,0.5503781853382885,0.27432658758774997,0.4324587888566071,0.10987828551284114,1.0,0.23868200491135388,0.40720091515964546
social-distancing,-0.1939600703160146,0.15752640744552937,0.266021330238564,0.0734146561155132,0.17657758112659622,-0.31303156577498376,-0.05180345959424453,-0.2526895173416289,0.5146892225936037,0.32653502385423455,0.6852356263080362,-0.017942604808150808,0.23868200491135388,1.0,0.46125195856323115
work-from-home,0.05929623439942523,-0.2333837180676587,0.5240241163708158,-0.18672685974455389,0.07201352390963116,-0.05801552064108053,0.4455140860137518,-0.8977374495796056,0.8141565639982054,0.7754884561208626,0.5935254758262596,0.1506059620841602,0.40720091515964546,0.46125195856323115,1.0
