,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,1.0,-0.36298595414175355,-0.03309957633440193,-0.1285193613457573,-0.18607928257805423,-0.30012005482071047,-0.05042638820701772,0.3793991843058262,0.0511714822065955,-0.021802513764343938,0.2842275336612347,-0.3790504684702852,0.13591805054272182,0.48988686111633084,0.2961286792184869
cough,-0.36298595414175355,1.0,-0.09925193810362817,0.05077338190528536,0.015102084841741779,-0.10048333021158846,-0.270575527128158,-0.2474726801683649,0.0388944623901922,0.003455757286525546,-0.05204239953060061,0.08921544125566978,-0.2769231620554292,-0.2340778043641966,-0.2019598643645574
fever,-0.03309957633440193,-0.09925193810362817,1.0,0.407045878838523,0.14562493889546355,0.4332811091611971,0.05043370092779591,0.17120732200806058,-0.1688546322788674,-0.37895385105420704,-0.3575304690947749,0.04486337446785114,0.05484898277471654,-0.01206067153652131,-0.05400052380721107
headache,-0.1285193613457573,0.05077338190528536,0.407045878838523,1.0,0.016730237451721617,0.46189787977575997,-0.07229933093395896,-0.2778850284591705,-0.2831192320963737,0.033378623259624735,-0.1561386338739501,-0.011799998375340412,-0.20565206486152993,-0.22565948430756227,-0.09631044930338391
lagnat,-0.18607928257805423,0.015102084841741779,0.14562493889546355,0.016730237451721617,1.0,0.24956083075829602,-0.031690596491571826,-0.15630138029528295,-0.14539446579714801,-0.006288487094588826,0.12319002894940531,-0.014933541123778926,-0.29362936261122063,-0.02561441466885276,0.04130182699869391
rashes,-0.30012005482071047,-0.10048333021158846,0.4332811091611971,0.46189787977575997,0.24956083075829602,1.0,0.15320718237295905,-0.23059826792047036,-0.5053423333789541,0.17486196952346314,-0.5016017089306328,0.2923826966409538,-0.24721581593073833,0.005951524444007632,0.15896150911106383
sipon,-0.05042638820701772,-0.270575527128158,0.05043370092779591,-0.07229933093395896,-0.031690596491571826,0.15320718237295905,1.0,0.17182988856050163,-0.02494298257575549,0.20230492915619844,-0.3213813417927434,-0.301135337064132,-0.05461101184868765,0.359923328478962,-0.010876355617233349
ubo,0.3793991843058262,-0.2474726801683649,0.17120732200806058,-0.2778850284591705,-0.15630138029528295,-0.23059826792047036,0.17182988856050163,1.0,0.2918789115268976,-0.45296830991853915,-0.9918263887163618,-0.22074038613141933,0.21832460051317618,-0.33247729943093096,0.128246280356221
ecq,0.0511714822065955,0.0388944623901922,-0.1688546322788674,-0.2831192320963737,-0.14539446579714801,-0.5053423333789541,-0.02494298257575549,0.2918789115268976,1.0,-0.4902788639260227,0.2231290077772997,0.008269719248210761,0.5670080529878836,0.274002867662782,-0.2833799414590461
face-shield,-0.021802513764343938,0.003455757286525546,-0.37895385105420704,0.033378623259624735,-0.006288487094588826,0.17486196952346314,0.20230492915619844,-0.45296830991853915,-0.4902788639260227,1.0,0.10578643719653212,-0.13214933165486772,-0.12797049362707608,0.003971338714781403,0.12698602793645616
Frontliners,0.2842275336612347,-0.05204239953060061,-0.3575304690947749,-0.1561386338739501,0.12319002894940531,-0.5016017089306328,-0.3213813417927434,-0.9918263887163618,0.2231290077772997,0.10578643719653212,1.0,-0.05250914246933633,-0.0806765712848801,0.21558148006673156,-0.07066330320771427
masks,-0.3790504684702852,0.08921544125566978,0.04486337446785114,-0.011799998375340412,-0.014933541123778926,0.2923826966409538,-0.301135337064132,-0.22074038613141933,0.008269719248210761,-0.13214933165486772,-0.05250914246933633,1.0,0.261223075379409,-0.17866792510099685,-0.11166200179740329
Quarantine,0.13591805054272182,-0.2769231620554292,0.05484898277471654,-0.20565206486152993,-0.29362936261122063,-0.24721581593073833,-0.05461101184868765,0.21832460051317618,0.5670080529878836,-0.12797049362707608,-0.0806765712848801,0.261223075379409,1.0,0.26971590371763005,-0.06742336786306755
social-distancing,0.48988686111633084,-0.2340778043641966,-0.01206067153652131,-0.22565948430756227,-0.02561441466885276,0.005951524444007632,0.359923328478962,-0.33247729943093096,0.274002867662782,0.003971338714781403,0.21558148006673156,-0.17866792510099685,0.26971590371763005,1.0,0.35141275786902515
work-from-home,0.2961286792184869,-0.2019598643645574,-0.05400052380721107,-0.09631044930338391,0.04130182699869391,0.15896150911106383,-0.010876355617233349,0.128246280356221,-0.2833799414590461,0.12698602793645616,-0.07066330320771427,-0.11166200179740329,-0.06742336786306755,0.35141275786902515,1.0
