,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,0.0,0.44362874481950215,0.28961957162374563,-0.024839514977524742,0.6217223018341573,-0.29675655029235976,0.009320386305743956,0.1705008821309291,0.3990984415843094,0.8294887681029061,-0.22478017680085535,0.44891270542523104,0.33663652727236437,-0.007962402307611706,0.4382648589999383
cough,0.44362874481950215,0.0,0.032255890930216934,-0.06865605637406408,0.0649243603019992,-0.2405438371871798,0.19649526596363243,0.06410785002496136,0.191924626250484,0.4340141814245364,0.14381994375365198,0.00990248100991629,0.11440537972632948,-0.14158131197916607,0.06402768972141022
fever,0.28961957162374563,0.032255890930216934,0.0,0.3671482899542795,0.06389810355479351,0.26046886425936155,-0.0440675792895237,0.3328387317597526,0.11573637249900393,0.2206733172326798,-0.0706026828069349,-0.25301741197691835,0.044775508328869174,-0.062055505029025376,0.06440300707412364
headache,-0.024839514977524742,-0.06865605637406408,0.3671482899542795,0.0,-0.19270311406858143,0.22036684526278305,0.011038167470251495,0.22735924844368352,0.0989232862910113,-0.11683561406584478,0.3158126012057334,-0.07230589058609438,0.008340037358027191,-0.10697458152825616,0.02004703436721612
lagnat,0.6217223018341573,0.0649243603019992,0.06389810355479351,-0.19270311406858143,0.0,-0.22142388474470925,0.0005017119003993147,0.19259704124550384,-0.039684871247336745,0.5486990127283337,-0.34259888460806287,0.4060031456201217,-0.13814312833433107,-0.018656428169093457,0.2635931495445499
rashes,-0.29675655029235976,-0.2405438371871798,0.26046886425936155,0.22036684526278305,-0.22142388474470925,0.0,0.05312883473672095,0.2565627935636209,-0.041769885074152094,-0.40051791999023684,0.09881662324710659,-0.4150644752956322,-0.11305250598394476,-0.11439133751533737,-0.4297897480475616
sipon,0.009320386305743956,0.19649526596363243,-0.0440675792895237,0.011038167470251495,0.0005017119003993147,0.05312883473672095,0.0,0.276989132943904,0.14086442586414785,0.05075831989090647,0.12415271791236443,-0.5122192423316736,0.0497857552063099,-0.194125385852859,-0.05308621081843587
ubo,0.1705008821309291,0.06410785002496136,0.3328387317597526,0.22735924844368352,0.19259704124550384,0.2565627935636209,0.276989132943904,0.0,0.03373883899462528,0.21441062308978423,-0.05255086642644516,-0.35082733131067656,-0.13109958846847816,-0.29663858725836045,0.30007985897240685
ecq,0.3990984415843094,0.191924626250484,0.11573637249900393,0.0989232862910113,-0.039684871247336745,-0.041769885074152094,0.14086442586414785,0.03373883899462528,0.0,0.20687712983153642,0.39871099042142927,-0.1102035872594875,0.9093634500686171,-0.11881035611400662,0.35137229734264985
face-shield,0.8294887681029061,0.4340141814245364,0.2206733172326798,-0.11683561406584478,0.5486990127283337,-0.40051791999023684,0.05075831989090647,0.21441062308978423,0.20687712983153642,0.0,-0.3196251445995857,0.33637217186103935,0.15606398997883245,-0.18979325558564453,0.5100211538156776
Frontliners,-0.22478017680085535,0.14381994375365198,-0.0706026828069349,0.3158126012057334,-0.34259888460806287,0.09881662324710659,0.12415271791236443,-0.05255086642644516,0.39871099042142927,-0.3196251445995857,0.0,-0.5923195581065992,0.46857535296601477,0.14601403111051356,0.09871791852317108
masks,0.44891270542523104,0.00990248100991629,-0.25301741197691835,-0.07230589058609438,0.4060031456201217,-0.4150644752956322,-0.5122192423316736,-0.35082733131067656,-0.1102035872594875,0.33637217186103935,-0.5923195581065992,0.0,-0.17048150587423577,0.15289556053811024,0.1983348687144365
Quarantine,0.33663652727236437,0.11440537972632948,0.044775508328869174,0.008340037358027191,-0.13814312833433107,-0.11305250598394476,0.0497857552063099,-0.13109958846847816,0.9093634500686171,0.15606398997883245,0.46857535296601477,-0.17048150587423577,0.0,0.04904447688018325,0.3920383172105714
social-distancing,-0.007962402307611706,-0.14158131197916607,-0.062055505029025376,-0.10697458152825616,-0.018656428169093457,-0.11439133751533737,-0.194125385852859,-0.29663858725836045,-0.11881035611400662,-0.18979325558564453,0.14601403111051356,0.15289556053811024,0.04904447688018325,0.0,0.04272945418948809
work-from-home,0.4382648589999383,0.06402768972141022,0.06440300707412364,0.02004703436721612,0.2635931495445499,-0.4297897480475616,-0.05308621081843587,0.30007985897240685,0.35137229734264985,0.5100211538156776,0.09871791852317108,0.1983348687144365,0.3920383172105714,0.04272945418948809,0.0
