,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,0.0,0.15777308036028106,0.21475395997860766,0.0015577074349260934,-0.38990199552386373,0.0748221498627066,0.35779291748183684,0.17730925955642324,0.4119913611231746,0.6517830160408797,-0.12935244597257625,-0.09084402974347572,0.5524628504248985,0.033517048419348626,-0.21091071410474127
cough,0.15777308036028106,0.0,-0.3773512412375597,-0.15802957179048005,-0.11873831721516218,-0.07759828249243271,-0.28620568941995483,-0.08367876344655023,-0.1724712406198883,0.02821246713999782,0.31489553823608063,-0.5182437047289034,0.11506628817735312,0.1399179474973862,-0.10684381434736441
fever,0.21475395997860766,-0.3773512412375597,0.0,-0.06352389948969071,0.1278200310258587,0.18679557808486755,0.47845935890745583,-0.06048060258977612,0.6023165192992277,0.3734637861795611,-0.11796083542551333,0.3131351225255349,0.40051119884728636,-0.2749924421973173,0.017972833397051524
headache,0.0015577074349260934,-0.15802957179048005,-0.06352389948969071,0.0,-0.14181071768111095,0.14424961054114557,0.04915901105882612,0.2449325705996281,-0.0322560613202549,0.10108342693972756,-0.098564887013483,-0.053344146676176527,0.2304839395290016,0.050208579667538084,-0.15169141465752956
lagnat,-0.38990199552386373,-0.11873831721516218,0.1278200310258587,-0.14181071768111095,0.0,-0.0029341736939045284,0.0317137032068992,-0.13838351056947354,-0.010555674233997682,-0.04587212879252297,0.13932475545795794,0.3543211464494098,-0.03886290190401092,-0.04560645309788178,0.28057144696851716
rashes,0.0748221498627066,-0.07759828249243271,0.18679557808486755,0.14424961054114557,-0.0029341736939045284,0.0,0.3051805189456951,-0.42078211220971945,-0.1559753921759455,0.0009509450653096942,-0.3374700397052475,-0.6434955649908319,0.07476008270883247,-0.25359116043233493,-0.36083134746032974
sipon,0.35779291748183684,-0.28620568941995483,0.47845935890745583,0.04915901105882612,0.0317137032068992,0.3051805189456951,0.0,-0.1028997174868038,0.3212678765495843,0.4438338523489915,-0.5286924892368899,-0.20837831195816026,0.19969678075927091,0.7027105868492027,-0.5016245924291052
ubo,0.17730925955642324,-0.08367876344655023,-0.06048060258977612,0.2449325705996281,-0.13838351056947354,-0.42078211220971945,-0.1028997174868038,0.0,0.09958160650624565,0.2472354198180563,-0.10898071552915914,0.543924852871313,-0.0025468830984192534,-0.2118586847442057,-0.016658329443190782
ecq,0.4119913611231746,-0.1724712406198883,0.6023165192992277,-0.0322560613202549,-0.010555674233997682,-0.1559753921759455,0.3212678765495843,0.09958160650624565,0.0,0.7113720364800581,0.03204609526588552,0.44231995278605,0.6846127296017795,0.2832122357117317,0.05869149014016306
face-shield,0.6517830160408797,0.02821246713999782,0.3734637861795611,0.10108342693972756,-0.04587212879252297,0.0009509450653096942,0.4438338523489915,0.2472354198180563,0.7113720364800581,0.0,-0.09064535048781047,0.14272191629899586,0.7614850286714518,0.5002126330814156,-0.03986075884341331
Frontliners,-0.12935244597257625,0.31489553823608063,-0.11796083542551333,-0.098564887013483,0.13932475545795794,-0.3374700397052475,-0.5286924892368899,-0.10898071552915914,0.03204609526588552,-0.09064535048781047,0.0,0.2377062373934675,0.21837566022238558,0.020591582144333802,0.42977225262300095
masks,-0.09084402974347572,-0.5182437047289034,0.3131351225255349,-0.053344146676176527,0.3543211464494098,-0.6434955649908319,-0.20837831195816026,0.543924852871313,0.44231995278605,0.14272191629899586,0.2377062373934675,0.0,0.28219146036260984,-0.2834921230649298,0.7513088352459125
Quarantine,0.5524628504248985,0.11506628817735312,0.40051119884728636,0.2304839395290016,-0.03886290190401092,0.07476008270883247,0.19969678075927091,-0.0025468830984192534,0.6846127296017795,0.7614850286714518,0.21837566022238558,0.28219146036260984,0.0,0.3603238216928821,0.0824249956502401
social-distancing,0.033517048419348626,0.1399179474973862,-0.2749924421973173,0.050208579667538084,-0.04560645309788178,-0.25359116043233493,0.7027105868492027,-0.2118586847442057,0.2832122357117317,0.5002126330814156,0.020591582144333802,-0.2834921230649298,0.3603238216928821,0.0,0.012838576814005898
work-from-home,-0.21091071410474127,-0.10684381434736441,0.017972833397051524,-0.15169141465752956,0.28057144696851716,-0.36083134746032974,-0.5016245924291052,-0.016658329443190782,0.05869149014016306,-0.03986075884341331,0.42977225262300095,0.7513088352459125,0.0824249956502401,0.012838576814005898,0.0
