,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,0.0,-0.1958988583615364,0.11537179434124542,0.3511823488180897,0.30048963017227315,0.16051649796529474,-0.4335987427017809,-0.11999037473873503,-0.2143062368001198,0.041098898937594004,-0.11862848199137244,-0.2712531280155113,0.0677400357702688,-0.07891217375317343,0.03425597087557951
cough,-0.1958988583615364,0.0,0.02203166315872714,-0.023163862735385402,0.04305133083349977,-0.3840675114164621,0.05464240751625008,-0.32349692419281384,-0.432233021670923,-0.4073608121444611,-0.15675137926838575,-0.13842078179740394,-0.145579604164767,0.009675240242027112,-0.32254645040452057
fever,0.11537179434124542,0.02203166315872714,0.0,-0.08803884471178768,-0.13871767840434396,-0.1307432008177456,0.21996840878999055,-0.20054989957283448,-0.06694903925322568,0.27411169073968156,0.4382736592825159,0.3871355622417125,0.4381946804943476,0.36172165353716,-0.2631022306538002
headache,0.3511823488180897,-0.023163862735385402,-0.08803884471178768,0.0,0.3363809370728138,0.29029481439506555,-0.2096892736915343,-0.041267498048951856,0.01865336031861287,0.06369287740150349,-0.3501051941835489,-0.29351917345056894,0.06325362571700037,-0.2839361369030537,0.2218027402935384
lagnat,0.30048963017227315,0.04305133083349977,-0.13871767840434396,0.3363809370728138,0.0,0.20464102713185914,0.21624821926897084,0.3960553756533624,-0.17976815726037584,-0.01512721964114116,-0.18404825080110662,-0.25581488297631055,-0.10989745172967544,-0.2393777386815014,-0.22514380373487464
rashes,0.16051649796529474,-0.3840675114164621,-0.1307432008177456,0.29029481439506555,0.20464102713185914,0.0,0.18183032230731963,0.30102913555205457,0.16644166354986625,0.11261109809986565,-0.014013252669300261,-0.454066824782611,-0.17289047123905268,-0.15248136313920313,0.40020547062401307
sipon,-0.4335987427017809,0.05464240751625008,0.21996840878999055,-0.2096892736915343,0.21624821926897084,0.18183032230731963,0.0,0.05025075375276392,0.09385155588698951,-0.09953656238964162,0.1583265700763065,0.11649052295622607,0.15826117448933968,0.21501847575864952,-1.0
ubo,-0.11999037473873503,-0.32349692419281384,-0.20054989957283448,-0.041267498048951856,0.3960553756533624,0.30102913555205457,0.05025075375276392,0.0,-0.1775075962500912,0.3336389795233968,-0.31171205023074483,0.020428094368699207,-0.16126242582745276,-0.3371869111203157,0.17804403640573238
ecq,-0.2143062368001198,-0.432233021670923,-0.06694903925322568,0.01865336031861287,-0.17976815726037584,0.16644166354986625,0.09385155588698951,-0.1775075962500912,0.0,0.21217612859422771,0.48704301236033687,0.26973831698058137,0.3726699072707237,0.31029973197375993,0.6506415742002628
face-shield,0.041098898937594004,-0.4073608121444611,0.27411169073968156,0.06369287740150349,-0.01512721964114116,0.11261109809986565,-0.09953656238964162,0.3336389795233968,0.21217612859422771,0.0,0.34356329869292945,0.4608737412587357,0.30859221816045834,0.178483091278258,0.17494450550048982
Frontliners,-0.11862848199137244,-0.15675137926838575,0.4382736592825159,-0.3501051941835489,-0.18404825080110662,-0.014013252669300261,0.1583265700763065,-0.31171205023074483,0.48704301236033687,0.34356329869292945,0.0,0.3315205312035047,0.3102478835050142,0.47311425462793416,0.051383274535214636
masks,-0.2712531280155113,-0.13842078179740394,0.3871355622417125,-0.29351917345056894,-0.25581488297631055,-0.454066824782611,0.11649052295622607,0.020428094368699207,0.26973831698058137,0.4608737412587357,0.3315205312035047,0.0,0.44901498677025714,0.0957546223103918,-0.5874301452201375
Quarantine,0.0677400357702688,-0.145579604164767,0.4381946804943476,0.06325362571700037,-0.10989745172967544,-0.17289047123905268,0.15826117448933968,-0.16126242582745276,0.3726699072707237,0.30859221816045834,0.3102478835050142,0.44901498677025714,0.0,0.39658529440343226,0.4369531973594828
social-distancing,-0.07891217375317343,0.009675240242027112,0.36172165353716,-0.2839361369030537,-0.2393777386815014,-0.15248136313920313,0.21501847575864952,-0.3371869111203157,0.31029973197375993,0.178483091278258,0.47311425462793416,0.0957546223103918,0.39658529440343226,0.0,
work-from-home,0.03425597087557951,-0.32254645040452057,-0.2631022306538002,0.2218027402935384,-0.22514380373487464,0.40020547062401307,-1.0,0.17804403640573238,0.6506415742002628,0.17494450550048982,0.051383274535214636,-0.5874301452201375,0.4369531973594828,,0.0
