,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,1.0,0.10855775076001334,-0.21229351200137278,-0.10490552567763248,-0.0517086349736559,0.15008697648318953,0.43311475239899894,0.4149540926432206,0.3968546294256503,0.027762008221611654,0.22755809634292215,-0.0657333643620467,0.3062894535480778,0.08086272918194001,0.37316545526243144
cough,0.10855775076001334,1.0,-0.08402796906381782,0.08672515172123377,-0.030279236230808488,-0.10632374227794855,0.41768207890880954,-0.26731057907270145,-0.0834806177302702,-0.22936366019159368,-0.29035982996527465,0.3655933879104387,0.14473591262540475,-0.12257292452146712,-0.08154439295187749
fever,-0.21229351200137278,-0.08402796906381782,1.0,0.3779362920024414,0.0004647478045374863,0.050951445584225374,-0.588426283931754,0.041038847375276764,-0.38388196963081467,0.11405440779344249,-0.34980414512603475,-0.40066652682440274,-0.2793057052323483,-0.01735291572026107,-0.053252250559664496
headache,-0.10490552567763248,0.08672515172123377,0.3779362920024414,1.0,0.19146253589193482,0.1268688750503284,-0.2773591136839103,0.19543454318758047,-0.3412579455825661,-0.28865747223807736,-0.5007588663266697,-0.6236604509862654,-0.18478658563905756,-0.3367496054158485,-0.08802911335035174
lagnat,-0.0517086349736559,-0.030279236230808488,0.0004647478045374863,0.19146253589193482,1.0,0.26034362716963666,0.01133916275293294,-0.06992911238052989,-0.36158831614881637,-0.247809624875761,-0.08923870485083334,-0.07097823855660867,-0.25572834950602025,-0.03977808548285986,-0.3349086995294424
rashes,0.15008697648318953,-0.10632374227794855,0.050951445584225374,0.1268688750503284,0.26034362716963666,1.0,0.3625313760048746,0.33787493109940137,-0.015352913565950218,0.0923417478192727,0.31217138342575074,-0.44699435417329303,-0.2587809815019166,-0.041339659579797676,-0.039564423540270614
sipon,0.43311475239899894,0.41768207890880954,-0.588426283931754,-0.2773591136839103,0.01133916275293294,0.3625313760048746,1.0,-0.08186074620201741,0.16760178751687466,-0.30929903044494345,-0.8432701838003425,0.6241867691817632,0.5321767063297038,0.1182741793491568,0.40316115753351683
ubo,0.4149540926432206,-0.26731057907270145,0.041038847375276764,0.19543454318758047,-0.06992911238052989,0.33787493109940137,-0.08186074620201741,1.0,0.40494597972794916,0.08109002452422216,0.09807085717296035,-0.04099619546773851,0.10675547169859258,0.08875280013817241,0.25841734501953767
ecq,0.3968546294256503,-0.0834806177302702,-0.38388196963081467,-0.3412579455825661,-0.36158831614881637,-0.015352913565950218,0.16760178751687466,0.40494597972794916,1.0,0.20942558214813112,0.5781649240654309,0.12312955069928891,0.3787714101828396,0.09340188107455016,0.15952528383686101
face-shield,0.027762008221611654,-0.22936366019159368,0.11405440779344249,-0.28865747223807736,-0.247809624875761,0.0923417478192727,-0.30929903044494345,0.08109002452422216,0.20942558214813112,1.0,0.5735618725053562,-0.383898863413162,-0.07136688497133939,0.24343265246926377,0.015425181819004081
Frontliners,0.22755809634292215,-0.29035982996527465,-0.34980414512603475,-0.5007588663266697,-0.08923870485083334,0.31217138342575074,-0.8432701838003425,0.09807085717296035,0.5781649240654309,0.5735618725053562,1.0,,0.34256829244059067,0.2002555210482017,-0.05257040804766857
masks,-0.0657333643620467,0.3655933879104387,-0.40066652682440274,-0.6236604509862654,-0.07097823855660867,-0.44699435417329303,0.6241867691817632,-0.04099619546773851,0.12312955069928891,-0.383898863413162,,1.0,0.5178048607325488,0.22741183157759104,0.23471885543232135
Quarantine,0.3062894535480778,0.14473591262540475,-0.2793057052323483,-0.18478658563905756,-0.25572834950602025,-0.2587809815019166,0.5321767063297038,0.10675547169859258,0.3787714101828396,-0.07136688497133939,0.34256829244059067,0.5178048607325488,1.0,0.017596031796376928,0.12075063576671785
social-distancing,0.08086272918194001,-0.12257292452146712,-0.01735291572026107,-0.3367496054158485,-0.03977808548285986,-0.041339659579797676,0.1182741793491568,0.08875280013817241,0.09340188107455016,0.24343265246926377,0.2002555210482017,0.22741183157759104,0.017596031796376928,1.0,-0.050382849875054085
work-from-home,0.37316545526243144,-0.08154439295187749,-0.053252250559664496,-0.08802911335035174,-0.3349086995294424,-0.039564423540270614,0.40316115753351683,0.25841734501953767,0.15952528383686101,0.015425181819004081,-0.05257040804766857,0.23471885543232135,0.12075063576671785,-0.050382849875054085,1.0
