date,rescaled_number,final_index
2020-03-16,200.0,100.0
2020-03-17,92.0,46.0
2020-03-18,76.0,38.0
2020-03-19,72.0,36.0
2020-03-20,78.0,39.0
2020-03-21,82.0,41.0
2020-03-22,84.08860759493672,42.04430379746836
2020-03-23,79.77637130801688,39.88818565400844
2020-03-24,75.46413502109705,37.732067510548525
2020-03-25,75.46413502109705,37.732067510548525
2020-03-26,77.62025316455697,38.810126582278485
2020-03-27,68.9957805907173,34.49789029535865
2020-03-28,49.59071729957806,24.79535864978903
2020-03-29,49.14893617021277,24.574468085106385
2020-03-30,57.34042553191489,28.67021276595744
2020-03-31,57.34042553191489,28.67021276595744
2020-04-01,57.34042553191489,28.67021276595744
2020-04-02,55.292553191489354,27.64627659574468
2020-04-03,53.244680851063826,26.622340425531917
2020-04-04,55.292553191489354,27.64627659574468
2020-04-05,56.82352941176471,28.41176470588235
2020-04-06,83.34117647058824,41.67058823529412
2020-04-07,58.71764705882354,29.358823529411772
2020-04-08,37.88235294117647,18.941176470588236
2020-04-09,28.411764705882355,14.205882352941176
2020-04-10,26.51764705882353,13.258823529411764
2020-04-11,30.30588235294118,15.152941176470588
2020-04-12,25.681528662420384,12.840764331210192
2020-04-13,33.70700636942675,16.853503184713375
2020-04-14,32.10191082802548,16.05095541401274
2020-04-15,32.10191082802548,16.05095541401274
2020-04-16,43.3375796178344,21.6687898089172
2020-04-17,43.3375796178344,21.6687898089172
2020-04-18,41.73248407643312,20.86624203821656
2020-04-19,37.78313253012048,18.89156626506024
2020-04-20,43.18072289156627,21.590361445783135
2020-04-21,47.22891566265061,23.614457831325304
2020-04-22,41.83132530120482,20.91566265060241
2020-04-23,55.32530120481928,27.662650602409645
2020-04-24,76.91566265060241,38.45783132530121
2020-04-25,33.734939759036145,16.867469879518072
2020-04-26,35.97222222222222,17.98611111111111
2020-04-27,38.85,19.425
2020-04-28,47.483333333333334,23.741666666666667
2020-04-29,38.85,19.425
2020-04-30,37.41111111111111,18.705555555555556
2020-05-01,33.09444444444444,16.54722222222222
2020-05-02,27.33888888888889,13.669444444444444
2020-05-03,29.66187050359712,14.83093525179856
2020-05-04,34.34532374100719,17.172661870503596
2020-05-05,26.539568345323744,13.269784172661872
2020-05-06,26.539568345323744,13.269784172661872
2020-05-07,39.02877697841727,19.514388489208635
2020-05-08,32.78417266187051,16.392086330935253
2020-05-09,28.100719424460433,14.050359712230218
2020-05-10,25.8695652173913,12.934782608695649
2020-05-11,35.0,17.5
2020-05-12,152.17391304347825,76.08695652173913
2020-05-13,53.260869565217384,26.630434782608692
2020-05-14,38.04347826086956,19.02173913043478
2020-05-15,41.086956521739125,20.543478260869563
2020-05-16,39.565217391304344,19.782608695652172
2020-05-17,33.54523227383863,16.772616136919314
2020-05-18,31.149144254278728,15.574572127139364
2020-05-19,24.440097799511,12.2200488997555
2020-05-20,26.35696821515892,13.178484107579457
2020-05-21,32.58679706601467,16.293398533007334
2020-05-22,25.39853300733496,12.69926650366748
2020-05-23,22.52322738386308,11.26161369193154
2020-05-24,21.68141592920354,10.84070796460177
2020-05-25,23.415929203539825,11.707964601769913
2020-05-26,27.31858407079646,13.659292035398229
2020-05-27,26.01769911504425,13.008849557522122
2020-05-28,43.36283185840708,21.68141592920354
2020-05-29,33.823008849557525,16.911504424778762
2020-05-30,20.38053097345133,10.190265486725664
2020-05-31,22.791808873720136,11.395904436860068
2020-06-01,22.791808873720136,11.395904436860068
2020-06-02,18.061433447098977,9.030716723549489
2020-06-03,15.051194539249147,7.525597269624573
2020-06-04,15.48122866894198,7.740614334470991
2020-06-05,15.48122866894198,7.740614334470991
2020-06-06,16.341296928327644,8.170648464163822
