date,rescaled_number,final_index
2020-03-16,76.0,57.21714285714287
2020-03-17,65.9622641509434,49.66016172506739
2020-03-18,65.9622641509434,49.66016172506739
2020-03-19,98.94339622641508,74.49024258760107
2020-03-20,54.490566037735846,41.023611859838276
2020-03-21,94.64150943396226,71.25153638814015
2020-03-22,86.625,65.21625
2020-03-23,77.385,58.259850000000014
2020-03-24,49.665,37.39065
2020-03-25,71.61,53.91210000000001
2020-03-26,49.665,37.39065
2020-03-27,47.355,35.65155
2020-03-28,79.69500000000001,59.99895000000001
2020-03-29,77.39189189189189,58.26503861003861
2020-03-30,51.59459459459459,38.843359073359075
2020-03-31,62.81081081081081,47.28756756756757
2020-04-01,97.58108108108108,73.46461389961391
2020-04-02,112.16216216216216,84.44208494208495
2020-04-03,97.58108108108108,73.46461389961391
2020-04-04,81.87837837837837,61.64272200772201
2020-04-05,89.69491525423729,67.52745762711865
2020-04-06,108.51977401129945,81.69988700564973
2020-04-07,75.29943502824858,56.6897175141243
2020-04-08,71.9774011299435,54.18870056497176
2020-04-09,80.8361581920904,60.8580790960452
2020-04-10,85.26553672316385,64.19276836158193
2020-04-11,76.40677966101696,57.523389830508485
2020-04-12,57.13552361396304,43.01488706365503
2020-04-13,62.52566735112936,47.072895277207394
2020-04-14,54.97946611909651,41.39168377823409
2020-04-15,104.56878850102667,78.7253593429158
2020-04-16,72.22792607802874,54.37731006160165
2020-04-17,107.80287474332648,81.16016427104724
2020-04-18,65.75975359342915,49.507700205338814
2020-04-19,51.68988764044944,38.91510112359551
2020-04-20,72.17078651685394,54.33429213483147
2020-04-21,69.24494382022472,52.13155056179776
2020-04-22,87.77528089887642,66.08224719101126
2020-04-23,53.64044943820225,40.38359550561799
2020-04-24,38.03595505617978,28.63564044943821
2020-04-25,61.442696629213486,46.25757303370787
2020-04-26,0.0,0.0
2020-04-27,85.7632241813602,64.56745591939547
2020-04-28,81.24937027707809,61.16916876574307
2020-04-29,93.66246851385392,70.51445843828718
2020-04-30,66.5793450881612,50.124735516372795
2020-05-01,60.93702770780857,45.87687657430731
2020-05-02,59.80856423173804,45.02730478589421
2020-05-03,83.07399103139014,62.5428475336323
2020-05-04,49.4237668161435,37.209035874439465
2020-05-05,94.64125560538118,71.25134529147984
2020-05-06,84.12556053811659,63.33452914798207
2020-05-07,45.21748878923767,34.042309417040364
2020-05-08,60.99103139013453,45.917533632287
2020-05-09,51.526905829596416,38.79239910313902
2020-05-10,39.51315789473686,29.747763157894752
2020-05-11,66.8684210526316,50.342368421052655
2020-05-12,75.98684210526318,57.20723684210528
2020-05-13,74.97368421052634,56.44447368421055
2020-05-14,87.13157894736845,65.5976315789474
2020-05-15,65.85526315789477,49.57960526315792
2020-05-16,51.671052631578966,38.900921052631595
2020-05-17,89.58715596330276,67.44633027522937
2020-05-18,109.8165137614679,82.67614678899085
2020-05-19,95.36697247706422,71.79770642201836
2020-05-20,82.36238532110093,62.00711009174314
2020-05-21,101.1467889908257,76.14908256880736
2020-05-22,70.80275229357798,53.30435779816515
2020-05-23,80.91743119266056,60.91926605504588
2020-05-24,86.33776091081593,65.0
2020-05-25,122.20113851992409,92.0
2020-05-26,132.82732447817835,100.0
2020-05-27,107.59013282732448,81.0
2020-05-28,96.9639468690702,73.0
2020-05-29,78.36812144212523,59.0
2020-05-30,75.71157495256166,56.99999999999999
2020-05-31,80.78239608801955,60.81760391198044
2020-06-01,78.0440097799511,58.7559902200489
2020-06-02,90.36674816625916,68.03325183374082
2020-06-03,62.982885085574566,47.417114914425426
2020-06-04,86.25916870415647,64.94083129584351
2020-06-05,72.56723716381417,54.63276283618581
2020-06-06,88.99755501222494,67.00244498777506
2020-06-07,97.85786802030456,73.67299492385787
2020-06-08,46.0507614213198,34.669644670050765
2020-06-09,73.39340101522843,55.254746192893414
2020-06-10,73.39340101522843,55.254746192893414
2020-06-11,94.97969543147208,71.5061421319797
2020-06-12,93.54060913705584,70.42271573604062
2020-06-13,87.78426395939087,66.08901015228427
2020-06-14,65.84848484848484,49.574502164502164
2020-06-15,79.51515151515152,59.863549783549786
2020-06-16,95.66666666666669,72.02333333333335
2020-06-17,91.93939393939394,69.21722943722945
2020-06-18,63.36363636363637,47.703766233766245
2020-06-19,72.06060606060606,54.251341991341995
2020-06-20,105.6060606060606,79.50627705627706
2020-06-21,79.30232558139534,59.70332225913621
2020-06-22,72.90697674418604,54.88853820598006
2020-06-23,44.76744186046511,33.70348837209302
2020-06-24,67.7906976744186,51.03671096345514
2020-06-25,78.02325581395348,58.74036544850498
2020-06-26,42.20930232558139,31.77757475083056
2020-06-27,0.0,0.0
2020-06-28,49.45794392523365,37.234766355140195
2020-06-29,55.64018691588785,41.889112149532714
2020-06-30,69.03504672897196,51.97352803738319
2020-07-01,52.54906542056075,39.56193925233645
2020-07-02,60.79205607476636,45.76773364485982
2020-07-03,103.03738317757008,77.57242990654206
2020-07-04,50.48831775700935,38.01049065420561
2020-07-05,69.48744769874476,52.31412133891213
2020-07-06,80.17782426778243,60.36244769874478
2020-07-07,71.62552301255229,53.923786610878665
2020-07-08,64.14225941422593,48.289958158995816
2020-07-09,71.62552301255229,53.923786610878665
2020-07-10,76.97071129707112,57.94794979079497
2020-07-11,76.97071129707112,57.94794979079497
2020-07-12,91.05436893203884,68.55093203883497
2020-07-13,68.02912621359224,51.21621359223302
2020-07-14,59.65631067961166,44.912679611650496
2020-07-15,62.796116504854375,47.27650485436894
2020-07-16,87.91456310679612,66.18710679611651
2020-07-17,70.12233009708739,52.79209708737865
