date,rescaled_number,final_index
2020-03-16,167.5977653631285,100.0
2020-03-17,107.26256983240224,64.0
2020-03-18,98.8826815642458,58.999999999999986
2020-03-19,83.79888268156425,50.0
2020-03-20,87.15083798882682,52.0
2020-03-21,55.3072625698324,32.99999999999999
2020-03-22,71.07692307692307,42.40923076923076
2020-03-23,58.153846153846146,34.69846153846154
2020-03-24,77.53846153846153,46.264615384615375
2020-03-25,71.07692307692307,42.40923076923076
2020-03-26,37.153846153846146,22.168461538461532
2020-03-27,62.99999999999999,37.589999999999996
2020-03-28,41.99999999999999,25.059999999999995
2020-03-29,42.08092485549133,25.108285163776493
2020-03-30,50.17341040462428,29.936801541425815
2020-03-31,42.08092485549133,25.108285163776493
2020-04-01,38.84393063583815,23.176878612716763
2020-04-02,40.46242774566474,24.142581888246628
2020-04-03,30.751445086705203,18.348362235067437
2020-04-04,35.60693641618497,21.24547206165703
2020-04-05,35.764705882352935,21.33960784313725
2020-04-06,41.41176470588235,24.709019607843132
2020-04-07,45.17647058823529,26.955294117647057
2020-04-08,37.647058823529406,22.46274509803921
2020-04-09,31.999999999999996,19.09333333333333
2020-04-10,0.0,0.0
2020-04-11,31.999999999999996,19.09333333333333
2020-04-12,16.0,9.546666666666665
2020-04-13,22.22222222222222,13.259259259259256
2020-04-14,23.11111111111111,13.78962962962963
2020-04-15,26.666666666666664,15.91111111111111
2020-04-16,50.666666666666664,30.231111111111108
2020-04-17,71.11111111111111,42.42962962962963
2020-04-18,70.22222222222221,41.89925925925925
2020-04-19,0.0,0.0
2020-04-20,42.93582887700535,25.618377896613193
2020-04-21,55.401069518716575,33.05597147950089
2020-04-22,47.783422459893046,28.510775401069516
2020-04-23,42.24331550802139,25.205178253119424
2020-04-24,36.01069518716577,21.486381461675577
2020-04-25,34.62566844919786,20.659982174688054
2020-04-26,0.0,0.0
2020-04-27,43.16666666666667,25.756111111111114
2020-04-28,33.574074074074076,20.032530864197533
2020-04-29,37.68518518518519,22.485493827160496
2020-04-30,63.03703703703704,37.612098765432094
2020-05-01,34.94444444444445,20.85018518518519
2020-05-02,46.592592592592595,27.800246913580246
2020-05-03,32.66666666666667,19.491111111111113
2020-05-04,35.08641975308642,20.93489711934156
2020-05-05,31.45679012345679,18.769218106995883
2020-05-06,47.18518518518519,28.153827160493826
2020-05-07,50.20987654320988,29.95855967078189
2020-05-08,60.49382716049383,36.09465020576131
2020-05-09,36.901234567901234,22.0177366255144
2020-05-10,36.90304182509506,22.01881495564005
2020-05-11,42.532319391634985,25.37761723700887
2020-05-12,43.78326996197719,26.12401774397972
2020-05-13,43.78326996197719,26.12401774397972
2020-05-14,58.79467680608366,35.080823827629914
2020-05-15,48.16159695817491,28.736419518377694
2020-05-16,55.04182509505704,32.84162230671737
2020-05-17,46.614814814814814,27.813506172839503
2020-05-18,75.18518518518519,44.86049382716049
2020-05-19,66.91481481481482,39.92583950617284
2020-05-20,75.18518518518519,44.86049382716049
2020-05-21,47.36666666666667,28.26211111111111
2020-05-22,45.111111111111114,26.916296296296295
2020-05-23,49.62222222222223,29.607925925925926
2020-05-24,29.50819672131148,17.606557377049185
2020-05-25,42.78688524590165,25.529508196721316
2020-05-26,52.37704918032787,31.251639344262294
2020-05-27,58.278688524590166,34.77295081967213
2020-05-28,54.59016393442623,32.572131147540986
2020-05-29,37.622950819672134,22.448360655737705
2020-05-30,39.8360655737705,23.768852459016397
2020-05-31,48.572984749455344,28.981880900508354
2020-06-01,63.51851851851852,37.89938271604938
2020-06-02,45.5838779956427,27.198380537400148
2020-06-03,54.551198257080614,32.548881626724764
2020-06-04,49.3202614379085,29.427755991285405
2020-06-05,40.352941176470594,24.07725490196079
2020-06-06,41.10021786492375,24.523129992737836
2020-06-07,26.14511041009464,15.599915878023134
2020-06-08,41.69085173501578,24.875541535226077
2020-06-09,35.33123028391167,21.080967402733965
2020-06-10,37.451104100946374,22.345825446898
2020-06-11,38.86435331230284,23.18906414300736
2020-06-12,22.61198738170347,13.491819137749737
2020-06-13,21.90536277602524,13.070199789695058
2020-06-14,33.52886836027714,20.005558121632024
2020-06-15,31.33025404157044,18.693718244803694
2020-06-16,24.184757505773675,14.430238645111626
2020-06-17,43.42263279445728,25.908837567359512
2020-06-18,26.38337182448037,15.742078521939954
2020-06-19,37.926096997690536,22.629237875288684
2020-06-20,41.224018475750576,24.596997690531175
2020-06-21,25.73529411764706,15.355392156862745
2020-06-22,36.02941176470589,21.49754901960785
2020-06-23,27.279411764705884,16.27671568627451
2020-06-24,27.794117647058822,16.583823529411763
2020-06-25,34.485294117647065,20.57622549019608
2020-06-26,33.97058823529412,20.269117647058827
2020-06-27,24.70588235294118,14.741176470588238
2020-06-28,0.0,0.0
2020-06-29,44.18497109826589,26.363699421965315
2020-06-30,28.323699421965316,16.899807321772638
2020-07-01,27.75722543352601,16.561811175337183
2020-07-02,40.786127167630056,24.3357225433526
2020-07-03,24.358381502890172,14.533834296724468
2020-07-04,30.58959537572254,18.25179190751445
2020-07-05,0.0,0.0
2020-07-06,55.0561797752809,32.850187265917604
2020-07-07,34.13483146067416,20.367116104868913
2020-07-08,30.831460674157302,18.396104868913856
2020-07-09,40.741573033707866,24.309138576779024
2020-07-10,0.0,0.0
2020-07-11,35.235955056179776,21.024119850187265
2020-07-12,23.28930817610063,13.895953878406708
2020-07-13,25.31446540880503,15.104297693920335
2020-07-14,27.845911949685533,16.614727463312366
2020-07-15,26.833333333333332,16.010555555555552
2020-07-16,23.28930817610063,13.895953878406708
2020-07-17,0.0,0.0
