date,rescaled_number,final_index
2020-03-16,93.02803738317758,78.7486577848479
2020-03-17,100.09345794392524,84.72956850268444
2020-03-18,82.42990654205609,69.77729170809307
2020-03-19,68.29906542056075,57.815470272419965
2020-03-20,64.76635514018692,54.82501491350169
2020-03-21,95.38317757009348,80.74229469079341
2020-03-22,104.63667820069205,88.5754251638077
2020-03-23,87.19723183391004,73.81285430317308
2020-03-24,97.66089965397924,82.67039681955384
2020-03-25,88.3598615916955,74.79702569388206
2020-03-26,94.17301038062284,79.71788264742693
2020-03-27,94.17301038062284,79.71788264742693
2020-03-28,105.79930795847751,89.55959655451667
2020-03-29,84.86888111888113,71.84189480732034
2020-03-30,99.9825174825175,84.6356568962952
2020-03-31,90.6818181818182,76.76257253384914
2020-04-01,79.05594405594407,66.92121708079155
2020-04-02,116.25874125874128,98.41355453057582
2020-04-03,90.6818181818182,76.76257253384914
2020-04-04,103.47027972027972,87.58806353221247
2020-04-05,73.23465703971121,61.99347108072818
2020-04-06,98.80866425992782,83.64198479145865
2020-04-07,89.50902527075814,75.76979798755666
2020-04-08,80.20938628158846,67.89761118365467
2020-04-09,94.158844765343,79.70589138950768
2020-04-10,105.78339350180508,89.54612489438514
2020-04-11,102.29602888086646,86.5940548429219
2020-04-12,90.31088082901556,76.44857237349797
2020-04-13,72.90155440414509,61.71149818101643
2020-04-14,95.75129533678758,81.05390805864845
2020-04-15,90.31088082901556,76.44857237349797
2020-04-16,88.13471502590674,74.60643809943777
2020-04-17,106.63212435233162,90.2645794289494
2020-04-18,85.95854922279794,72.76430382537758
2020-04-19,94.54430379746836,80.03218421761379
2020-04-20,77.9746835443038,66.0059251279289
2020-04-21,90.64556962025316,76.73188796121734
2020-04-22,84.79746835443039,71.78144357662268
2020-04-23,85.77215189873418,72.60651764072179
2020-04-24,84.79746835443039,71.78144357662268
2020-04-25,97.46835443037976,82.50740640991113
2020-04-26,91.41307814992028,77.38158743085957
2020-04-27,92.44019138755982,78.25104346940854
2020-04-28,101.6842105263158,86.07614781634938
2020-04-29,90.38596491228073,76.51213139231058
2020-04-30,81.14194577352472,68.6870270453697
2020-05-01,92.44019138755982,78.25104346940854
2020-05-02,94.49441786283892,79.9899555465065
2020-05-03,81.1743119266055,68.71442514151863
2020-05-04,70.01284403669725,59.26619168455982
2020-05-05,74.07155963302752,62.701912941635754
2020-05-06,77.11559633027522,65.2787038844427
2020-05-07,75.08623853211009,63.56084325590474
2020-05-08,79.14495412844036,66.99656451298067
2020-05-09,96.39449541284404,81.59837985555339
2020-05-10,65.05078125,55.06578291223404
2020-05-11,83.1796875,70.4119847074468
2020-05-12,77.84765625,65.89839594414893
2020-05-13,81.046875,68.60654920212765
2020-05-14,68.25,57.77393617021276
2020-05-15,74.6484375,63.19024268617021
2020-05-16,95.9765625,81.2445977393617
2020-05-17,82.64999999999999,69.9636018237082
2020-05-18,94.05,79.6137537993921
2020-05-19,52.25,44.2298632218845
2020-05-20,81.7,69.1594224924012
2020-05-21,65.55,55.488373860182364
2020-05-22,78.85,66.74688449848023
2020-05-23,76.95,65.13852583586626
2020-05-24,76.37194127243066,64.6491964874527
2020-05-25,92.45024469820554,78.25955364270591
2020-05-26,100.48939641109298,85.0647322203325
2020-05-27,92.45024469820554,78.25955364270591
2020-05-28,81.39641109298532,68.90243309846933
2020-05-29,87.4257748776509,74.00631703168928
2020-05-30,85.41598694942903,72.30502238728262
2020-05-31,92.79794520547944,78.55388370737393
2020-06-01,86.1695205479452,72.94289201399008
2020-06-02,64.39041095890411,54.50677645001457
2020-06-03,75.75342465753424,64.12561935295831
2020-06-04,71.96575342465754,60.919338385310404
2020-06-05,74.80650684931507,63.32404911104634
2020-06-06,87.11643835616438,73.74446225590206
2020-06-07,86.90398550724638,73.56461995066296
2020-06-08,82.02173913043478,69.43177613321
2020-06-09,65.42210144927536,55.38010715386987
2020-06-10,68.35144927536231,57.859813444341654
2020-06-11,70.30434782608695,59.512950971322844
2020-06-12,82.02173913043478,69.43177613321
2020-06-13,83.97463768115942,71.08491366019118
2020-06-14,88.75560538116592,75.13202461597176
2020-06-15,67.33183856502242,56.99670832935788
2020-06-16,72.43273542600896,61.314640778551656
2020-06-17,62.23094170403587,52.678775880164096
2020-06-18,51.00896860986547,43.179324491937784
2020-06-19,41.827354260089685,35.40704608338899
2020-06-20,71.41255605381166,60.4510542887129
2020-06-21,78.28210526315789,66.26615901455766
2020-06-22,92.96,78.69106382978723
2020-06-23,66.05052631578947,55.912071668533024
2020-06-24,80.72842105263157,68.33697648376258
2020-06-25,92.96,78.69106382978723
2020-06-26,75.8357894736842,64.19534154535273
2020-06-27,94.18315789473684,79.7264725643897
2020-06-28,92.60352422907488,78.38930546442964
2020-06-29,66.14537444933922,55.99236104602119
2020-06-30,76.96916299559471,65.15474739900647
2020-07-01,78.17180616740089,66.17279032711595
2020-07-02,84.18502202643172,71.26300496766332
2020-07-03,73.36123348017621,62.10061861467804
2020-07-04,74.56387665198238,63.118661542787514
2020-07-05,105.0,88.88297872340425
2020-07-06,101.5,85.92021276595744
2020-07-07,84.0,71.1063829787234
2020-07-08,92.16666666666669,78.0195035460993
2020-07-09,85.16666666666667,72.09397163120568
2020-07-10,93.33333333333334,79.00709219858156
2020-07-11,75.83333333333334,64.19326241134752
2020-07-12,118.13285457809695,100.0
2020-07-13,86.23698384201079,73.00000000000001
2020-07-14,80.33034111310594,68.00000000000001
2020-07-15,101.5942549371634,86.00000000000001
2020-07-16,98.05026929982049,83.0
2020-07-17,81.5116696588869,69.0
