date,rescaled_number,final_index
2020-03-16,204.08163265306123,100.0
2020-03-17,102.04081632653062,50.0
2020-03-18,77.55102040816327,38.0
2020-03-19,77.55102040816327,38.0
2020-03-20,71.42857142857143,35.0
2020-03-21,67.34693877551021,33.0
2020-03-22,74.73529411764706,36.620294117647056
2020-03-23,79.26470588235294,38.83970588235294
2020-03-24,61.14705882352941,29.962058823529407
2020-03-25,65.67647058823529,32.18147058823529
2020-03-26,61.14705882352941,29.962058823529407
2020-03-27,58.88235294117647,28.852352941176466
2020-03-28,61.14705882352941,29.962058823529407
2020-03-29,57.322834645669296,28.088188976377953
2020-03-30,48.503937007874015,23.766929133858266
2020-03-31,35.275590551181104,17.28503937007874
2020-04-01,35.275590551181104,17.28503937007874
2020-04-02,35.275590551181104,17.28503937007874
2020-04-03,30.866141732283467,15.124409448818898
2020-04-04,37.480314960629926,18.365354330708662
2020-04-05,43.44827586206896,21.28965517241379
2020-04-06,39.103448275862064,19.160689655172412
2020-04-07,32.58620689655172,15.967241379310343
2020-04-08,28.241379310344826,13.838275862068963
2020-04-09,28.241379310344826,13.838275862068963
2020-04-10,45.620689655172406,22.35413793103448
2020-04-11,34.75862068965517,17.031724137931032
2020-04-12,8.736,4.28064
2020-04-13,10.92,5.3508
2020-04-14,9.464,4.63736
2020-04-15,9.464,4.63736
2020-04-16,42.224,20.68976
2020-04-17,50.232,24.61368
2020-04-18,50.96,24.970399999999998
2020-04-19,29.047131147540988,14.233094262295085
2020-04-20,27.61270491803279,13.530225409836067
2020-04-21,24.026639344262296,11.773053278688526
2020-04-22,22.95081967213115,11.245901639344263
2020-04-23,22.592213114754102,11.07018442622951
2020-04-24,23.66803278688525,11.59733606557377
2020-04-25,25.102459016393446,12.300204918032788
2020-04-26,24.0343347639485,11.776824034334766
2020-04-27,19.15236051502146,9.384656652360515
2020-04-28,26.663090128755368,13.06491416309013
2020-04-29,28.91630901287554,14.168991416309016
2020-04-30,25.912017167381975,12.696888412017168
2020-05-01,28.91630901287554,14.168991416309016
2020-05-02,21.405579399141633,10.4887339055794
2020-05-03,20.78915662650602,10.186686746987949
