,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,-2.7755575615628914e-15,0.6273478157386477,0.5163150008886291,0.28854065734474854,0.5246178915799051,0.3502538410377793,0.33197403037255824,0.3865521981650029,0.6687172786881772,0.8431162808323539,0.339591322235059,0,0.49131577221096384,0,0.4224696450275885
cough,0.6273478157386512,3.552713678800501e-15,0.3215265179080814,0.31840928739957486,0.18824325807230047,0.32362097868538564,0.3497287881608532,0.27009126063911687,0.6155037226225503,0.5917708833329134,0.4066959680258815,0,0.41511431561610446,0,0.2143102454975863
fever,0.5163150008886005,0.3215265179080892,-2.4202861936828413e-14,0.36601110635587764,0.2903672903550066,0.31826654249762026,0.33091248706069637,0.3581205123097391,0.2754364092980352,0.48108502770318096,0.2891254785317243,0,0.20617774222014695,0,0.2836118487465588
headache,0.28854065734473106,0.31840928739961694,0.36601110635591555,2.6423307986078726e-14,0.273249624674196,0.3187145699065756,0.22929087592245762,0.4281315033074091,0.22217178690305245,0.23779600350333843,0.2762771593293504,0,0.2737010258562634,0,0.2601588804605201
lagnat,0.5246178915799059,0.18824325807229372,0.2903672903550093,0.273249624674186,-3.3306690738754696e-16,0.2687836930053806,0.21900779755965527,0.28130147915919346,0.14826335558278497,0.5012769476127417,0.3051542860071265,0,0.16135059376091423,0,0.2490346198191386
rashes,0.3502538410377967,0.3236209786853707,0.31826654249762026,0.31871456990654284,0.2687836930053735,2.220446049250313e-16,0.24908135680699547,0.26485865453550006,0.2751814163530558,0.45367893840057255,0.3057066640962133,0,0.3098134027831357,0,0.41281642614589803
sipon,0.3319740303725592,0.3497287881608993,0.33091248706075227,0.2292908759224049,0.21900779755965527,0.24908135680697477,-2.9976021664879227e-15,0.29399318061731966,0.3801795145225869,0.3015386044558369,0.48801796032280964,0,0.32258831901096124,0,0.3393215987889512
ubo,0.3865521981650097,0.27009126063912425,0.35812051230974196,0.4281315033073998,0.28130147915919346,0.26485865453550794,0.2939931806173184,-8.881784197001252e-16,0.2541894153537253,0.3136425130823078,0.23048333367034035,0,0.1810480759223455,0,0.40238385702413504
ecq,0.6687172786881753,0.6155037226225507,0.2754364092980324,0.22217178690303438,0.14826335558278497,0.2751814163530563,0.38017951452259136,0.2541894153537238,-2.1094237467877974e-15,0.4768084733346797,0.589901681020646,0,0.8283212714945436,0,0.28859925175114115
face-shield,0.843116280832353,0.5917708833329117,0.48108502770318323,0.23779600350331942,0.5012769476127406,0.45367893840057216,0.30153860445583563,0.3136425130823064,0.47680847333468096,-7.771561172376096e-16,0.27212304686285455,0,0.3922325470094781,0,0.46825328740849526
Frontliners,0.3395913222350679,0.40669596802586505,0.28912547853170456,0.27627715932933977,0.30515428600712613,0.30570666409622427,0.4880179603228093,0.23048333367034035,0.589901681020646,0.27212304686285527,-7.771561172376096e-16,0,0.5416186959549835,0,0.3423498355954602
masks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0
Quarantine,0.49131577221096334,0.4151143156160911,0.2061777422201108,0.2737010258562289,0.16135059376091215,0.30981340278311975,0.32258831901096124,0.18104807592234,0.828321271494543,0.39223254700947224,0.5416186959549795,0,-3.219646771412954e-15,0,0.30406008776119436
social-distancing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1,0.0
work-from-home,0.42246964502760387,0.21431024549755737,0.2836118487465754,0.26015888046041713,0.24903461981914032,0.41281642614588426,0.33932159878895685,0.40238385702413504,0.28859925175113943,0.46825328740850025,0.34234983559544624,0,0.3040600877612092,0,-2.55351295663786e-15
