,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,1.0,0.9341876394564474,0.9143174343942096,0.2876159967226071,0.5224085438070954,0.3104149860241257,0.5414749073539501,0.5146559493128212,0.8193901773996398,0.24999851475596682,0.4888323528086629,0.2763446287699731,0.7589994518651331,0.7833038394829656,0.5342078990040674
cough,0.9341876394564448,1.0,0.908998976872691,0.23103676206205173,0.5506147855139933,0.3827505892501298,0.5692810851048351,0.5938698971129284,0.7990871206953495,0.24491929883976735,0.40861747448869007,0.28339138762505584,0.7753192740144191,0.7324792781030107,0.563484088998491
fever,0.9143174343942103,0.9089989768726903,1.0,0.30920585153420144,0.5605361335255686,0.28932454186441037,0.5977042557096652,0.5389202483728253,0.8243526104469989,0.29721480187413185,0.4967825516745347,0.3001036642599883,0.7673697298359242,0.8261126438022532,0.5911596316380625
headache,0.28761599672262694,0.2310367620620024,0.3092058515342146,1.0,0.26068914281264266,0.29353622044353567,0.2728219446927467,0.22073810532089475,0.24391385243998087,0.30549959506343355,0.38781588473883594,0.32739151181771026,0.2175899618572622,0.3025977636600681,0.3647906760282616
lagnat,0.5224085438070951,0.550614785513992,0.5605361335255702,0.2606891428126487,1.0,0.2858157441310863,0.42542305580387757,0.3878198520050901,0.5386920730565066,0.28194200357052457,0.2773561138408255,0.3891321351711106,0.6109552967685512,0.5470582828880192,0.523495432967588
rashes,0.31041498602410894,0.38275058925012323,0.28932454186440565,0.2935362204435882,0.2858157441310935,1.0,0.28072744078898326,0.2948024355313164,0.2444528412044097,0.35568400634671654,0.22244362759708594,0.43819938123224433,0.2587448353766478,0.22280331455788627,0.20300644708345897
sipon,0.5414749073539455,0.5692810851048318,0.5977042557096633,0.27282194469273896,0.4254230558038783,0.2807274407889808,1.0,0.40299839677292965,0.547096536307969,0.28430089472283354,0.2960623931770552,0.3504980860809576,0.5033300458341353,0.5460977204909255,0.446000676666257
ubo,0.5146559493128202,0.5938698971129288,0.5389202483728234,0.2207381053209039,0.38781985200509067,0.29480243553131696,0.4029983967729254,1.0,0.5015184625045097,0.21582126994448947,0.2607420529939114,0.2823029241237388,0.44742804115622964,0.4133247441636466,0.40816562609260626
ecq,0.8193901773996417,0.7990871206953497,0.8243526104469997,0.24391385243998362,0.5386920730565066,0.24445284120441976,0.5470965363079717,0.5015184625045116,1.0,0.21463783328251673,0.36020387698811085,0.264924425607215,0.5288943085817019,0.6578143355199892,0.49833165844703337
face-shield,0.2499985147559759,0.24491929883976998,0.2972148018741169,0.3054995950634305,0.2819420035705271,0.35568400634672404,0.2843008947228319,0.2158212699445032,0.21463783328251324,1.0,0.369850940707542,0.2599025041851331,0.26924865977360196,0.33188761700781944,0.3101914965280607
Frontliners,0.4888323528086658,0.4086174744886852,0.4967825516745367,0.3878158847388562,0.27735611384082154,0.22244362759710673,0.2960623931770585,0.2607420529939211,0.3602038769881121,0.36985094070754504,1.0,0.3529166155609319,0.4536147184249296,0.47484102087667807,0.34286807223930543
masks,0.2763446287699796,0.28339138762504024,0.30010366425997426,0.32739151181768256,0.38913213517110806,0.43819938123225455,0.3504980860809424,0.2823029241237249,0.26492442560720547,0.25990250418514727,0.3529166155609094,1.0,0.23578560162091694,0.23013363903754946,0.3272738730306073
Quarantine,0.7589994518651308,0.7753192740144179,0.7673697298359251,0.21758996185721596,0.6109552967685524,0.25874483537664356,0.5033300458341353,0.44742804115622997,0.5288943085817002,0.26924865977360196,0.4536147184249137,0.23578560162087497,1.0,0.7175935086842845,0.6387694897291724
social-distancing,0.7833038394829642,0.7324792781030075,0.8261126438022505,0.3025977636600235,0.5470582828880195,0.22280331455786004,0.5460977204909255,0.4133247441636444,0.6578143355199888,0.33188761700781033,0.4748410208766732,0.2301336390375264,0.717593508684286,1.0,0.7278880678362978
work-from-home,0.5342078990040745,0.5634840889984891,0.5911596316380628,0.36479067602826265,0.5234954329675868,0.20300644708346138,0.4460006766662576,0.40816562609259993,0.4983316584470323,0.3101914965280521,0.34286807223929594,0.3272738730306023,0.6387694897291735,0.7278880678363049,1.0
