,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,0.0,0.7671631802844935,0.7579519286699552,-0.33995403221781856,0.6255702369109245,-0.09556003921504008,0.42381735342457855,0.49272393809221365,-0.5802484679955598,-0.022295206125889467,-0.5718381417832948,-0.3367421435614123,0.6549678183292209,0.7783139500343361,0.5684304497453541
cough,0.7671631802844935,0.0,0.840110738210831,-0.060913859538044034,0.5902793534998564,0.09914684340203012,0.5210491017546961,0.7017942238364215,-0.7514194495787876,0.08782692965864117,-0.37488972589261893,-0.39060706826062797,0.2425986891496837,0.5833029483904757,0.5090141974825995
fever,0.7579519286699552,0.840110738210831,0.0,-0.21503451548785382,0.604636971671395,-0.2012213718006301,0.5648717677392321,0.7158765524330873,-0.7495521681641828,-0.12952162655194496,-0.5772145770676346,-0.5002621809452534,0.23596203754073697,0.6864457309263028,0.5562505309624187
headache,-0.33995403221781856,-0.060913859538044034,-0.21503451548785382,0.0,-0.01059117234343999,0.39892760009989053,-0.09779202087642429,-0.0408745955627448,0.09398257415909418,0.22648390798974,0.39665549540571116,0.23908999420747765,-0.2728359857090974,-0.4010894518328691,-0.5646930114165198
lagnat,0.6255702369109245,0.5902793534998564,0.604636971671395,-0.01059117234343999,0.0,-0.02399833678330816,0.470138559601517,0.5368431976204271,-0.3937009396932861,-0.3084124615627371,-0.23087339649980687,-0.11559639800418985,0.5310845445974143,0.5460777274101165,0.39320833996022236
rashes,-0.09556003921504008,0.09914684340203012,-0.2012213718006301,0.39892760009989053,-0.02399833678330816,0.0,-0.07125795073320035,0.09449286312923019,0.034038351237834656,0.4780349685263291,0.2980805582160215,-0.03614310849453174,0.007802615744235086,-0.08883439827221737,-0.12796476258330497
sipon,0.42381735342457855,0.5210491017546961,0.5648717677392321,-0.09779202087642429,0.470138559601517,-0.07125795073320035,0.0,0.47729474598820004,-0.47012479674542446,-0.05310131754192592,-0.1741984422967213,-0.3472635665932988,0.21114242135200223,0.4978267531890935,0.28597325967787585
ubo,0.49272393809221365,0.7017942238364215,0.7158765524330873,-0.0408745955627448,0.5368431976204271,0.09449286312923019,0.47729474598820004,0.0,-0.6500432395544312,-0.007990607027756589,-0.335418331918938,-0.38509517270747834,0.12407008945163839,0.4988966803375624,0.46190791695767763
ecq,-0.5802484679955598,-0.7514194495787876,-0.7495521681641828,0.09398257415909418,-0.3937009396932861,0.034038351237834656,-0.47012479674542446,-0.6500432395544312,0.0,0.15166042176704836,0.38969269758514696,0.4547480829169412,0.05650131972112972,-0.3863710785761264,-0.2820685764589577
face-shield,-0.022295206125889467,0.08782692965864117,-0.12952162655194496,0.22648390798974,-0.3084124615627371,0.4780349685263291,-0.05310131754192592,-0.007990607027756589,0.15166042176704836,0.0,0.2623940694431993,-0.03999301397104317,0.0499024818651951,0.10235091819486732,0.09546568074526883
Frontliners,-0.5718381417832948,-0.37488972589261893,-0.5772145770676346,0.39665549540571116,-0.23087339649980687,0.2980805582160215,-0.1741984422967213,-0.335418331918938,0.38969269758514696,0.2623940694431993,0.0,0.45974951641479117,-0.14441868810512426,-0.49889753681521526,-0.3699988824291001
masks,-0.3367421435614123,-0.39060706826062797,-0.5002621809452534,0.23908999420747765,-0.11559639800418985,-0.03614310849453174,-0.3472635665932988,-0.38509517270747834,0.4547480829169412,-0.03999301397104317,0.45974951641479117,0.0,-0.042307202275694,-0.39959645760868284,-0.38726266280920174
Quarantine,0.6549678183292209,0.2425986891496837,0.23596203754073697,-0.2728359857090974,0.5310845445974143,0.007802615744235086,0.21114242135200223,0.12407008945163839,0.05650131972112972,0.0499024818651951,-0.14441868810512426,-0.042307202275694,0.0,0.6359150462780342,0.4529582580216702
social-distancing,0.7783139500343361,0.5833029483904757,0.6864457309263028,-0.4010894518328691,0.5460777274101165,-0.08883439827221737,0.4978267531890935,0.4988966803375624,-0.3863710785761264,0.10235091819486732,-0.49889753681521526,-0.39959645760868284,0.6359150462780342,0.0,0.7738418871660112
work-from-home,0.5684304497453541,0.5090141974825995,0.5562505309624187,-0.5646930114165198,0.39320833996022236,-0.12796476258330497,0.28597325967787585,0.46190791695767763,-0.2820685764589577,0.09546568074526883,-0.3699988824291001,-0.38726266280920174,0.4529582580216702,0.7738418871660112,0.0
