,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,1.0,0.13059547974438568,0.06876133599698647,0.1538237095005907,-0.2254854679891605,0.044118121347259176,0.23641444379008802,0.17260962585245135,0.35316252273739973,0.007599530947287668,0.0727366044473496,0.07856410614218806,0.32746375217995605,0.24604744447033594,-0.08893735707538858
cough,0.13059547974438568,1.0,0.26392885061988325,-0.10393883889425598,-0.049609555403625626,0.003867259517744921,0.0654275921910172,0.08874817767038284,0.2918535514322526,0.2521524386449233,0.029535493996793272,-0.02694495670765328,0.2551702897303166,-0.145124571388289,-0.11740131648162042
fever,0.06876133599698647,0.26392885061988325,1.0,-0.0026369279218796675,-0.1258478911315003,0.5579377173669486,-0.08077334033891466,0.05026396491463788,0.16716270201793873,-0.2925435466589054,0.1228022515576835,0.26307366072914606,0.15153033175661795,-0.04149863786213595,-0.0007108694084546813
headache,0.1538237095005907,-0.10393883889425598,-0.0026369279218796675,1.0,-0.15819612544796918,0.005366343568742913,-0.029498208688196553,-0.17599586877143394,-0.10648350317142699,-0.01744740656308689,-0.11699530331482658,3.3578166706383116e-05,-0.0763034397407721,0.07742868830763443,0.11739310557527277
lagnat,-0.2254854679891605,-0.049609555403625626,-0.1258478911315003,-0.15819612544796918,1.0,-0.06690213574858893,-0.13144375261616723,-0.10479176927697567,-0.1219781523298547,-0.1407348782824912,-0.14004161502943793,0.07806956558958174,-0.11336766961991175,-0.2963494163856401,-0.1901188517189487
rashes,0.044118121347259176,0.003867259517744921,0.5579377173669486,0.005366343568742913,-0.06690213574858893,1.0,0.03556389354858301,-0.11837376723777665,-0.078207324735424,-0.03407070479716296,-0.0017698000780569194,0.3523323948628496,-0.11420778507326765,0.02512528065975346,0.17161046903222574
sipon,0.23641444379008802,0.0654275921910172,-0.08077334033891466,-0.029498208688196553,-0.13144375261616723,0.03556389354858301,1.0,-0.2523833827163523,0.8181905676303792,0.46868235567858757,0.24159497502067492,-0.15639987351193627,0.8172903839665309,-0.037287358937535646,-0.5823955148539877
ubo,0.17260962585245135,0.08874817767038284,0.05026396491463788,-0.17599586877143394,-0.10479176927697567,-0.11837376723777665,-0.2523833827163523,1.0,0.33961472007084226,-0.4068606559733904,0.010702935675657683,-0.08144513908333263,0.3049567941732349,-0.22547502158178745,-0.3041399474470732
ecq,0.35316252273739973,0.2918535514322526,0.16716270201793873,-0.10648350317142699,-0.1219781523298547,-0.078207324735424,0.8181905676303792,0.33961472007084226,1.0,-0.0607282543928577,0.02450787352656766,-0.16017592280634949,0.9683714575098918,-0.224142283047109,-0.49460108413420056
face-shield,0.007599530947287668,0.2521524386449233,-0.2925435466589054,-0.01744740656308689,-0.1407348782824912,-0.03407070479716296,0.46868235567858757,-0.4068606559733904,-0.0607282543928577,1.0,0.21337573201180557,-0.163785173830201,-0.07403675311744928,0.20368462284311414,0.15510165175360302
Frontliners,0.0727366044473496,0.029535493996793272,0.1228022515576835,-0.11699530331482658,-0.14004161502943793,-0.0017698000780569194,0.24159497502067492,0.010702935675657683,0.02450787352656766,0.21337573201180557,1.0,0.1408418390358456,-0.007473614307899473,0.2623981845228056,0.01463870049642701
masks,0.07856410614218806,-0.02694495670765328,0.26307366072914606,3.3578166706383116e-05,0.07806956558958174,0.3523323948628496,-0.15639987351193627,-0.08144513908333263,-0.16017592280634949,-0.163785173830201,0.1408418390358456,1.0,-0.15247391771171093,0.3004593216433917,0.23657925883347228
Quarantine,0.32746375217995605,0.2551702897303166,0.15153033175661795,-0.0763034397407721,-0.11336766961991175,-0.11420778507326765,0.8172903839665309,0.3049567941732349,0.9683714575098918,-0.07403675311744928,-0.007473614307899473,-0.15247391771171093,1.0,-0.24791786041433345,-0.46732884895271265
social-distancing,0.24604744447033594,-0.145124571388289,-0.04149863786213595,0.07742868830763443,-0.2963494163856401,0.02512528065975346,-0.037287358937535646,-0.22547502158178745,-0.224142283047109,0.20368462284311414,0.2623981845228056,0.3004593216433917,-0.24791786041433345,1.0,0.5703900431290956
work-from-home,-0.08893735707538858,-0.11740131648162042,-0.0007108694084546813,0.11739310557527277,-0.1901188517189487,0.17161046903222574,-0.5823955148539877,-0.3041399474470732,-0.49460108413420056,0.15510165175360302,0.01463870049642701,0.23657925883347228,-0.46732884895271265,0.5703900431290956,1.0
