,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,0.0,0.022530856741776045,-0.08662509050790468,0.17015124774690674,0.06524906842050039,0.2896163832598007,0.12448228657508094,0.19685088367972295,0.14667027385283474,0.004874422264669997,0.18208592755948466,0.0,0.14738293782068024,-0.08918279412696847,0.07616949790623512
cough,0.022530856741776045,0.0,-0.14310519853811607,-0.016796239449090204,-0.060928038293454966,-0.23728658260633112,-0.05024512450019496,-0.2933266063718971,0.22174332296562257,-0.305552539979098,0.09544600921947301,0.0,0.1369403562741159,-0.2255753520566428,0.07766273169754842
fever,-0.08662509050790468,-0.14310519853811607,0.0,0.2772708640775221,0.09321796402675984,-0.008823331954524305,-0.3935423452979407,0.024066344722208956,-0.36428906279899587,0.31394827029394284,0.07055688571323404,0.0,-0.04895196419939148,0.039440437448715,-0.08221841502792958
headache,0.17015124774690674,-0.016796239449090204,0.2772708640775221,0.0,0.20236349299419254,0.11032219115566161,-0.5166339148769149,0.09619131858332572,-0.10550893543639618,0.08498976250108413,-0.2464416730753462,0.0,0.13667382847106052,-0.3367868051660015,-0.1552462739595456
lagnat,0.06524906842050039,-0.060928038293454966,0.09321796402675984,0.20236349299419254,0.0,0.39020378979882997,0.0,0.16040498967005515,-0.28343066960354807,-0.029565011371018968,0.06252233723395388,0.0,-0.06828636118354331,0.05819736536243491,-0.564500117696931
rashes,0.2896163832598007,-0.23728658260633112,-0.008823331954524305,0.11032219115566161,0.39020378979882997,0.0,0.42605319152849896,0.4560859911508247,-0.023974133462936566,0.18261628635557536,-0.10756065388560744,0.0,-0.2872138990182894,-0.14661201379047156,-0.06575067460664634
sipon,0.12448228657508094,-0.05024512450019496,-0.3935423452979407,-0.5166339148769149,0.0,0.42605319152849896,0.0,0.2123075650493694,0.7395249460247272,-0.11601235499082568,0.14746307387212906,0.0,0.793079736541402,0.3736926083767191,0.930597849512389
ubo,0.19685088367972295,-0.2933266063718971,0.024066344722208956,0.09619131858332572,0.16040498967005515,0.4560859911508247,0.2123075650493694,0.0,0.12843394279666887,0.21263827787627917,0.08878464460229563,0.0,0.20122744909492923,0.06854412838297856,0.12629997398487594
ecq,0.14667027385283474,0.22174332296562257,-0.36428906279899587,-0.10550893543639618,-0.28343066960354807,-0.023974133462936566,0.7395249460247272,0.12843394279666887,0.0,0.0007132920239494864,0.5286592985037409,0.0,0.4020033239920533,0.07412043850331433,0.37105885753637047
face-shield,0.004874422264669997,-0.305552539979098,0.31394827029394284,0.08498976250108413,-0.029565011371018968,0.18261628635557536,-0.11601235499082568,0.21263827787627917,0.0007132920239494864,0.0,0.32856765292807205,0.0,0.12545727230116674,0.10393820649874842,-0.047786773170876845
Frontliners,0.18208592755948466,0.09544600921947301,0.07055688571323404,-0.2464416730753462,0.06252233723395388,-0.10756065388560744,0.14746307387212906,0.08878464460229563,0.5286592985037409,0.32856765292807205,0.0,0.0,0.4016882384679445,0.41631802369508397,0.16936195000215107
masks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
Quarantine,0.14738293782068024,0.1369403562741159,-0.04895196419939148,0.13667382847106052,-0.06828636118354331,-0.2872138990182894,0.793079736541402,0.20122744909492923,0.4020033239920533,0.12545727230116674,0.4016882384679445,0.0,0.0,0.08857382317773996,0.3604452422876595
social-distancing,-0.08918279412696847,-0.2255753520566428,0.039440437448715,-0.3367868051660015,0.05819736536243491,-0.14661201379047156,0.3736926083767191,0.06854412838297856,0.07412043850331433,0.10393820649874842,0.41631802369508397,0.0,0.08857382317773996,0.0,0.07036137043012786
work-from-home,0.07616949790623512,0.07766273169754842,-0.08221841502792958,-0.1552462739595456,-0.564500117696931,-0.06575067460664634,0.930597849512389,0.12629997398487594,0.37105885753637047,-0.047786773170876845,0.16936195000215107,0.0,0.3604452422876595,0.07036137043012786,0.0
