,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,0.0,-0.2949922180829397,0.10528111727841384,0.06527682101524188,-0.056058064279089756,0.40094605225156643,0.5118962326922288,0.13247975727004246,-0.17348129648838728,0.20614941392142336,-0.2419439783283922,-0.3035925020616832,-0.057388190955697686,-0.17071407490722676,-0.24271705107920602
cough,-0.2949922180829397,0.0,-0.16340429266921633,-0.1343336076635844,0.045358494263546226,0.09204151157121868,-0.22416391756520107,-0.3202767155891978,0.10286507914120732,-0.03685428072591043,0.48802103228545585,-0.027180263674548157,-0.1188069748519454,0.43164702558185963,-0.17758385222633555
fever,0.10528111727841384,-0.16340429266921633,0.0,0.2621859098054813,-0.08383722870677854,-0.0843642706477436,0.31357091542826604,-0.13859283430960745,-0.37288261992595073,-0.1563812307374261,-0.49835744846670427,-0.19111541870646873,0.04900270597000813,-0.3611451307544883,-0.23252221882070642
headache,0.06527682101524188,-0.1343336076635844,0.2621859098054813,0.0,-0.012724176219436731,0.2716902828175359,0.4196368665243914,0.24826767276020092,-0.16824938914604082,0.06370681640772138,-0.30138741164846367,-0.14673692688200768,-0.11387326304975665,-0.13691386776691872,-0.3538453945471808
lagnat,-0.056058064279089756,0.045358494263546226,-0.08383722870677854,-0.012724176219436731,0.0,0.0,0.05013690407683618,0.10928870154873996,-0.18277320587618773,0.0953604952246449,-0.0307307470423378,0.13224056359354244,-0.24534799367046117,0.4238175408302531,-0.2750383044813351
rashes,0.40094605225156643,0.09204151157121868,-0.0843642706477436,0.2716902828175359,0.0,0.0,0.5820807524879194,0.12039209356807871,0.3116963501752109,0.6869169713112722,-0.30445442294669706,-0.5850074552064589,0.2266544623431824,0.0,-0.2471612635836558
sipon,0.5118962326922288,-0.22416391756520107,0.31357091542826604,0.4196368665243914,0.05013690407683618,0.5820807524879194,0.0,0.45296860774928005,-0.23682970769892375,0.18887779053656414,-0.36847611766075866,-0.2886871421864606,0.2203092164689927,0.03993005046591821,-0.2956209672143096
ubo,0.13247975727004246,-0.3202767155891978,-0.13859283430960745,0.24826767276020092,0.10928870154873996,0.12039209356807871,0.45296860774928005,0.0,0.1877393987348878,-0.07483483116276572,-0.18592202914917652,0.3858101617172549,0.02396951779634033,0.1406428562177929,0.20193763955935162
ecq,-0.17348129648838728,0.10286507914120732,-0.37288261992595073,-0.16824938914604082,-0.18277320587618773,0.3116963501752109,-0.23682970769892375,0.1877393987348878,0.0,0.05592671773985051,0.13668089708433964,0.016041463031177528,0.17627497633409894,-0.1313191267928892,0.3726397898718586
face-shield,0.20614941392142336,-0.03685428072591043,-0.1563812307374261,0.06370681640772138,0.0953604952246449,0.6869169713112722,0.18887779053656414,-0.07483483116276572,0.05592671773985051,0.0,-0.039142432128324765,-0.11437492660519412,0.0038241183893229667,0.12784861354391402,0.03094714926864739
Frontliners,-0.2419439783283922,0.48802103228545585,-0.49835744846670427,-0.30138741164846367,-0.0307307470423378,-0.30445442294669706,-0.36847611766075866,-0.18592202914917652,0.13668089708433964,-0.039142432128324765,0.0,0.08996346876697972,0.2384288620568947,0.2477574091494243,-0.017118116226062966
masks,-0.3035925020616832,-0.027180263674548157,-0.19111541870646873,-0.14673692688200768,0.13224056359354244,-0.5850074552064589,-0.2886871421864606,0.3858101617172549,0.016041463031177528,-0.11437492660519412,0.08996346876697972,0.0,0.03875100614373339,0.2542706736691584,0.17647493705903053
Quarantine,-0.057388190955697686,-0.1188069748519454,0.04900270597000813,-0.11387326304975665,-0.24534799367046117,0.2266544623431824,0.2203092164689927,0.02396951779634033,0.17627497633409894,0.0038241183893229667,0.2384288620568947,0.03875100614373339,0.0,0.15298331317714522,0.3040038778234458
social-distancing,-0.17071407490722676,0.43164702558185963,-0.3611451307544883,-0.13691386776691872,0.4238175408302531,0.0,0.03993005046591821,0.1406428562177929,-0.1313191267928892,0.12784861354391402,0.2477574091494243,0.2542706736691584,0.15298331317714522,0.0,-0.12347250974036898
work-from-home,-0.24271705107920602,-0.17758385222633555,-0.23252221882070642,-0.3538453945471808,-0.2750383044813351,-0.2471612635836558,-0.2956209672143096,0.20193763955935162,0.3726397898718586,0.03094714926864739,-0.017118116226062966,0.17647493705903053,0.3040038778234458,-0.12347250974036898,0.0
