,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,1.0,0.16736731314844644,0.171818403465567,0.2091911967835905,0.12159007895315678,-0.09086808835243664,0.027665875828706516,-0.2612042330919824,-0.10811475582736954,0.1740409172221236,-0.13169465444172085,-0.15439181349489203,0.2897663410099186,-0.17279308823645684,-0.07586686389165355
cough,0.16736731314844644,1.0,-0.11254435882624404,-0.06395607606588231,-0.08940785153251524,-0.09336479328046834,-0.031732822634252957,-0.3087721730172055,-0.06150815247667889,0.5249686245671882,0.043711240674353516,0.02038145233631739,-0.03940971558119539,-0.3571905801825837,0.13208196336024988
fever,0.171818403465567,-0.11254435882624404,1.0,0.3946985977392594,-0.08374327954255789,0.08760953647354182,0.11759476658855791,0.09469527679634293,-0.3654121147090175,0.34185723406231194,-0.6109241044107376,0.06136442387477904,-0.3135731676201988,-0.01732798642159674,-0.3017841852897015
headache,0.2091911967835905,-0.06395607606588231,0.3946985977392594,1.0,-0.14744463681900633,-0.11907300970495928,0.04912831083384153,-0.3399324043103674,-0.19711868558449672,-0.2983842543008075,-0.16781388664745078,0.1798069134178404,-0.21996723833461296,-0.06421052160719277,-0.49900563856280944
lagnat,0.12159007895315678,-0.08940785153251524,-0.08374327954255789,-0.14744463681900633,1.0,-0.0003860079893692388,0.16044354011673922,-0.13730196103042486,-0.012994523086438272,-0.7904573107955146,0.025891107622724098,-0.4785523074809873,0.04346427830604538,-0.48029587865118484,-0.37541558978761663
rashes,-0.09086808835243664,-0.09336479328046834,0.08760953647354182,-0.11907300970495928,-0.0003860079893692388,1.0,-0.4153588642821964,-0.08633357691743314,-0.1255037989215393,0.29522830093544683,-0.2651461786879455,0.02536563379136528,0.08860497219325263,0.20218483184886218,0.07943380199548541
sipon,0.027665875828706516,-0.031732822634252957,0.11759476658855791,0.04912831083384153,0.16044354011673922,-0.4153588642821964,1.0,0.2850139249037648,0.14894213273670573,-0.4359671930801284,0.04132400584930839,0.00018046317315065387,0.2241648942975277,0.07582994648671511,-0.18608940487040943
ubo,-0.2612042330919824,-0.3087721730172055,0.09469527679634293,-0.3399324043103674,-0.13730196103042486,-0.08633357691743314,0.2850139249037648,1.0,-0.23879900128278206,0.07407424720486006,0.2185864165276482,0.22759036382817083,-0.03059078793490981,0.5254357124010887,0.27060556000975666
ecq,-0.10811475582736954,-0.06150815247667889,-0.3654121147090175,-0.19711868558449672,-0.012994523086438272,-0.1255037989215393,0.14894213273670573,-0.23879900128278206,1.0,0.23589297622245103,0.438543402574667,-0.01501661274882342,0.4684596777180948,0.17337249626250736,0.27704358709642013
face-shield,0.1740409172221236,0.5249686245671882,0.34185723406231194,-0.2983842543008075,-0.7904573107955146,0.29522830093544683,-0.4359671930801284,0.07407424720486006,0.23589297622245103,1.0,-0.4020082441961074,0.4453656875014853,0.5829721570961596,0.2547820079223836,0.6764941906813149
Frontliners,-0.13169465444172085,0.043711240674353516,-0.6109241044107376,-0.16781388664745078,0.025891107622724098,-0.2651461786879455,0.04132400584930839,0.2185864165276482,0.438543402574667,-0.4020082441961074,1.0,0.007595827969273013,0.1300645223031961,0.06957014376617272,0.416495814468331
masks,-0.15439181349489203,0.02038145233631739,0.06136442387477904,0.1798069134178404,-0.4785523074809873,0.02536563379136528,0.00018046317315065387,0.22759036382817083,-0.01501661274882342,0.4453656875014853,0.007595827969273013,1.0,-0.19143337353367115,0.7430129932324652,0.31540802748136243
Quarantine,0.2897663410099186,-0.03940971558119539,-0.3135731676201988,-0.21996723833461296,0.04346427830604538,0.08860497219325263,0.2241648942975277,-0.03059078793490981,0.4684596777180948,0.5829721570961596,0.1300645223031961,-0.19143337353367115,1.0,0.09667852036954933,0.23717914996902634
social-distancing,-0.17279308823645684,-0.3571905801825837,-0.01732798642159674,-0.06421052160719277,-0.48029587865118484,0.20218483184886218,0.07582994648671511,0.5254357124010887,0.17337249626250736,0.2547820079223836,0.06957014376617272,0.7430129932324652,0.09667852036954933,1.0,0.37536529439159266
work-from-home,-0.07586686389165355,0.13208196336024988,-0.3017841852897015,-0.49900563856280944,-0.37541558978761663,0.07943380199548541,-0.18608940487040943,0.27060556000975666,0.27704358709642013,0.6764941906813149,0.416495814468331,0.31540802748136243,0.23717914996902634,0.37536529439159266,1.0
