date,density,global_cc
2020-04-15,0.4142857142857143,0.15555555555555556
2020-04-16,0.40476190476190477,0.15619047619047619
2020-04-17,0.2904761904761905,0.15301587301587302
2020-04-18,0.22380952380952382,0.1434920634920635
2020-04-19,0.19523809523809524,0.14793650793650795
2020-04-20,0.24285714285714285,0.1676190476190476
2020-04-21,0.22380952380952382,0.16
2020-04-22,0.23333333333333334,0.1580952380952381
2020-04-23,0.20476190476190476,0.15047619047619049
2020-04-24,0.21428571428571427,0.15428571428571428
2020-04-25,0.22380952380952382,0.15428571428571428
2020-04-26,0.20476190476190476,0.14857142857142858
2020-04-27,0.20476190476190476,0.14857142857142858
2020-04-28,0.16666666666666666,0.1307936507936508
2020-04-29,0.14761904761904762,0.11936507936507937
2020-04-30,0.15714285714285714,0.12698412698412698
2020-05-01,0.16666666666666666,0.13333333333333333
2020-05-02,0.15714285714285714,0.12253968253968255
2020-05-03,0.14761904761904762,0.11619047619047619
2020-05-04,0.14761904761904762,0.11619047619047619
2020-05-05,0.1380952380952381,0.11047619047619048
2020-05-06,0.1380952380952381,0.11047619047619048
2020-05-07,0.1380952380952381,0.11428571428571428
2020-05-08,0.1380952380952381,0.11301587301587301
2020-05-09,0.12857142857142856,0.10793650793650794
2020-05-10,0.12857142857142856,0.10857142857142857
2020-05-11,0.11904761904761904,0.1034920634920635
2020-05-12,0.10952380952380952,0.09587301587301587
2020-05-13,0.10952380952380952,0.09523809523809523
2020-05-14,0.12857142857142856,0.10666666666666667
2020-05-15,0.11904761904761904,0.10285714285714286
2020-05-16,0.11904761904761904,0.10285714285714286
2020-05-17,0.10952380952380952,0.09523809523809523
2020-05-18,0.11904761904761904,0.10158730158730159
2020-05-19,0.11904761904761904,0.10158730158730159
2020-05-20,0.12857142857142856,0.10793650793650794
2020-05-21,0.12857142857142856,0.10920634920634921
2020-05-22,0.11904761904761904,0.10285714285714286
2020-05-23,0.1,0.08952380952380952
2020-05-24,0.1,0.08952380952380952
2020-05-25,0.11904761904761904,0.10222222222222223
2020-05-26,0.11904761904761904,0.10222222222222223
2020-05-27,0.1380952380952381,0.11047619047619048
2020-05-28,0.14761904761904762,0.11619047619047619
