date,density,global_cc
2020-04-15,0.4,0.1796825396825397
2020-04-16,0.38095238095238093,0.16825396825396827
2020-04-17,0.3142857142857143,0.14285714285714285
2020-04-18,0.23809523809523808,0.12317460317460317
2020-04-19,0.20952380952380953,0.1288888888888889
2020-04-20,0.19047619047619047,0.11365079365079366
2020-04-21,0.22857142857142856,0.12126984126984126
2020-04-22,0.17142857142857143,0.11047619047619048
2020-04-23,0.17142857142857143,0.11428571428571428
2020-04-24,0.17142857142857143,0.11174603174603175
2020-04-25,0.13333333333333333,0.09206349206349207
2020-04-26,0.12380952380952381,0.08571428571428572
2020-04-27,0.12380952380952381,0.08507936507936507
2020-04-28,0.09523809523809523,0.06857142857142857
2020-04-29,0.10476190476190476,0.07682539682539682
2020-04-30,0.09523809523809523,0.06984126984126984
2020-05-01,0.10476190476190476,0.06984126984126984
2020-05-02,0.11428571428571428,0.07365079365079365
2020-05-03,0.11428571428571428,0.07365079365079365
2020-05-04,0.11428571428571428,0.07365079365079365
2020-05-05,0.13333333333333333,0.08761904761904762
2020-05-06,0.12380952380952381,0.08190476190476191
2020-05-07,0.12380952380952381,0.08063492063492063
2020-05-08,0.11428571428571428,0.07682539682539682
2020-05-09,0.11428571428571428,0.07682539682539682
2020-05-10,0.10476190476190476,0.07238095238095238
2020-05-11,0.09523809523809523,0.06793650793650793
2020-05-12,0.09523809523809523,0.0653968253968254
2020-05-13,0.11428571428571428,0.0838095238095238
2020-05-14,0.12380952380952381,0.08698412698412698
2020-05-15,0.13333333333333333,0.08571428571428572
2020-05-16,0.13333333333333333,0.07809523809523809
2020-05-17,0.1523809523809524,0.08825396825396825
2020-05-18,0.17142857142857143,0.09777777777777778
2020-05-19,0.1619047619047619,0.09587301587301587
2020-05-20,0.17142857142857143,0.08698412698412698
2020-05-21,0.18095238095238095,0.09777777777777778
2020-05-22,0.1523809523809524,0.09587301587301587
2020-05-23,0.1619047619047619,0.1034920634920635
2020-05-24,0.17142857142857143,0.10793650793650794
2020-05-25,0.1523809523809524,0.09587301587301587
2020-05-26,0.1619047619047619,0.10031746031746032
2020-05-27,0.14285714285714285,0.08698412698412698
2020-05-28,0.17142857142857143,0.10095238095238095
2020-05-29,0.17142857142857143,0.10158730158730159
2020-05-30,0.13333333333333333,0.08698412698412698
2020-05-31,0.1523809523809524,0.10095238095238095
2020-06-01,0.14285714285714285,0.09650793650793651
2020-06-02,0.1619047619047619,0.10666666666666667
2020-06-03,0.1619047619047619,0.1073015873015873
2020-06-04,0.13333333333333333,0.09206349206349207
2020-06-05,0.12380952380952381,0.08634920634920636
2020-06-06,0.14285714285714285,0.09714285714285714
2020-06-07,0.12380952380952381,0.08634920634920636
2020-06-08,0.1523809523809524,0.10603174603174603
2020-06-09,0.13333333333333333,0.08952380952380952
2020-06-10,0.0761904761904762,0.058412698412698416
2020-06-11,0.06666666666666667,0.05206349206349206
2020-06-12,0.06666666666666667,0.05142857142857143
2020-06-13,0.047619047619047616,0.04
2020-06-14,0.05714285714285714,0.047619047619047616
2020-06-15,0.047619047619047616,0.04
2020-06-16,0.05714285714285714,0.04507936507936508
2020-06-17,0.05714285714285714,0.04507936507936508
2020-06-18,0.06666666666666667,0.05206349206349206
2020-06-19,0.08571428571428572,0.06285714285714286
2020-06-20,0.08571428571428572,0.06285714285714286
2020-06-21,0.0761904761904762,0.05587301587301587
2020-06-22,0.0761904761904762,0.05587301587301587
2020-06-23,0.0761904761904762,0.05587301587301587
2020-06-24,0.09523809523809523,0.054603174603174605
2020-06-25,0.10476190476190476,0.06222222222222222
2020-06-26,0.10476190476190476,0.06222222222222222
2020-06-27,0.08571428571428572,0.05396825396825397
2020-06-28,0.0761904761904762,0.05142857142857143
2020-06-29,0.10476190476190476,0.06857142857142857
2020-06-30,0.11428571428571428,0.07301587301587302
2020-07-01,0.14285714285714285,0.08507936507936507
2020-07-02,0.13333333333333333,0.07682539682539682
2020-07-03,0.12380952380952381,0.07174603174603175
2020-07-04,0.09523809523809523,0.06031746031746032
2020-07-05,0.09523809523809523,0.06031746031746032
2020-07-06,0.09523809523809523,0.06031746031746032
2020-07-07,0.09523809523809523,0.06031746031746032
2020-07-08,0.09523809523809523,0.06031746031746032
2020-07-09,0.09523809523809523,0.06031746031746032
2020-07-10,0.05714285714285714,0.04126984126984127
2020-07-11,0.05714285714285714,0.04507936507936508
2020-07-12,0.01904761904761905,0.01650793650793651
2020-07-13,0.0380952380952381,0.031746031746031744
2020-07-14,0.047619047619047616,0.03936507936507937
2020-07-15,0.0380952380952381,0.031746031746031744
2020-07-16,0.0380952380952381,0.030476190476190476
2020-07-17,0.06666666666666667,0.05142857142857143
2020-07-18,0.02857142857142857,0.02349206349206349
2020-07-19,0.01904761904761905,0.015238095238095238
2020-07-20,0.047619047619047616,0.03238095238095238
2020-07-21,0.0380952380952381,0.030476190476190476
2020-07-22,0.05714285714285714,0.0419047619047619
2020-07-23,0.0761904761904762,0.05206349206349206
2020-07-24,0.0761904761904762,0.05206349206349206
2020-07-25,0.0761904761904762,0.05206349206349206
2020-07-26,0.05714285714285714,0.044444444444444446
2020-07-27,0.047619047619047616,0.03492063492063492
2020-07-28,0.0380952380952381,0.029206349206349208
2020-07-29,0.06666666666666667,0.05142857142857143
2020-07-30,0.0761904761904762,0.05714285714285714
2020-07-31,0.05714285714285714,0.04698412698412698
2020-08-01,0.06666666666666667,0.05333333333333334
2020-08-02,0.0761904761904762,0.05523809523809524
2020-08-03,0.0761904761904762,0.057777777777777775
2020-08-04,0.06666666666666667,0.052698412698412696
2020-08-05,0.08571428571428572,0.06412698412698413
2020-08-06,0.08571428571428572,0.06285714285714286
2020-08-07,0.08571428571428572,0.061587301587301586
2020-08-08,0.08571428571428572,0.061587301587301586
2020-08-09,0.0761904761904762,0.05714285714285714
2020-08-10,0.0761904761904762,0.05714285714285714
2020-08-11,0.06666666666666667,0.05142857142857143
2020-08-12,0.0761904761904762,0.054603174603174605
2020-08-13,0.08571428571428572,0.059682539682539684
2020-08-14,0.11428571428571428,0.07555555555555556
2020-08-15,0.12380952380952381,0.07936507936507936
2020-08-16,0.14285714285714285,0.08698412698412698
2020-08-17,0.14285714285714285,0.08698412698412698
2020-08-18,0.13333333333333333,0.0838095238095238
2020-08-19,0.17142857142857143,0.09396825396825396
2020-08-20,0.1523809523809524,0.08825396825396825
2020-08-21,0.17142857142857143,0.09650793650793651
2020-08-22,0.13333333333333333,0.08126984126984127
2020-08-23,0.13333333333333333,0.0838095238095238
2020-08-24,0.14285714285714285,0.08571428571428572
2020-08-25,0.13333333333333333,0.07873015873015873
2020-08-26,0.12380952380952381,0.07555555555555556
2020-08-27,0.13333333333333333,0.07428571428571429
2020-08-28,0.13333333333333333,0.08190476190476191
