,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,0.0,-0.07793466309256464,0.2453946797653369,0.14899187362090055,-0.086932756297717,0.4155492474741899,-0.19777753388286784,0.11926157420764895,0.16492880868202725,-0.0792369540623967,0.006758702756953341,0.5425439881312091,0.2202994337808732,0.11107629359187543,-0.05068934685753726
cough,-0.07793466309256464,0.0,-0.20782979196994122,-0.10459339500370056,-0.14070847246222176,0.038794777078628204,0.0665971978032276,-0.25700387639487815,-0.4743117960709581,-0.14032850367198932,0.414141524041292,-0.24095016231418945,-0.24161802909452298,-0.29735917737279416,-0.36479596377982515
fever,0.2453946797653369,-0.20782979196994122,0.0,0.4615448942729856,-0.3710209034507325,0.40274710291687044,0.008323689317456123,0.3882943251529826,-0.017396808999376286,0.20086465081008006,-0.15317927913771018,0.051892041891878155,-0.04856431749745001,-0.17639502366084853,0.23704834263358135
headache,0.14899187362090055,-0.10459339500370056,0.4615448942729856,0.0,-0.30339779861737004,0.09797009119660813,-0.05804436015823314,0.3833138522991332,-0.1099516263186804,-0.130602373405307,0.03401546706901998,-0.0381960159107192,-0.03619673260725901,0.11553981740437098,0.15917727273958415
lagnat,-0.086932756297717,-0.14070847246222176,-0.3710209034507325,-0.30339779861737004,0.0,0.040452002955052316,0.05399295067686816,0.24015610121218106,-0.16001975421453363,0.1611952458896602,0.14274791071787998,-0.13058647910926122,-0.008317942356874863,0.156710815101358,0.07906855797979485
rashes,0.4155492474741899,0.038794777078628204,0.40274710291687044,0.09797009119660813,0.040452002955052316,0.0,-0.0007213040658720756,0.46127482095919287,-0.2881778740901954,0.3040271052447501,-0.04400090519258434,0.08677249749638831,-0.16133494053114883,-0.15180914566162407,-0.11907705841132887
sipon,-0.19777753388286784,0.0665971978032276,0.008323689317456123,-0.05804436015823314,0.05399295067686816,-0.0007213040658720756,0.0,0.2718195124805396,-0.056512342305091445,0.24585156797826413,-0.03838625245643086,-0.6547715683320737,-0.4217467398686403,0.10191652300220322,0.09686433686656086
ubo,0.11926157420764895,-0.25700387639487815,0.3882943251529826,0.3833138522991332,0.24015610121218106,0.46127482095919287,0.2718195124805396,0.0,-0.3406238697510299,0.21960042408902697,-0.24677154421658587,-0.39912628790973853,-0.43350942414503807,-0.24252578602047095,0.44654389516031556
ecq,0.16492880868202725,-0.4743117960709581,-0.017396808999376286,-0.1099516263186804,-0.16001975421453363,-0.2881778740901954,-0.056512342305091445,-0.3406238697510299,0.0,-0.12217744325684841,-0.03567113636723812,0.3102503320311673,0.598246066418195,0.033961464215346515,0.1760572117885581
face-shield,-0.0792369540623967,-0.14032850367198932,0.20086465081008006,-0.130602373405307,0.1611952458896602,0.3040271052447501,0.24585156797826413,0.21960042408902697,-0.12217744325684841,0.0,-0.3782620757892233,-0.24243362016985,0.0010230404965821352,0.023088270947917437,0.09581879718267733
Frontliners,0.006758702756953341,0.414141524041292,-0.15317927913771018,0.03401546706901998,0.14274791071787998,-0.04400090519258434,-0.03838625245643086,-0.24677154421658587,-0.03567113636723812,-0.3782620757892233,0.0,-0.140329629618155,0.09152452006611973,0.04040561184481748,-0.19618215016515758
masks,0.5425439881312091,-0.24095016231418945,0.051892041891878155,-0.0381960159107192,-0.13058647910926122,0.08677249749638831,-0.6547715683320737,-0.39912628790973853,0.3102503320311673,-0.24243362016985,-0.140329629618155,0.0,0.7265070660083905,0.10050961441185839,0.5484088199507884
Quarantine,0.2202994337808732,-0.24161802909452298,-0.04856431749745001,-0.03619673260725901,-0.008317942356874863,-0.16133494053114883,-0.4217467398686403,-0.43350942414503807,0.598246066418195,0.0010230404965821352,0.09152452006611973,0.7265070660083905,0.0,0.11145478723521575,0.17159900358805635
social-distancing,0.11107629359187543,-0.29735917737279416,-0.17639502366084853,0.11553981740437098,0.156710815101358,-0.15180914566162407,0.10191652300220322,-0.24252578602047095,0.033961464215346515,0.023088270947917437,0.04040561184481748,0.10050961441185839,0.11145478723521575,0.0,-0.0794180132307594
work-from-home,-0.05068934685753726,-0.36479596377982515,0.23704834263358135,0.15917727273958415,0.07906855797979485,-0.11907705841132887,0.09686433686656086,0.44654389516031556,0.1760572117885581,0.09581879718267733,-0.19618215016515758,0.5484088199507884,0.17159900358805635,-0.0794180132307594,0.0
