,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,1.0,0.14585864702610665,-0.07364044475798656,0.1558296735459564,0.3347684019345079,0.1813572897080946,-0.21159437938791725,0.12476250387463193,0.11498584859531544,0.2476813911396199,0.09112237198495363,0.43287601281511795,0.017679700934815846,0.45263515601210963,-0.046783480069269634
cough,0.14585864702610665,1.0,-0.21387004774484558,-0.16083107217858067,-0.2062750164179885,-0.16060628601654367,0.04450103141284911,-0.19591421413435123,-0.20379588351968506,-0.14608590522635279,0.4716422559793317,-0.224254037149928,-0.32322034835528884,-0.17141169383526297,-0.3390598883821854
fever,-0.07364044475798656,-0.21387004774484558,1.0,0.5342569557158027,-0.4134662089213964,0.37964886177340845,0.04883289631514563,0.3666755655709282,-0.08209376968641637,0.06804217373869702,-0.19821164242695694,0.09251776055127334,-0.03474688204917182,-0.08351642004925615,0.2027186452320787
headache,0.1558296735459564,-0.16083107217858067,0.5342569557158027,1.0,-0.30971867251473284,0.2575510513396549,0.06853421719585312,0.32249521323587405,-0.03420845012585871,0.054729176311056824,-0.06587238411378327,0.2572354868393849,-0.001897994864935264,-0.22871890682935253,0.14614962407628188
lagnat,0.3347684019345079,-0.2062750164179885,-0.4134662089213964,-0.30971867251473284,1.0,0.07851212995790265,0.0700111797703102,0.19629349868706905,-0.009206889006230783,0.10097694626596188,0.11866912327599986,-0.22406464244049354,0.044766170734389474,0.3600350180614272,0.1174828467057024
rashes,0.1813572897080946,-0.16060628601654367,0.37964886177340845,0.2575510513396549,0.07851212995790265,1.0,0.0348343580940429,0.4138396906197429,-0.16522418389580498,0.1576205715593169,-0.040723257022186515,0.09128873307911614,-0.03506607305238104,-0.08781204652124237,-0.10003021493904884
sipon,-0.21159437938791725,0.04450103141284911,0.04883289631514563,0.06853421719585312,0.0700111797703102,0.0348343580940429,1.0,0.27328170475143004,-0.05635846296272236,0.08883574196454595,0.10132200705897439,-0.8971832367331024,-0.25756002474830436,0.09439037498352094,0.10027076351492545
ubo,0.12476250387463193,-0.19591421413435123,0.3666755655709282,0.32249521323587405,0.19629349868706905,0.4138396906197429,0.27328170475143004,1.0,-0.2362090727980716,0.17167675925158296,-0.2467270194888118,-0.405434701187494,-0.3568966658648706,-0.23255854745282725,0.40028340762913717
ecq,0.11498584859531544,-0.20379588351968506,-0.08209376968641637,-0.03420845012585871,-0.009206889006230783,-0.16522418389580498,-0.05635846296272236,-0.2362090727980716,1.0,-0.2882768109600367,0.12615098676755282,0.24616069991519027,0.529388907646479,0.035111569506323825,0.04756640171244732
face-shield,0.2476813911396199,-0.14608590522635279,0.06804217373869702,0.054729176311056824,0.10097694626596188,0.1576205715593169,0.08883574196454595,0.17167675925158296,-0.2882768109600367,1.0,-0.32195956016937227,-0.015508916003327228,-0.40826024722531423,-0.10163379617587048,0.07199846501062561
Frontliners,0.09112237198495363,0.4716422559793317,-0.19821164242695694,-0.06587238411378327,0.11866912327599986,-0.040723257022186515,0.10132200705897439,-0.2467270194888118,0.12615098676755282,-0.32195956016937227,1.0,-0.17998669229750208,0.10797822634428894,0.10552394668218323,-0.19081218808467637
masks,0.43287601281511795,-0.224254037149928,0.09251776055127334,0.2572354868393849,-0.22406464244049354,0.09128873307911614,-0.8971832367331024,-0.405434701187494,0.24616069991519027,-0.015508916003327228,-0.17998669229750208,1.0,0.3815860418998781,1.0,0.20629279299579006
Quarantine,0.017679700934815846,-0.32322034835528884,-0.03474688204917182,-0.001897994864935264,0.044766170734389474,-0.03506607305238104,-0.25756002474830436,-0.3568966658648706,0.529388907646479,-0.40826024722531423,0.10797822634428894,0.3815860418998781,1.0,0.18189789021333452,0.14788817609039914
social-distancing,0.45263515601210963,-0.17141169383526297,-0.08351642004925615,-0.22871890682935253,0.3600350180614272,-0.08781204652124237,0.09439037498352094,-0.23255854745282725,0.035111569506323825,-0.10163379617587048,0.10552394668218323,1.0,0.18189789021333452,1.0,-0.04412467593128176
work-from-home,-0.046783480069269634,-0.3390598883821854,0.2027186452320787,0.14614962407628188,0.1174828467057024,-0.10003021493904884,0.10027076351492545,0.40028340762913717,0.04756640171244732,0.07199846501062561,-0.19081218808467637,0.20629279299579006,0.14788817609039914,-0.04412467593128176,1.0
