,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,1.0,0.44882121265565883,-0.20625617853551764,-0.032405963680525264,-0.34057349748759697,0.06581057107711101,0.032052608320163746,-0.2260572383120568,-0.2538097437223067,0.14541685573454602,0.23472177654553553,-0.5229602295018808,0.1027563319021407,-0.5243757760697835,0.11585679469736788
cough,0.44882121265565883,1.0,-0.31866325667643947,-0.10664600380982012,-0.18894306349292825,0.043834142424913417,-0.33318137394618574,-0.03871586535419284,-0.3733948559110101,0.13755228680434667,0.5804008316225884,-0.6918567626787003,0.09399416282932543,-0.034276154733126334,-0.0787326189938146
fever,-0.20625617853551764,-0.31866325667643947,1.0,-0.10943108735033524,-0.14184753670559141,0.16894770519911392,0.4975068964676213,-0.2952189585355689,0.12513505665134564,-0.06561065338249551,-0.14133799509192688,0.17054607323029466,0.0675450647412299,-0.02823514581337692,-0.20683937874359723
headache,-0.032405963680525264,-0.10664600380982012,-0.10943108735033524,1.0,-0.08646050991904145,-0.18222292173026444,-0.051962087619181904,0.49278771449873854,0.10108808649252363,0.17210739923581975,-0.201618400383624,0.10452295826779329,0.1781645769941276,0.24347331793350574,0.0053818759678501
lagnat,-0.34057349748759697,-0.18894306349292825,-0.14184753670559141,-0.08646050991904145,1.0,-0.01810517686407937,-0.16931357890748502,0.353963114408178,-0.14500115519118054,-0.06621957578033165,-0.11736913397910984,0.4567241106095578,-0.038358462571215564,0.15579801081586206,0.26626683666026146
rashes,0.06581057107711101,0.043834142424913417,0.16894770519911392,-0.18222292173026444,-0.01810517686407937,1.0,0.42389709698362904,-0.575616864270956,-0.3639036327478193,0.2966658214242674,-0.16221126233361965,-0.27576880705635193,0.06828049781170761,-0.35556761653449137,-0.27705898127807405
sipon,0.032052608320163746,-0.33318137394618574,0.4975068964676213,-0.051962087619181904,-0.16931357890748502,0.42389709698362904,1.0,-0.4410022451631449,-0.07155422146116065,-0.059373323225003646,-0.18670533409172335,-0.038349333259766305,0.0327733994110629,0.2227058587202475,-0.532792220693816
ubo,-0.2260572383120568,-0.03871586535419284,-0.2952189585355689,0.49278771449873854,0.353963114408178,-0.575616864270956,-0.4410022451631449,1.0,0.29457515772639126,0.019288172247302917,-0.27959388944453845,0.514324708483495,0.056326362164242534,0.49674581659429845,0.3729664131985732
ecq,-0.2538097437223067,-0.3733948559110101,0.12513505665134564,0.10108808649252363,-0.14500115519118054,-0.3639036327478193,-0.07155422146116065,0.29457515772639126,1.0,-0.23184441094929037,-0.10489358308866446,0.8915233647986174,0.26111929456467403,-0.018544210665502502,0.1980854525797236
face-shield,0.14541685573454602,0.13755228680434667,-0.06561065338249551,0.17210739923581975,-0.06621957578033165,0.2966658214242674,-0.059373323225003646,0.019288172247302917,-0.23184441094929037,1.0,-0.18726249908055467,-0.31274596761712387,0.10681691503221884,-0.031558766274121804,-0.141735002141297
Frontliners,0.23472177654553553,0.5804008316225884,-0.14133799509192688,-0.201618400383624,-0.11736913397910984,-0.16221126233361965,-0.18670533409172335,-0.27959388944453845,-0.10489358308866446,-0.18726249908055467,1.0,-0.4010331511875505,0.25185115799011537,0.11367551336443356,0.03005913572135707
masks,-0.5229602295018808,-0.6918567626787003,0.17054607323029466,0.10452295826779329,0.4567241106095578,-0.27576880705635193,-0.038349333259766305,0.514324708483495,0.8915233647986174,-0.31274596761712387,-0.4010331511875505,1.0,0.3804453828212897,0.9999999999999992,0.5648865533823008
Quarantine,0.1027563319021407,0.09399416282932543,0.0675450647412299,0.1781645769941276,-0.038358462571215564,0.06828049781170761,0.0327733994110629,0.056326362164242534,0.26111929456467403,0.10681691503221884,0.25185115799011537,0.3804453828212897,1.0,-0.0899513661705228,0.13919277771599
social-distancing,-0.5243757760697835,-0.034276154733126334,-0.02823514581337692,0.24347331793350574,0.15579801081586206,-0.35556761653449137,0.2227058587202475,0.49674581659429845,-0.018544210665502502,-0.031558766274121804,0.11367551336443356,0.9999999999999992,-0.0899513661705228,1.0,-0.15283174902556512
work-from-home,0.11585679469736788,-0.0787326189938146,-0.20683937874359723,0.0053818759678501,0.26626683666026146,-0.27705898127807405,-0.532792220693816,0.3729664131985732,0.1980854525797236,-0.141735002141297,0.03005913572135707,0.5648865533823008,0.13919277771599,-0.15283174902556512,1.0
