,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,0.0,0.3419825153811875,-0.09795729062799408,-0.05112584107780569,-0.16089996197227527,0.057248504027600886,-0.16107445813599378,-0.14660154488818472,-0.07322418533451366,0.09851718363462765,-0.4027709262964087,0.2665687461456286,0.6749232165496887,-0.05197441591820189,0.0162345293840477
cough,0.3419825153811875,0.0,0.04530001831234978,0.2443208620624985,-0.19065403136095035,0.13879749450907833,-0.38208834207647646,0.05226320087002719,0.10940848363792627,0.3500351261157696,0.1676438277276338,0.3286013193677384,0.146451279723896,-0.2591229045977578,-0.0766031576485969
fever,-0.09795729062799408,0.04530001831234978,0.0,0.3231066141460935,-0.19963163155790564,-0.13095400562436563,0.028626562950461745,0.24516177404699027,0.05838753291558835,0.12447872266902407,-0.0805999396756507,-0.2620690363650868,0.15570757641535887,0.23398554976011637,-0.1818654248797573
headache,-0.05112584107780569,0.2443208620624985,0.3231066141460935,0.0,0.29176172191771205,0.3079544481995115,0.11235734815699566,0.2168380519722776,0.06189014513626422,0.06427682488892543,0.39299804503532887,0.05471309637983559,0.022534713468394814,-0.08873130149950706,-0.44477602600873767
lagnat,-0.16089996197227527,-0.19065403136095035,-0.19963163155790564,0.29176172191771205,0.0,0.0031917500392104384,0.1523446793466105,0.22308444732622928,0.21990034671122352,-0.4043333819212048,0.28451365381534827,0.11492201543185139,0.10483463261931003,-0.07341723631877436,-0.1918028293226279
rashes,0.057248504027600886,0.13879749450907833,-0.13095400562436563,0.3079544481995115,0.0031917500392104384,0.0,-0.13185880761207372,0.07527058743466303,-0.0640007656445421,0.31427985887249144,-0.04790606394556723,-0.06776613917133892,-0.00812652579548171,0.09707526835953977,0.18942052977176135
sipon,-0.16107445813599378,-0.38208834207647646,0.028626562950461745,0.11235734815699566,0.1523446793466105,-0.13185880761207372,0.0,0.10236169839393948,-0.08763052438173682,-0.17640111746940185,0.024081461498134046,-0.11668647851145995,-0.019258171961153,0.28201157751318884,-0.28547337344277857
ubo,-0.14660154488818472,0.05226320087002719,0.24516177404699027,0.2168380519722776,0.22308444732622928,0.07527058743466303,0.10236169839393948,0.0,0.0026233578725907572,0.09931659432971614,0.15664566278106867,0.08477030969332505,0.13796844240830833,0.4403686044609136,0.05219968173823699
ecq,-0.07322418533451366,0.10940848363792627,0.05838753291558835,0.06189014513626422,0.21990034671122352,-0.0640007656445421,-0.08763052438173682,0.0026233578725907572,0.0,0.13203781776322324,0.3269777399661322,-0.08922527385736335,0.390190803105834,0.19001493305765968,0.3368309017411722
face-shield,0.09851718363462765,0.3500351261157696,0.12447872266902407,0.06427682488892543,-0.4043333819212048,0.31427985887249144,-0.17640111746940185,0.09931659432971614,0.13203781776322324,0.0,0.09293324502519773,-0.06759014306800706,0.029824845797391572,0.28233165561323414,0.17989280373089686
Frontliners,-0.4027709262964087,0.1676438277276338,-0.0805999396756507,0.39299804503532887,0.28451365381534827,-0.04790606394556723,0.024081461498134046,0.15664566278106867,0.3269777399661322,0.09293324502519773,0.0,-0.05755524085936711,-0.2080915846972978,-0.022821447468695733,-0.07899769076531613
masks,0.2665687461456286,0.3286013193677384,-0.2620690363650868,0.05471309637983559,0.11492201543185139,-0.06776613917133892,-0.11668647851145995,0.08477030969332505,-0.08922527385736335,-0.06759014306800706,-0.05755524085936711,0.0,0.09591376255113768,-0.15267093553048686,-0.17906447454190977
Quarantine,0.6749232165496887,0.146451279723896,0.15570757641535887,0.022534713468394814,0.10483463261931003,-0.00812652579548171,-0.019258171961153,0.13796844240830833,0.390190803105834,0.029824845797391572,-0.2080915846972978,0.09591376255113768,0.0,0.31559027413558555,0.2601283547807679
social-distancing,-0.05197441591820189,-0.2591229045977578,0.23398554976011637,-0.08873130149950706,-0.07341723631877436,0.09707526835953977,0.28201157751318884,0.4403686044609136,0.19001493305765968,0.28233165561323414,-0.022821447468695733,-0.15267093553048686,0.31559027413558555,0.0,0.25612263884062036
work-from-home,0.0162345293840477,-0.0766031576485969,-0.1818654248797573,-0.44477602600873767,-0.1918028293226279,0.18942052977176135,-0.28547337344277857,0.05219968173823699,0.3368309017411722,0.17989280373089686,-0.07899769076531613,-0.17906447454190977,0.2601283547807679,0.25612263884062036,0.0
