,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,0.0,0.4346877929633855,-0.20257783050803752,0.038540087596244894,0.09736043723990621,0.3256070615857146,0.6681760731170742,0.4083144272672399,0.379261693007493,0.005672220575713757,0.23979103472318816,-0.03764914290614186,0.2772170481957661,0.04980003146102527,0.1666961738527909
cough,0.4346877929633855,0.0,0.07502516234760295,0.1650198103456691,-0.08608827559551738,-0.06452001857690597,0.10713261686457427,-0.1844529598979686,-0.10000718360929581,-0.1357039562125746,-0.07100863311629863,0.04887940722000364,0.20745606516091275,0.14661360537249027,0.1532493818381568
fever,-0.20257783050803752,0.07502516234760295,0.0,0.058103332059420844,0.19162890058661286,-0.01264305050915468,0.08101363704390392,-0.08145443820435469,-0.29802826016567235,0.14280488132186595,0.1929631078599584,0.22419617185168353,-0.2323805606379904,-0.22297675469215653,0.13290581288745548
headache,0.038540087596244894,0.1650198103456691,0.058103332059420844,0.0,0.3473746249763967,0.09840575667447747,-0.04106489413792165,0.24384899182543165,-0.05467470860874284,-0.2402545420111087,0.08577516338988272,-0.6655054662820051,-0.022770727236661733,-0.32430491877302076,0.0493195317561881
lagnat,0.09736043723990621,-0.08608827559551738,0.19162890058661286,0.3473746249763967,0.0,-0.04296112783511992,-0.19308828159016134,-0.021448510679716218,-0.3047412265681649,-0.10580624589543708,0.48786333801571996,-0.4705120764463709,-0.09939074573918312,-0.7231140570905539,0.21656582992754292
rashes,0.3256070615857146,-0.06452001857690597,-0.01264305050915468,0.09840575667447747,-0.04296112783511992,0.0,0.9083536967757193,0.36191387606066094,0.3143277740440736,0.03292814693146676,0.357332311308995,-0.11375070037841933,0.13625678895965568,0.022116188165509542,0.10326638146454564
sipon,0.6681760731170742,0.10713261686457427,0.08101363704390392,-0.04106489413792165,-0.19308828159016134,0.9083536967757193,0.0,0.22259785422420214,0.5616165036263636,0.03581616772815424,0.0,0.7958002206018051,0.5334840819649715,-0.22127730532795184,0.6044217881461426
ubo,0.4083144272672399,-0.1844529598979686,-0.08145443820435469,0.24384899182543165,-0.021448510679716218,0.36191387606066094,0.22259785422420214,0.0,0.5736971513624252,0.07589128373684685,0.3941663038096412,0.17814342030160027,0.2827650228549085,0.20339114228358923,0.1842271770485795
ecq,0.379261693007493,-0.10000718360929581,-0.29802826016567235,-0.05467470860874284,-0.3047412265681649,0.3143277740440736,0.5616165036263636,0.5736971513624252,0.0,-0.15564797726342072,0.16088126334851352,0.3874959820724548,0.2326992837058743,0.31828553180931757,0.05836934519727654
face-shield,0.005672220575713757,-0.1357039562125746,0.14280488132186595,-0.2402545420111087,-0.10580624589543708,0.03292814693146676,0.03581616772815424,0.07589128373684685,-0.15564797726342072,0.0,0.10639273780845918,-0.24368561150266524,-0.3684301766074672,-0.048321281673902754,-0.07868513681890041
Frontliners,0.23979103472318816,-0.07100863311629863,0.1929631078599584,0.08577516338988272,0.48786333801571996,0.357332311308995,0.0,0.3941663038096412,0.16088126334851352,0.10639273780845918,0.0,-1.0,0.345591899964199,-0.20874842918317166,-0.09303316629967531
masks,-0.03764914290614186,0.04887940722000364,0.22419617185168353,-0.6655054662820051,-0.4705120764463709,-0.11375070037841933,0.7958002206018051,0.17814342030160027,0.3874959820724548,-0.24368561150266524,-1.0,0.0,0.6644776576744175,0.6773784051925144,0.24413437403303115
Quarantine,0.2772170481957661,0.20745606516091275,-0.2323805606379904,-0.022770727236661733,-0.09939074573918312,0.13625678895965568,0.5334840819649715,0.2827650228549085,0.2326992837058743,-0.3684301766074672,0.345591899964199,0.6644776576744175,0.0,0.2880429819565237,0.07470809778574299
social-distancing,0.04980003146102527,0.14661360537249027,-0.22297675469215653,-0.32430491877302076,-0.7231140570905539,0.022116188165509542,-0.22127730532795184,0.20339114228358923,0.31828553180931757,-0.048321281673902754,-0.20874842918317166,0.6773784051925144,0.2880429819565237,0.0,-0.01926975532672565
work-from-home,0.1666961738527909,0.1532493818381568,0.13290581288745548,0.0493195317561881,0.21656582992754292,0.10326638146454564,0.6044217881461426,0.1842271770485795,0.05836934519727654,-0.07868513681890041,-0.09303316629967531,0.24413437403303115,0.07470809778574299,-0.01926975532672565,0.0
