,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,1.0,0.23192839291128867,0.22114160295142266,0.39529577705500163,0.21094586328931364,0.28258093830540815,0.2738551066583207,0.2142581008832096,0.49373723737032454,0.6181593522191262,0.26665016309268913,0.22981999706541625,0.41591092613527175,0.47082590897362675,0.2191169220335298
cough,0.2319283929112569,1.0,0.37702492204967203,0.31205990326963584,0.16994610791480066,0.22716913241259348,0.19350888894766122,0.24283661323943315,0.2548473214610723,0.28826487166107895,0.19403137430897763,0.2965792109652089,0.24076855478816703,0.2524803977410727,0.2393003992139613
fever,0.2211416029514706,0.3770249220496482,1.0,0.24768732704577737,0.17833140628977362,0.647728750120674,0.2279721979477569,0.18046448277699603,0.3602315097807146,0.19600099496716264,0.2775755301115877,0.40418745310527315,0.36480908040465737,0.27200508866468437,0.23784706766150568
headache,0.39529577705501623,0.3120599032697206,0.24768732704576496,1.0,0.3391665845172356,0.3659765025903924,0.3330786236850514,0.3549138228762303,0.2888552460893231,0.28984085043150715,0.19440967688974176,0.269643388506099,0.37315494520633674,0.3662018970933254,0.27683896707389904
lagnat,0.2109458632893105,0.16994610791480755,0.17833140628976607,0.3391665845172389,1.0,0.32337880233335003,0.1514493393432295,0.13929699494867662,0.17786931539964196,0.24893779773391017,0.13067215824770223,0.40476345352228765,0.1830235696150796,0.22967354194069006,0.2239001837650359
rashes,0.28258093830544057,0.22716913241261627,0.6477287501206731,0.36597650259041437,0.3233788023333509,1.0,0.2135338709830076,0.3002284088620101,0.21504668437125143,0.16331882349235227,0.1547460956011058,0.4099646507588208,0.25163601347674625,0.22853121793039538,0.2227787908392348
sipon,0.27385510665832585,0.19350888894766446,0.2279721979477472,0.33307862368505736,0.15144933934323054,0.2135338709830093,1.0,0.17856652059992498,0.18904519462737723,0.22485822176965684,0.20582938655151997,0.23711447042215256,0.26252035874527124,0.2901809016056496,0.3137189709332288
ubo,0.21425810088320868,0.2428366132394295,0.18046448277699603,0.3549138228762257,0.13929699494867662,0.3002284088620075,0.17856652059992417,1.0,0.23784815036630416,0.1566580185686289,0.3103060910609917,0.18032794387840462,0.26882624128142524,0.2774429875217992,0.2669626268227915
ecq,0.4937372373703251,0.2548473214610752,0.36023150978071117,0.2888552460893194,0.17786931539964196,0.21504668437123797,0.18904519462737615,0.23784815036630477,1.0,0.256061271462426,0.7789663336326519,0.32677194409016497,0.9054636351512629,0.3952057058028547,0.4338259444731367
face-shield,0.6181593522191252,0.2882648716610808,0.19600099496715653,0.2898408504315106,0.24893779773390928,0.1633188234923492,0.22485822176965684,0.1566580185686289,0.2560612714624271,1.0,0.1610638709131793,0.4326077614901874,0.19095172341190733,0.5812969194861656,0.20751996389686211
Frontliners,0.26665016309268913,0.1940313743089877,0.27757553011158254,0.1944096768897316,0.130672158247703,0.1547460956010967,0.20582938655151997,0.3103060910609917,0.7789663336326512,0.16106387091317875,1.0,0.2839465356194724,0.8209385588617227,0.45189965281875005,0.4905262966975784
masks,0.2298199970653791,0.2965792109652371,0.4041874531052727,0.2696433885060524,0.4047634535222881,0.40996465075883326,0.2371144704221544,0.1803279438784131,0.3267719440901643,0.4326077614901878,0.2839465356194694,1.0,0.32988493762680127,0.3024809471117271,0.25155227164995897
Quarantine,0.4159109261352795,0.24076855478818748,0.36480908040466975,0.3731549452063317,0.18302356961508026,0.2516360134767495,0.2625203587452689,0.2688262412814264,0.9054636351512629,0.1909517234119079,0.8209385588617227,0.32988493762680177,1.0,0.44870195782715533,0.42565343553872276
social-distancing,0.4708259089736418,0.25248039774109465,0.2720050886646595,0.3662018970932851,0.2296735419406925,0.22853121793041623,0.2901809016056479,0.27744298752180224,0.39520570580285713,0.5812969194861661,0.4518996528187507,0.30248094711172285,0.4487019578271602,1.0,0.6235932834220564
work-from-home,0.2191169220335298,0.23930039921398313,0.2378470676614846,0.2768389670738699,0.2239001837650382,0.22277879083926252,0.3137189709332288,0.26696262682278626,0.4338259444731342,0.20751996389685917,0.49052629669757725,0.2515522716499352,0.4256534355387188,0.6235932834220412,1.0
