,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,1.0,0.5487538325749927,0.25967990682095754,0.3967566456051711,0.37253565929857674,0.24319102872256249,0.384107433844735,0.17479241697773237,0.7175911583654738,0.34062627494018133,0.311108039352577,0.3787310218875243,0.40524834271736004,0.4405390260183637,0.2697648153340311
cough,0.5487538325749716,1.0,0.24941928330957008,0.329807290037073,0.20250430727569052,0.3125868197498291,0.574606638680676,0.2656522536153837,0.5484094956140518,0.39368747394154674,0.4917175336135898,0.3666336639219361,0.5058487102442113,0.4467431618998221,0.25976018572760184
fever,0.25967990682084036,0.24941928330952484,1.0,0.354273916750423,0.280055621625967,0.26484967529215525,0.3333037620473865,0.24440450389581717,0.29875359822969183,0.27418027337352563,0.41985431929629924,0.5509614604002742,0.3291127054796664,0.2219251042662812,0.42714934178274516
headache,0.39675664560511487,0.3298072900371748,0.3542739167504292,1.0,0.31622903171153494,0.27313687434952283,0.36513531260726445,0.31280094570527406,0.3598673522113062,0.2814973043817639,0.33573245109994215,0.4663792834904491,0.2743118843812408,0.21942575001329667,0.26783817421395656
lagnat,0.3725356592985791,0.20250430727569466,0.280055621625972,0.31622903171156663,1.0,0.2637951241308641,0.2130552811011871,0.16834539101014062,0.35802733582266705,0.35450914771438063,0.24544318308577873,0.2687673972367615,0.26242837238717626,0.18890019156704463,0.22972124711748362
rashes,0.24319102872251358,0.31258681974975855,0.2648496752921621,0.2731368743495007,0.26379512413086265,1.0,0.3999629021260044,0.6881663967308733,0.2691178921590645,0.42434307691460604,0.44022267916716157,0.40918021606001315,0.3096286049486096,0.3411288888418025,0.3688606957061634
sipon,0.3841074338447086,0.5746066386806892,0.33330376204735634,0.36513531260725696,0.2130552811011814,0.3999629021260103,1.0,0.42919117358091824,0.5145047730612288,0.36330338355359465,0.5772949772162812,0.4052969405609901,0.5303021160824711,0.3993870069106413,0.26414464049841657
ubo,0.17479241697772308,0.2656522536153746,0.24440450389581378,0.31280094570526834,0.16834539101014148,0.6881663967308733,0.4291911735809165,1.0,0.33562949733618275,0.6141075203067843,0.4774233265938981,0.31038843085554807,0.2686384301343094,0.3719419819818147,0.356161380674323
ecq,0.7175911583654639,0.5484094956140482,0.29875359822969766,0.35986735221130706,0.35802733582266627,0.26911789215907367,0.5145047730612334,0.3356294973361824,1.0,0.24592834316542828,0.28997861386764373,0.28559518069303186,0.6391988387405627,0.4542809299341444,0.23702032126411554
face-shield,0.3406262749401688,0.3936874739415312,0.2741802733735803,0.28149730438182946,0.3545091477143816,0.42434307691461015,0.3633033835536015,0.6141075203067851,0.24592834316543122,1.0,0.38711083171442795,0.3493193118833811,0.2844713352365399,0.30326437103604903,0.35485979233513126
Frontliners,0.3111080393525737,0.4917175336135878,0.4198543192962894,0.3357324510999561,0.24544318308577873,0.44022267916716,0.5772949772162812,0.4774233265938981,0.28997861386764584,0.3871108317144249,1.0,0.691156584750168,0.5019118316990904,0.31681719966543775,0.2694442754708838
masks,0.3787310218874995,0.36663366392196745,0.5509614604002647,0.4663792834904569,0.268767397236758,0.4091802160600213,0.40529694056099086,0.31038843085555046,0.2855951806930376,0.34931931188336085,0.6911565847501702,1.0,0.450817287424523,0.2862375082460726,0.38320484324640436
Quarantine,0.40524834271734883,0.5058487102442193,0.32911270547967464,0.2743118843812635,0.2624283723871802,0.30962860494861844,0.5303021160824674,0.2686384301343094,0.6391988387405664,0.2844713352365471,0.5019118316990889,0.4508172874245351,1.0,0.3667660206536499,0.31131410035295226
social-distancing,0.44053902601836437,0.44674316189981583,0.22192510426629541,0.21942575001331288,0.18890019156704463,0.3411288888418025,0.3993870069106443,0.3719419819818155,0.45428092993414493,0.30326437103605075,0.31681719966543775,0.2862375082460726,0.3667660206536471,1.0,0.27312589994904235
work-from-home,0.26976481533403257,0.2597601857275404,0.42714934178268527,0.2678381742138279,0.22972124711748254,0.3688606957061412,0.26414464049842196,0.35616138067432246,0.2370203212641118,0.3548597923351205,0.26944427547087785,0.38320484324638376,0.31131410035294876,0.273125899949036,1.0
