,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,1.0,0.263576448716199,0.27790181332710046,0.37350480358472493,0.383392450396492,0.27455117217277364,0.1856511482726941,0.24462559222768357,0.23275102201293202,0.2763231454013713,0.21376529028314453,0.2047628294615465,0.2687079368584793,0.2205864343923142,0.1731846871474235
cough,0.26357644871619995,1.0,0.2600745783754202,0.29316958024869255,0.16300763240395252,0.2629564892067783,0.18979740424532143,0.35651033759477885,0.6356985638877609,0.3573236326143169,0.4737871907208275,0.4180117076806605,0.46576885553055414,0.29314934311451085,0.26326542810343445
fever,0.277901813327067,0.26007457837535997,1.0,0.2299314642070094,0.16740538621186254,0.34163273474496314,0.37065523022737284,0.25057543354931794,0.27750795382651017,0.37730564771092057,0.4042530797379715,0.290377987602438,0.3607363792395446,0.26550069789270414,0.4840416639529951
headache,0.373504803584745,0.2931695802486667,0.22993146420709074,1.0,0.1347673332893829,0.40722935396621013,0.19314127350677018,0.2329582001219583,0.2181712817710544,0.33972247753304835,0.4162612320879412,0.3026031351260559,0.2726509302650548,0.31464420269348875,0.18237549528698102
lagnat,0.38339245039649356,0.16300763240395252,0.16740538621186438,0.1347673332893708,1.0,0.18664675196602826,0.1780666509151591,0.328166933743266,0.11720831198028901,0.13061141944658236,0.12581818390939414,0.1216671421437696,0.23640356884884664,0.15321939312061064,0.13004890165387253
rashes,0.2745511721727988,0.2629564892067729,0.34163273474499,0.4072293539662333,0.18664675196603134,1.0,0.48349610610211385,0.5578350454493012,0.2236494444797356,0.3380664441142519,0.3578952795865719,0.26030151459684503,0.40325408193835055,0.3003380857045417,0.4304874268288539
sipon,0.18565114827269952,0.18979740424533317,0.3706552302273759,0.19314127350676394,0.17806665091516008,0.4834961061021142,1.0,0.5172729419313677,0.3175562989803306,0.5596166196096048,0.46908455792999126,0.20550505415008852,0.5825225406612885,0.4083492013470495,0.15296791382075794
ubo,0.24462559222768826,0.3565103375947888,0.2505754335493244,0.2329582001219472,0.32816693374326666,0.557835045449302,0.5172729419313675,1.0,0.4085678754148373,0.4334685051904846,0.2915813293101699,0.3777903497809882,0.39215458961185395,0.32312912168502694,0.36151572071952803
ecq,0.23275102201293393,0.6356985638877596,0.2775079538265184,0.21817128177104703,0.11720831198029048,0.2236494444797363,0.31755629898033033,0.4085678754148373,1.0,0.49149656277567266,0.4862308923304281,0.32092370661209635,0.4973239959459969,0.3724827257500563,0.2808185532807015
face-shield,0.276323145401376,0.3573236326142819,0.37730564771098013,0.3397224775330254,0.1306114194465811,0.3380664441142473,0.5596166196096025,0.4334685051904786,0.4914965627756689,1.0,0.5002404204701933,0.27928174017662394,0.4935830861196228,0.24268896828467929,0.2197744400678457
Frontliners,0.21376529028314634,0.4737871907208298,0.404253079737988,0.41626123208795074,0.12581818390939647,0.3578952795865781,0.4690845579299906,0.2915813293101699,0.48623089233042843,0.5002404204701952,1.0,0.20702510498903787,0.3940901628603777,0.5468068999748378,0.3149398172641615
masks,0.2047628294615421,0.4180117076806617,0.2903779876024335,0.3026031351260559,0.1216671421437696,0.2603015145968486,0.20550505415008796,0.3777903497809863,0.32092370661209635,0.2792817401766224,0.20702510498903787,1.0,0.28427255853011096,0.27803114385377153,0.2617056123060568
Quarantine,0.2687079368584377,0.46576885553054853,0.3607363792395673,0.27265093026504295,0.2364035688488494,0.40325408193835205,0.5825225406612873,0.3921545896118551,0.49732399594599613,0.4935830861196412,0.3940901628603824,0.28427255853011024,1.0,0.3564397109660262,0.37079482628444116
social-distancing,0.22058643439232006,0.29314934311452234,0.265500697892701,0.314644202693498,0.15321939312061064,0.30033808570454246,0.4083492013470491,0.32312912168502694,0.3724827257500567,0.2426889682846859,0.5468068999748373,0.27803114385377153,0.3564397109660277,1.0,0.36631218060204507
work-from-home,0.17318468714742713,0.2632654281034428,0.48404166395300613,0.18237549528697272,0.13004890165387378,0.43048742682885704,0.15296791382075794,0.3615157207195264,0.28081855328070215,0.21977444006785202,0.3149398172641625,0.2617056123060568,0.370794826284443,0.36631218060204435,1.0
