date,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
2020-07-08,49.17613287875191,86.6617344369298,83.87969251115285,86.48580409769157,0.0097966958685854,78.23260720740684,71.10025339347455,651.1768659893279,16.8842137876968,93.11923465776572,0.1626119721954745,61.98976685350426,46.88037661663471,2282.8321161648705,56.04411774058178
2020-07-09,68.26270092905845,94.72576759633635,97.13678894794016,79.7962889710766,69.96778010780508,81.99027614834073,54.265491044223694,444.348513497561,9.183213440391253,75.71252286498483,0.1612306550623665,69.32649469157766,41.06845407581712,2990.1895666910737,68.5102111740568
2020-07-10,52.24805859942497,82.82417319891691,78.30449844966905,86.74815948962735,50.545344056584426,95.90747686769237,70.17865123183297,400.9729863012985,8.884718479521844,92.59758415671448,0.1369423799738815,74.25573260510903,44.92187295785709,0.4005709925652712,36.70046957773151
2020-07-11,66.67656443316888,87.89687368406983,93.51542017434286,70.2842950048443,50.82337962663421,99.35895712723077,75.47103450567333,573.1941127159862,7.684324619887363,78.90320906917256,0.1222502861909413,74.02016978282958,30.25858152196056,2541.5808810905214,50.94939375537967
2020-07-12,61.14107337149685,95.01739485014583,96.343876442328,96.42420120612768,58.19916524705325,99.92570928897456,73.02170357908628,679.708629888,8.393895998984576,67.92956865405353,0.1213094877250823,89.16777882589139,34.086023444555195,1811.1614110410492,44.756490328091154
2020-07-13,65.12960163416874,79.61546706538975,77.23748428227933,69.82705979337267,49.41912195539282,77.99999272473997,82.2742973878823,376.6315872273316,11.130179355569396,81.12798051754075,0.1203855450020824,66.4202024907728,44.81425429356069,1951.960396718392,81.27771921262338
2020-07-14,49.953388319049886,81.87547997168843,90.89551230189583,65.20788244973227,42.56825067167387,78.72520035181265,65.02152210462478,436.2938686909472,12.097497663352922,64.60592017501712,0.1194801321664108,58.0757947777886,49.79469474369956,2129.1364055565896,57.929720072538025
2020-07-15,61.62794862618621,90.91715312088871,84.31334593811717,82.67665631046368,56.59855198160854,73.39023406158184,92.99195209937676,355.8182937073211,21.51117628354364,82.54733917419006,0.1185870450130175,60.96735921422087,70.43941047271498,2034.622034634452,77.08816343469533
2020-07-16,70.45997265635235,94.18897324522982,96.49555779047174,79.9914858250607,55.44572989610841,76.22602409124602,48.51866647022363,345.6637627614349,42.58672379682932,93.69436165760222,0.1177110789750926,85.13004218764364,65.93597352523918,1751.309463292628,58.62399691567303
2020-07-17,74.42433833320271,64.32969525463456,89.08135039059353,66.65956877813777,0.0101095710526706,97.25849389019868,87.22378098902166,419.57212744363744,75.96515400769786,89.95805855618917,0.1168492917993652,67.7253584761796,49.980895899331216,0.3775987344455208,55.63489150675305
2020-07-18,82.38895179421749,88.04942552627602,80.41567261913318,76.29624937017715,47.412823083159694,100.74151841670223,73.43246023206136,499.9976524984887,63.306452377861376,93.14291466184751,0.1159790817947713,91.74005589685522,42.003072746432125,1573.0168924527152,49.510459201707775
2020-07-19,78.8115938426425,92.3220942984238,74.78306610011244,84.32693405912622,69.81415984805706,93.5145386954076,71.53756737959814,376.2290675597088,53.45252745332858,77.60579849166017,0.1151227099464568,60.44333112381306,42.00267232067881,0.3715112904338157,37.36110024072661
2020-07-20,81.06815940039935,80.84288362177779,96.54036149481873,84.43516156386183,0.0100991531735415,73.97988803410085,98.29903370708972,403.5746371948529,58.92865794779531,78.11406266314421,0.0221819538410189,98.54108806447049,45.00136416490419,1547.9345296905522,63.58230270294754
2020-07-21,63.72040868331586,97.6935649621334,96.5328630084454,79.67303618045257,41.33767466191298,81.56772395424116,78.79708342952307,52.98179386802011,82.55360939702308,67.46016925733014,0.0220986999975326,84.27180868412705,51.98317659326485,1681.9911937814688,61.525055295718
2020-07-22,78.70978507607535,89.188259354529,89.8918808844887,97.5091831975099,52.35081566491415,34.731683806181344,98.79041375445615,55.43248060374892,96.67290427444355,84.65863119916673,0.0220386168830063,87.091996274556,46.96212131002355,40.34618667676064,56.43856935566019
2020-07-23,81.94171689571264,98.02509275597512,82.24401376170383,98.49609469602846,46.24805704610971,54.61402216892913,91.11381048856316,39.30155579545432,83.64014962169173,63.47032158919867,0.0219792108845862,58.937752777263874,54.91784193776751,35.32301830118921,89.72393191727139
2020-07-24,77.26715923675017,76.72438907419823,97.93129679991242,86.08126890644962,50.20999706572302,40.61281779408884,63.32123197586751,40.86164740761741,91.79577958833266,59.26275756296914,0.0219224971846675,68.75503529969883,48.88010331293879,0.0084121463359236,65.46133879859077
2020-07-25,82.49073654820303,86.75503871865666,95.17848350068056,87.60966608729635,0.0100785734545308,59.674187716563225,67.64368731001974,0.0082623900591151,79.38153924394777,59.44518945127163,0.0153597932964776,86.5240934401363,51.82491270836785,42.191572987084605,54.70572187252776
2020-07-26,85.73911026041078,95.7499677288046,79.27136913793115,89.09923313453251,0.0100683897919523,86.75415029051618,97.4826822825411,51.024381671613575,123.21402208420211,56.91765132942018,0.0153656834127298,84.3699956746474,54.75411077139484,0.008376715222363,81.77262289126539
2020-07-27,81.99647420854765,84.96490509135162,76.51121709740448,84.78646830528186,0.0100592073388474,74.09025258198822,43.90419288412539,38.89008858628154,121.360429070187,55.890346577275416,0.0081452830312154,73.47767257217424,53.67578580374573,36.90347407820436,74.35571407372417
2020-07-28,70.20306049636403,85.00302027098692,71.76513076019978,78.3860093403443,103.96400832356368,56.19003440984049,73.31689755634247,40.17539652881455,99.12288905238717,21.30177683513784,0.0082459467326326,52.6615963443466,46.63973047992892,52.04285657015799,83.46422085887792
2020-07-29,67.38343229779254,78.14907862428194,97.19242364317748,80.95020741107889,93.24390338217952,47.83529736209157,69.5990028057445,78.84432648128589,103.10348050636148,35.9375718254501,38.38273178861582,66.62335833547075,51.65079318479232,39.9080830028232,74.08014616336048
2020-07-30,93.78785655395866,82.19972191289291,76.9826622052646,74.79425367419964,0.0103473590881965,56.576706307157366,69.8264476487878,0.00884323097739,117.7121775878094,46.76433880771984,42.19841227131359,48.75899611664197,72.66482770110846,0.0085488994770662,88.33520263775411
2020-07-31,89.21517740681868,92.16767343123,78.13359646817217,60.906435303288525,63.04499240328461,46.13039028234658,48.4638193976884,49.09056317371255,131.46399816253282,85.2384788402681,54.61141937916968,0.0099570358304693,100.62691531947104,0.0086407316560521,53.27892758049208
2020-08-01,94.20009062803425,84.28868637142689,78.28745718995108,82.3114273973694,0.0103240304778703,61.68780516670617,59.9934810267964,85.54036133801355,114.879074062643,59.34574289773394,85.68945353207435,44.83993074754737,47.363241608066446,1.1221175196543811,61.36703773282007
2020-08-02,66.46187853656788,69.21425654803305,85.30933390368934,87.10197305542086,0.0102932020598815,78.23977906013721,54.39610855001527,54.48552777649814,83.10638700120748,39.04529012312096,85.44744653103649,50.85244398001692,91.9540155708922,4790.940524539074,64.31025012229098
2020-08-03,69.4254419820671,67.30668229433917,71.4893764497957,76.58231159001645,53.37938626319213,60.04899563589965,47.82061397716036,44.86360476472342,46.03917850093779,48.13112747393066,86.12674762334304,38.036118603836194,77.63221183633877,4757.25758518223,99.91441852385914
2020-08-04,56.0796054282235,66.38495791374106,82.48742127756057,77.26729841562874,0.0102575192369863,54.36554834542133,41.21688873410289,59.06476227509128,12.661969048658484,63.513075942926186,53.07017011710343,44.04877865208459,40.86542482742076,42.01668957826954,86.41826342198834
2020-08-05,71.28753695958044,72.37693760707793,75.60367183630876,77.3010287834429,59.45393650920133,53.51543296791214,48.032220683883935,69.7515324314474,6.81201786516936,83.8543425600284,40.41240941831884,45.05724535281622,35.434602504141594,6328.444563867209,73.09759414347585
2020-08-06,69.16737468930562,63.49348187328407,75.6726565655264,85.32758056659651,58.39470628516612,68.32747266030789,38.50989896683173,46.849566805734334,6.007551519559767,82.57612314321352,29.266349898256284,72.09632503627216,29.968918586136542,1.3173382880441329,74.98766829518965
2020-08-07,73.14283019322252,79.42567695174154,78.74583364170998,61.22442505958188,82.78798476371387,55.84457680080118,35.698714738906574,48.13422877803139,5.1987660078844575,60.92501946961622,34.009813291270056,62.09067943353862,29.15342586882882,1.308320521772864,72.9042086312415
2020-08-08,64.94121406668316,69.13828373883075,93.4920724367603,85.42615564827197,0.0102163263011452,39.29927009096645,35.77425204840195,41.82077577806088,4.364233003316142,53.96438555668696,0.009029460002835,78.12104908153492,28.316618336953404,8186.399163677506,66.72113733177768
2020-08-09,55.74456035317377,66.16709205379036,75.8504878759834,76.34862589601158,72.383860212163,54.13638125992516,53.51294908798274,49.76329795471364,3.5112056779245897,47.70018087063936,24.58939206798877,60.09965859824178,26.520743197446617,1.2906554974027598,50.50670327809276
2020-08-10,62.76590195604346,60.96674385064032,80.48923200593613,80.43523134272209,62.05516933696167,66.15065693870453,28.117265256923965,70.32529679228911,5.304257840574136,37.84290749810295,27.54741691014952,78.12962192184193,25.600985097299294,8022.422257896532,68.62602422923744
2020-08-11,47.52874962108982,67.21569384171617,68.45671967260193,74.349745083644,49.75105367633235,38.61333545360532,33.03200331906298,0.0096958926263453,5.333516238193479,32.10443010295695,37.02223409874226,53.09179761729036,23.779362939393447,1.2649199191751117,59.49665772585268
2020-08-12,67.68634190947999,56.18580808092335,81.54994138875693,96.43059148916666,59.79233323177299,80.40723580107756,42.71413949657274,39.30427469867293,6.263438786822644,39.42950413230027,29.846574946342457,65.11675730411099,26.70681701219188,7916.277565155942,62.47579224405773
2020-08-13,59.54321035061065,62.23195618673592,74.87031666966912,85.31032793203498,57.66694344177298,51.69957402607281,29.51060314201411,39.53697466787485,8.097298986028074,35.360708441478955,35.7086511946156,58.10523478249814,25.825037112995,9861.527055127424,65.44603779375271
2020-08-14,50.41450071810625,49.18829692879019,72.4941559639484,65.2158821461665,71.71639090919317,69.7280051683669,35.6330724102052,43.74176988107739,6.334671005402668,44.58059298565272,0.0094654852235425,71.12773801854705,25.897192930074223,1.240146716733996,67.39993511527311
2020-08-15,55.40701381942657,67.12335326791452,77.48764401284977,69.21350325361615,0.01008295710267,88.8678793638503,36.25110668838955,0.0099971537338934,6.370434581877933,41.35479759020953,19.06503516739722,2970.3638022584823,32.7006115497856,105.77221088151938,37.19002425014681
2020-08-16,52.34370009601672,71.14463105046768,64.39789472472565,81.24075292525555,0.0100648389891831,72.03696189113042,77.55435180122649,69.35737639292238,7.334931733685897,30.81089900734629,23.03557497248064,2951.117629868244,29.910136374881148,0.016269039922647,52.221117360560704
2020-08-17,48.281659269815975,55.12344441191473,66.40065960437,74.15737868552233,0.0100647043001908,48.117484352866384,36.392563079568,0.0101053408712559,22.17839249280359,27.394156422942384,35.75104531065029,1854.0971314198532,67.74285664765807,0.0162665416832189,72.24907575203335
2020-08-18,46.23565388050171,58.14560964993817,70.39950998694819,73.14281401446384,0.0100482114567574,54.23267110510804,37.448671992434825,0.0101578434920755,8.380061604108993,21.160624689170547,70.02304839075315,3084.6281713860944,44.64841286407983,161.546742750675,52.14062696611593
2020-08-19,43.18902984390383,60.17074492401544,73.34159753862153,64.90147712187706,0.0100319194378741,71.95168234276777,25.670529688949937,47.98331308506396,3.752159346627796,20.387861122772502,33.2762491209762,1745.2924867948277,35.04327597411774,0.0161531858276506,68.1277793334424
2020-08-20,57.20766218502965,59.18814643027849,69.30767590418083,66.12909399056481,55.1767558517721,69.784866631693,64.27595623489255,44.11600044528452,2.834248641890764,18.667322768310893,48.14061031827298,1988.0682304549675,31.23700619252586,109.82437305103754,47.0524976390835
2020-08-21,43.12803882697416,61.18695087862199,87.37475421672954,78.14247799864825,0.0100170331146576,86.07102676157537,69.32397176592796,47.14617122791516,1.90274645730895,20.675109121567537,48.32023843702112,0.4203293712026366,25.41951118336741,0.0161481343289041,51.02249289947476
2020-08-22,46.10863349409834,53.15739057484647,87.36337689615937,84.14887900936246,53.009110257692335,95.14296731207808,41.670663883814896,56.312773320789866,1.920053529605323,18.924279571971,21.773752268422367,2005.016445757495,25.53290307338248,115.40975386356897,47.98602784791784
2020-08-23,44.075745031051966,68.65558351344495,78.31729430325446,80.53967772260611,0.0099859145381226,75.59680568767858,38.76211101332533,0.0102283301988529,1.9284378672151488,15.24040224659946,51.64794301483423,1867.967747770352,23.594330411897573,0.0159126213432405,35.0591837999898
2020-08-24,48.05579326685746,55.43131798451676,78.5440013868953,79.59520266003828,0.0099703644685183,79.57498166089049,30.853507405927974,67.29776505274593,1.9451590922286528,16.299224178676152,32.89013067068192,59.65151154814339,28.62153361440843,137.82136059051922,56.04315558624968
2020-08-25,37.02181630519683,59.71851061233103,70.44021379281011,76.41098655274021,0.0099712069227476,88.63406771943538,27.942051266492506,51.92483207223996,1.9530822243710864,14.4721545789066,33.96097958536602,1774.0309407144573,23.71200931677336,119.53355395527304,67.01121961979348
2020-08-26,39.00535009171566,58.00544359917112,65.13988697302715,80.41147452847667,0.009971972743178,71.3862313689104,0.0104683459493042,51.77362578225439,1.965163560947879,13.589828809186985,49.04878477591428,1721.2423790237335,22.77799210952209,0.0156591485618117,47.0139869493922
2020-08-27,35.98624322943587,56.92386568798761,66.11162393224231,86.42337984364451,0.0099726696652289,52.96249787032135,61.75414958435061,49.60369180829378,1.9769117532707563,14.650340998933329,74.9702639173779,100.99644295805037,23.86439266718652,118.15683272815704,87.03519062245067
2020-08-28,36.97080141007958,62.86177886404416,47.0578799187558,70.326407454965,0.0100678828494651,57.9825018161175,59.58409576010699,0.0100964994388244,1.9883889057930195,12.771617336014952,68.88455395117731,2898.0548226545507,27.843770173363957,92.62613392001784,39.01970665431645
2020-08-29,41.946289882226495,73.96428608120507,69.99851823280984,90.60796051417218,0.0101506549535109,84.31845131006943,41.77012542780207,53.44032114304856,0.0099984566271707,11.902375328029734,95.11540424321568,2800.6150909965786,26.91579991203825,0.0153313822751607,52.03050106391899
2020-08-30,32.43465308148239,58.72852267815245,91.2590644995156,88.55794296552499,0.010150872955895,85.23529658586031,67.92508848943883,0.7493684702342108,2.010790686341449,10.91051071736059,98.44675616081456,0.015247275316085,25.97880588543808,0.0152688452199681,49.02950610581387
2020-08-31,45.58976504964576,57.73124193101931,81.97902153566095,88.53346228578994,0.0101378802370457,72.97370647706049,0.0104246129318803,0.7448797896853989,3.032531209270668,8.962599680017998,97.59976093067036,97.25188742797374,44.07484756489144,136.87147739694373,57.03568308635872
2020-09-01,50.0468024355107,63.493772542460384,80.89123365851735,66.38743944681885,0.0101381153853337,71.8791448668518,38.480380569823616,7287.969405180171,4.063734154644575,11.99752022599261,37.2075226412313,92.27877630665148,34.13047638163356,91.29277345210674,57.037268818867005
2020-09-02,37.17067757426707,66.4523903017174,69.70918174072885,61.33794770598139,70.9672375636957,54.60937031280144,36.31805771756554,0.7245073144297473,3.505369407381589,13.046109600247298,51.9492908102886,90.36264136257256,36.48606484867886,0.0152223347960444,75.05058047268093
2020-09-03,61.43229783919042,52.836376661641545,78.73207917772109,67.34950018364047,0.0101250133217918,61.62753830172177,35.203034227598195,4033.546997483785,12.77543852372748,9.065395593281885,39.23016913840654,112.4604374482199,36.72639284953468,0.0152291393737721,79.03270023610469
2020-09-04,49.65358490226853,57.873482243385205,58.49537547067225,75.36577719247929,0.010125028183086,62.580162808283376,50.61936764546285,0.7160833309060237,12.528449346042942,8.088412860717993,25.516977839813464,54.392317924973256,36.5895931982389,146.7700989606491,71.76791119472296
2020-09-05,62.1762853094845,77.38175708114214,67.51783792136541,69.31368081459716,0.0101124389256053,100.83392319936917,39.16903052697108,5482.030619183126,10.770420631358771,8.090436071757606,26.513483131222856,67.09103457331975,42.89235663132924,0.015138751399305,55.30204672224321
2020-09-06,46.252106687116495,77.21654000265524,67.46475184243303,81.3441141943053,0.0100998045505578,82.6097026973079,53.49305846882133,0.7078209254084014,9.04727060507837,10.78547284058198,24.56577966006702,0.0148464758217155,38.46433265381828,96.9388762481931,41.943019766630925
2020-09-07,56.37135155887928,72.61146364337945,70.42827142695096,77.30357766360304,65.13944852486242,68.44345905841618,33.87754326279592,4433.822128202858,14.825308481938874,12.226931169987598,28.51666092480361,514.1748293602628,35.13863817456061,0.0126361253001492,70.50953344880949
2020-09-08,38.170731661903,76.64234776061562,76.00733509643976,72.26364579123413,94.64834122760064,62.34896463515488,844.9280712254152,4478.557528552639,13.107869970795852,17.170406458122148,26.538726392036807,744.9985702904453,38.21639885958473,98.79031635654852,73.49489010150556
2020-09-09,51.792697039544166,78.53658822008146,68.83689538928475,71.2379919342392,0.0101560723376091,69.32770545029342,513.5837295683897,3757.361608657222,7.144614484062192,17.599540252517166,26.559927551699417,871.4844278582461,34.92229659912472,0.0126943723959291,68.3197628725781
2020-09-10,49.52729102895199,64.74942862537873,71.82710047814304,74.22695946189259,0.0101327852862686,37.14299064931673,0.1646937654183294,0.6919120400133928,9.828739448110168,13.93235990632404,24.615101342640603,664.3676493902275,31.62774394090117,83.9700151737503,69.26721284603218
2020-09-11,49.37647502792389,83.30551603895971,57.64028434619719,71.2012822825913,96.03272743978202,60.18280437981589,1392.120338926786,4541.243154941974,9.673018201874768,13.825379663586546,47.30544449071736,502.6879567946858,30.473654663624608,49.42511216425607,59.0229059037576
2020-09-12,64.6752265373595,81.55854402008403,67.72868467253515,70.42506732479062,0.0100860693360037,66.15082885627133,814.3462536130066,4927.116285120248,9.525698304431492,14.866790727807848,19.72806380873515,856.8963169995211,32.49870327035144,0.0093879197661738,57.94624992485736
2020-09-13,50.79389983859328,69.34827187730362,67.65616253252988,81.56889567448695,0.0100638486217886,58.08609112333453,134.07039733362095,5512.247106014625,8.026574874255866,12.487025024804293,25.669232105315395,653.3014642174,28.08119912935863,65.2002306970729,52.8077619132594
2020-09-14,57.01729867543041,69.1532492806678,52.462542356067424,74.35015828216963,0.0100627758786089,47.03484988893014,805.3739180717384,0.676784864845913,10.512981254574225,17.35989824284641,32.57461388484143,1290.8707486399026,30.161287953755565,83.68542011004003,79.13146854566297
2020-09-15,58.911578547032605,85.09173863184523,58.4797695657965,57.99460046290995,0.0100625428049244,60.02275624600187,120.04722211074574,2622.884631144979,9.030729679748385,27.97587784579377,21.73246263502357,1248.0739714133838,34.189140193041084,72.4784401543712,71.95852957728815
2020-09-16,68.25520645413432,80.56800034815318,54.59304423886666,57.93555038154612,0.0100622169909094,28.9913758588769,1167.721312513424,1571.069089693466,8.868531722636565,21.95250888708354,28.65938534064299,845.8019270344583,28.932012010404456,95.14676826814642,57.7094639790658
2020-09-17,66.89450842320905,88.65789286373942,54.54473100672021,69.04580765765922,0.010061895695464,53.94862109508285,159.7919733278227,201.122138399505,35.399758278946095,42.00877397460373,35.57716800907406,1038.4630452467277,60.02309050521692,89.68295919426551,45.99312639261567
2020-09-18,61.3216902083995,59.24977386761037,77.70647814255243,73.03315568216277,0.0100614923237935,68.90183377008941,161.5854456919118,0.0256685726485558,111.17203552777578,36.05334350281522,21.769341320157608,1708.7688394632964,64.27381634741015,78.46138087403928,55.898476374480616
2020-09-19,54.737112107391326,86.15924011306181,82.68099932807061,65.85307896729049,0.0100610093932031,61.95376133258024,212.32423552668328,0.0255416561935284,84.31866037371873,30.393836216629488,33.676015411732465,2023.918594570477,56.94225343819554,95.84233830746804,51.10681269451975
2020-09-20,54.495429572668606,80.81308555678139,66.49351034812285,69.84156100565346,99.0550385957968,68.93226561984866,170.72472648855717,0.0254153760868993,0.0293976187244699,33.91765073117626,24.772938454096764,1913.0577946500669,57.62404833849848,95.50381700465456,78.49661589883317
2020-09-21,59.58717635284475,79.5848947319131,64.42486463835891,81.90743716754925,0.0099065927959098,50.930738803694126,147.53181392733933,0.0252913191961423,107.7418588936436,45.81839461765626,34.732443602648424,1723.1702346037998,53.779174768584085,94.658583084488,74.23858109518915
2020-09-22,65.67694703326866,64.10648245358098,76.76265852909634,56.74290046373947,84.27323511362914,49.93870462201182,210.30797403863093,0.0251687390575865,125.57816606898804,37.54740134993676,36.70921809228173,51.68946070975875,57.77790897496611,73.14939642296774,69.17875908499167
2020-09-23,59.926707099332674,59.91656688897356,99.04398268567564,60.75490107323866,60.48344752906355,65.92719434440774,297.79173618876587,122.79159021744478,113.83825155417428,35.281241963101415,25.8388312907715,1507.720323223029,48.52586991304354,4439.51033090061,66.0867205961018
2020-09-24,69.86842106818423,66.87553684686931,88.75445257592793,63.75001461202178,0.0099160465264051,58.941641506062055,220.276849940002,172.08457052890773,114.80278634106284,64.514570990923,28.83073865275186,0.1973551900354772,52.581116202658485,4907.492437531415,67.00083383377982
2020-09-25,78.0357522340724,85.88652998766162,73.35515893420019,73.80801184689926,0.0099167668434787,37.96420211216729,165.30363695988558,223.3792653104041,91.27649167761406,37.46321567848231,25.88518030917911,942.6727912642712,54.3522582620722,0.9764623961495866,55.757850263474126
2020-09-26,88.22416365323785,80.69859707112343,72.25087563428762,68.69039887944025,0.0099174799659051,95.18999481521232,270.1189613755969,0.0247021786037591,0.0197584190219109,49.24838969930878,18.92102572430244,0.024796987431882,47.48298982542646,5412.005434537141,42.22929242405071
2020-09-27,63.0159172551146,44.30509439678451,75.22264905750805,89.83886494485661,55.54183985065771,76.9062496980091,305.55930226358424,186.8466041956948,81.04024862730435,61.5555409962776,0.0099608810028487,187.76712568467917,53.59689791751374,4098.683807702296,50.509391824507446
2020-09-28,84.83128035602782,69.35025298239323,87.26799256487824,79.67622329525635,0.0099193619751949,65.92613584432871,278.29175016113885,0.0244814145518123,86.66892000194811,47.05964965590209,27.90165947964921,160.2314513753104,77.67883543789094,6396.903244998004,65.5449214101413
2020-09-29,68.44037619502107,84.96007899510298,73.93352720056373,69.54856234197874,42.65999642916353,46.95164309195408,0.0276750568270354,146.19918705489914,89.71137273999977,49.81509341190697,43.894025094780496,178.55391194246704,72.91194475189567,5801.274628774753,87.11426464128576
2020-09-30,68.03843728603334,82.6771092273915,68.87407473389776,60.467325882103495,0.0099224741353871,73.9300184514462,1198.2368522622633,0.0187491349424976,83.48754320895642,45.87024824156154,34.91556162686706,120.09152580325178,63.98773520463224,91.32944388502588,74.72315432510149
2020-10-01,69.71618993893827,80.4739861429776,69.83173514939267,96.9009100217596,0.0099239324476272,58.94869838457858,142.6386572772118,104.89576112715174,57.054913798951,48.50999961827401,54.7532556997245,1085.8557308421648,82.5403830671149,89.12641616399765,71.08533231121571
2020-10-02,50.82118257803736,62.04324522304454,75.88539059738069,67.23534546606622,0.0099253700195394,56.95439925416963,251.0418147505557,0.0187145064808909,68.11761540690239,49.6545732088775,73.34270649392982,138.59314328770824,83.73813551778122,26.901998343402354,51.65409285241609
2020-10-03,79.58965929439137,89.36864067770608,71.7729893065531,78.78799813261068,0.0099407379229747,59.95578912980029,912.231097231605,0.0186971347833809,0.0138009776032732,95.79516991029922,75.63381641765183,0.1822601584658402,78.7193154299132,18.88977219382719,50.69339407363198
2020-10-04,50.48045312183383,78.2042365577137,82.80566680549383,83.33319711694763,0.0099419317517043,64.95583742657206,1001.5777920273232,0.0186799424851353,0.0135287533975107,82.25220542811681,78.50792681295404,1215.2673655758824,77.08473014943405,14.435995668201846,50.12682321531131
2020-10-05,55.4539806831984,71.88586280530176,66.59509912773572,83.23151305488314,0.0099431080259187,49.96863418786025,598.0200753065958,80.67642783028167,91.45425229651232,53.12698512381348,2523.980045736358,1064.7628082644558,88.49535133495439,10.890328321911277,86.8298940876768
2020-10-06,72.530372265325,57.62301792686048,64.49987323542071,62.85368217802908,0.0099442070415346,83.59490517006007,912.4577477175606,105.52737055284092,114.2706872299446,93.8756601267654,108.42767105145508,0.1795907087347385,85.89426888740167,14.56210108631184,43.864819757973066
2020-10-07,89.99972557337239,90.43021879755317,81.55347459762785,61.27118212362646,0.0099452299407958,51.95127581638592,815.9069257062441,77.61267948407664,95.3079426770274,97.10595824837566,1365.6150203650277,62.09070574145065,96.96190027616296,24.71310961616395,63.1556207902722
2020-10-08,52.125078444321694,65.98095497241135,63.39793614350153,71.36958007955786,0.0099644046729543,32.56957997754538,524.0564741030764,91.4405407398986,117.09590248961683,82.85078411212874,1331.8973367297465,66.01331287364226,79.65417735560868,18.343287833382263,63.07025990517518
2020-10-09,83.07760937009392,95.90872967866088,66.38787198176155,74.31396483851962,0.0099838711405602,33.55976734112711,160.52946607342693,155.1130061163062,108.0173827654992,68.42770710953923,946.6735197408908,41.62969615652332,74.65356612258493,25.81808780515393,56.88968117202482
2020-10-10,67.24764484198614,99.87280496788408,58.535441239330254,73.18327102165401,0.0099847608902627,75.19903349795328,220.86265270811936,0.0163258470749175,0.0121774934485755,64.25744901962652,565.3206170537454,65.94907389501262,75.29615013383517,12.934142471922923,50.7249054516798
2020-10-11,58.74718896239473,92.63394725514576,65.344095153445,94.38404973724228,55.91896889685325,62.956497473876254,44.4901463076539,0.0129525942505299,0.0118477075748366,61.65566745517689,47.75738510029071,0.008965919471809,62.7233593856344,0.009286469480942,59.77537473383435
2020-10-12,79.06752336433026,82.41448731211675,64.51732043845904,64.85063987162093,0.010004437046165,45.65999978693592,52.832790798161845,99.90197775740214,77.22544444268426,79.71933855685617,840.0606034090936,42.388696104779655,64.50333828112005,17.7294644441208,83.9806927399273
2020-10-13,57.35354611453147,85.37328041740362,69.50313649737184,69.85962861510646,0.010004797719467,76.04237206321713,42.34046600076689,106.56662487101168,78.35431820458727,42.335664988469226,809.5437002549526,78.01022633024624,75.54405854843583,10.26823184747903,56.58684317680644
2020-10-14,81.74410177013343,63.94508139913264,59.38793799226728,63.73610389253193,71.03585882172543,38.49890362577284,1216.4302076296783,74.19904698357934,63.97825427813443,62.06300076123366,832.2253955247041,59.29469134438813,75.11880835409552,0.0093788127430135,76.69309754020712
2020-10-15,79.51868051252006,58.3700645077628,72.42066723554464,51.55301494918715,0.0100052948641072,68.84418605053294,58.804508267472,55.86429211001745,59.85377354055829,69.41589521408196,723.1433354813329,269.9969377269075,78.47199215125808,19.78629840030184,76.57562541742175
2020-10-16,85.44078478770469,91.58563901300424,63.32197761448735,66.66137741192719,0.0100055347113154,49.57239685756241,47.2231927602264,0.0093629009570882,85.27007158665977,50.85552834984556,56.48208327876254,170.17888343843103,78.34424008856078,25.55407906633028,83.56349820611487
2020-10-17,46.77756141556709,78.93932756059398,73.32378606227114,68.62588588511703,0.0100057697387598,0.0101093389356111,0.0091343159143824,0.0094152967250036,0.0097941434971813,78.66164444379858,599.311727978089,224.85654948457076,68.80552319268246,13.307911056092316,44.752573412724736
2020-10-18,66.35815674350314,83.45813610856236,88.35360389362299,89.7465897312995,0.0100060000557828,90.92082024359198,53.20111229641756,75.57601390285379,55.565965545208286,103.9371710568238,713.2826536709533,335.9730239254736,71.73536158785706,0.0095466453781897,69.07063241848823
2020-10-19,74.32209442997902,94.4722583819874,69.2287183060681,82.62510155510256,0.0100062253768404,54.51114553608557,2755.9481048326334,54.98530184959486,77.16189599825142,39.26051460362908,645.4373982058291,2051.7295803276384,100.52929037405424,11.50420326463687,55.8215041246425
2020-10-20,48.736271254338185,84.3610095271076,66.72533663747184,68.46581726593374,0.0100064454341697,43.33979205119329,2743.5922280450627,50.418295755243705,93.00203973077866,90.39567788537624,50.005500276479296,1379.6112695306535,99.46782735694111,13.476886684472994,52.728336033833145
2020-10-21,93.27947701679014,88.31444813702564,69.68302609712303,83.49774192465615,48.26112010313638,47.38642288605366,2894.384892645894,89.72297706213477,81.5193913583726,51.05358668096833,52.83246664316079,2288.9047099474024,93.46445575131396,0.0096643182116125,64.51193066522643
2020-10-22,76.95273742515342,87.24665544354312,56.02173192817376,73.38102332352938,0.0100534824032554,65.4887740571101,3287.372038701892,72.78194091987436,82.6624929098977,55.89772377120384,46.23338357807999,3256.82954796379,93.32638681460573,18.43043531963176,67.51440253570952
2020-10-23,70.78169559516292,73.1543538911355,74.04045506589354,82.37691269124498,63.657289033179765,87.59292030953343,3111.223938703588,71.0963732463119,0.0098578505910286,50.6681405686432,50.95093375321716,3470.3266641622854,96.24899503315618,0.0097357006254003,76.61955127496825
