date,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
2020-12-15,70.0,73.0,78.0,63.0,72.0,53.0,63.0,61.0,35.0,100.0,0.0,79.0,57.0,61.0,46.0
2020-12-16,64.0,73.0,78.0,69.0,0.0,50.0,77.0,89.0,0.0,100.0,28.0,67.0,48.0,90.0,54.0
2020-12-17,70.0,66.0,79.0,82.0,0.0,58.0,0.0,62.0,0.0,64.0,43.0,94.0,57.0,81.0,41.0
2020-12-18,96.0,59.0,73.0,65.0,0.0,53.0,51.0,52.0,40.0,57.0,0.0,57.0,62.0,0.0,97.0
2020-12-19,66.0,67.0,64.0,63.0,0.0,75.0,44.0,0.0,70.0,56.0,0.0,90.0,50.0,0.0,0.0
2020-12-20,100.0,84.0,77.0,79.0,0.0,54.0,53.0,0.0,68.0,67.0,0.0,100.0,49.0,0.0,0.0
2020-12-21,57.0,55.0,83.0,71.0,0.0,95.0,53.0,0.0,41.0,43.0,0.0,56.0,54.0,0.0,60.0
2020-12-22,54.0,71.0,75.0,45.0,0.0,73.0,64.0,67.0,35.0,35.0,0.0,0.0,53.0,0.0,72.0
2020-12-23,60.0,66.0,68.0,78.0,0.0,53.0,47.0,0.0,0.0,24.0,0.0,0.0,52.0,0.0,0.0
2020-12-24,49.0,78.0,57.0,92.0,0.0,98.0,42.0,93.0,0.0,0.0,0.0,64.0,34.0,0.0,0.0
2020-12-25,79.0,77.0,84.0,70.0,0.0,66.0,49.0,0.0,0.0,0.0,0.0,64.0,65.0,0.0,0.0
2020-12-26,52.0,85.0,86.0,59.0,0.0,78.0,44.0,66.0,0.0,34.0,0.0,0.0,51.0,0.0,0.0
2020-12-27,90.0,99.0,83.0,59.0,65.0,85.0,65.0,100.0,0.0,30.0,0.0,56.0,37.0,0.0,73.0
2020-12-28,69.0,86.0,90.0,94.0,68.0,100.0,77.0,70.0,100.0,28.0,0.0,0.0,100.0,68.0,61.0
2020-12-29,87.0,80.0,88.0,83.0,75.0,80.0,86.0,100.0,88.0,23.0,0.0,0.0,90.0,0.0,63.0
2020-12-30,97.0,61.0,97.0,79.0,0.0,74.0,85.0,64.0,33.0,26.0,0.0,0.0,45.0,0.0,0.0
2020-12-31,93.0,63.0,71.0,78.0,0.0,43.0,0.0,0.0,0.0,21.0,0.0,0.0,28.0,0.0,0.0
2021-01-01,67.0,79.0,85.0,100.0,0.0,43.0,100.0,0.0,30.0,0.0,0.0,82.0,41.0,0.0,0.0
2021-01-02,83.0,98.0,97.0,63.0,0.0,53.0,79.0,74.0,0.0,22.0,0.0,58.0,36.0,0.0,81.0
2021-01-03,91.0,78.0,95.0,65.0,0.0,62.0,62.0,0.0,0.0,27.0,0.0,67.0,39.0,0.0,87.0
2021-01-04,36.0,61.0,91.0,68.0,0.0,62.0,68.0,52.0,27.0,28.0,37.0,80.0,41.0,0.0,100.0
2021-01-05,73.0,64.0,85.0,66.0,77.0,61.0,49.0,55.0,20.0,26.0,35.0,82.0,38.0,0.0,95.0
2021-01-06,93.0,87.0,84.0,66.0,64.0,38.0,82.0,55.0,0.0,25.0,49.0,52.0,42.0,0.0,93.0
2021-01-07,85.0,70.0,78.0,77.0,0.0,77.0,68.0,56.0,0.0,37.0,54.0,54.0,44.0,89.0,73.0
2021-01-08,77.0,73.0,80.0,68.0,0.0,62.0,40.0,50.0,0.0,32.0,31.0,52.0,35.0,0.0,97.0
2021-01-09,80.0,85.0,82.0,72.0,0.0,56.0,89.0,74.0,0.0,29.0,46.0,55.0,45.0,0.0,64.0
2021-01-10,84.0,83.0,91.0,95.0,0.0,68.0,100.0,96.0,0.0,18.0,61.0,0.0,32.0,0.0,100.0
2021-01-11,99.0,68.0,84.0,83.0,0.0,39.0,78.0,61.0,0.0,31.0,0.0,47.0,41.0,0.0,69.0
2021-01-12,100.0,71.0,78.0,72.0,84.0,42.0,71.0,60.0,0.0,19.0,97.0,46.0,42.0,0.0,86.0
2021-01-13,77.0,69.0,71.0,57.0,97.0,59.0,63.0,55.0,0.0,27.0,73.0,55.0,44.0,94.0,89.0
2021-01-14,100.0,75.0,62.0,73.0,78.0,82.0,46.0,0.0,25.0,17.0,100.0,0.0,38.0,0.0,84.0
2021-01-15,87.0,79.0,78.0,72.0,0.0,86.0,56.0,40.0,23.0,34.0,77.0,100.0,51.0,0.0,56.0
2021-01-16,59.0,75.0,74.0,59.0,0.0,55.0,53.0,58.0,0.0,47.0,0.0,87.0,36.0,0.0,0.0
2021-01-17,61.0,88.0,84.0,76.0,0.0,51.0,62.0,66.0,0.0,35.0,0.0,75.0,36.0,0.0,76.0
2021-01-18,72.0,63.0,72.0,89.0,0.0,52.0,49.0,59.0,0.0,40.0,99.0,51.0,42.0,75.0,93.0
2021-01-19,39.0,87.0,82.0,73.0,60.0,60.0,76.0,62.0,22.0,50.0,0.0,76.0,38.0,0.0,75.0
2021-01-20,77.0,75.0,64.0,68.0,59.0,49.0,66.0,80.0,0.0,59.0,90.0,45.0,36.0,63.0,83.0
2021-01-21,85.0,68.0,73.0,70.0,0.0,0.0,44.0,63.0,0.0,59.0,100.0,60.0,45.0,0.0,53.0
2021-01-22,55.0,68.0,70.0,87.0,0.0,68.0,47.0,72.0,23.0,58.0,43.0,84.0,48.0,100.0,100.0
2021-01-23,49.0,77.0,71.0,76.0,0.0,79.0,45.0,40.0,0.0,54.0,0.0,60.0,37.0,0.0,55.0
2021-01-24,69.0,75.0,67.0,71.0,0.0,53.0,51.0,0.0,0.0,59.0,52.0,75.0,40.0,0.0,100.0
2021-01-25,76.0,63.0,87.0,71.0,0.0,57.0,39.0,38.0,28.0,41.0,52.0,84.0,51.0,0.0,77.0
2021-01-26,63.0,81.0,79.0,74.0,71.0,64.0,0.0,60.0,32.0,63.0,64.0,87.0,46.0,53.0,70.0
2021-01-27,85.0,79.0,83.0,74.0,0.0,44.0,43.0,52.0,0.0,56.0,0.0,69.0,51.0,0.0,80.0
2021-01-28,45.0,79.0,66.0,83.0,60.0,82.0,70.0,55.0,0.0,67.0,90.0,85.0,49.0,88.0,56.0
2021-01-29,79.0,75.0,85.0,66.0,0.0,56.0,47.0,72.0,100.0,51.0,51.0,45.0,99.0,75.0,51.0
2021-01-30,69.0,64.0,97.0,78.0,100.0,67.0,63.0,62.0,58.0,69.0,56.0,84.0,87.0,0.0,0.0
2021-01-31,68.0,75.0,98.0,71.0,0.0,59.0,79.0,52.0,0.0,55.0,0.0,100.0,93.0,0.0,76.0
2021-02-01,100.0,68.0,82.0,78.0,0.0,66.0,54.0,40.0,69.0,82.0,39.0,0.0,100.0,0.0,81.0
2021-02-02,49.0,78.0,72.0,82.0,0.0,66.0,63.0,62.0,66.0,78.0,41.0,52.0,94.0,0.0,86.0
2021-02-03,44.0,88.0,79.0,66.0,68.0,76.0,69.0,53.0,0.0,100.0,72.0,71.0,94.0,86.0,47.0
2021-02-04,42.0,74.0,79.0,55.0,0.0,57.0,49.0,56.0,0.0,63.0,71.0,67.0,85.0,0.0,75.0
2021-02-05,55.0,97.0,67.0,69.0,0.0,48.0,71.0,44.0,52.0,69.0,64.0,52.0,74.0,100.0,42.0
2021-02-06,58.0,72.0,83.0,83.0,80.0,83.0,70.0,42.0,0.0,89.0,0.0,0.0,55.0,0.0,46.0
2021-02-07,70.0,89.0,86.0,84.0,0.0,86.0,70.0,86.0,0.0,96.0,45.0,0.0,63.0,0.0,65.0
2021-02-08,75.0,71.0,71.0,77.0,0.0,68.0,58.0,37.0,0.0,90.0,62.0,48.0,77.0,0.0,67.0
2021-02-09,62.0,73.0,89.0,71.0,0.0,46.0,55.0,50.0,0.0,67.0,0.0,54.0,61.0,0.0,43.0
2021-02-10,64.0,88.0,79.0,66.0,0.0,37.0,51.0,59.0,0.0,0.0,38.0,38.0,84.0,0.0,76.0
2021-02-11,51.0,80.0,64.0,84.0,0.0,56.0,59.0,64.0,0.0,62.0,58.0,57.0,75.0,0.0,57.0
2021-02-12,54.0,77.0,71.0,79.0,70.0,78.0,61.0,88.0,0.0,0.0,51.0,69.0,76.0,62.0,47.0
2021-02-13,71.0,65.0,97.0,77.0,0.0,73.0,69.0,55.0,0.0,0.0,0.0,56.0,76.0,0.0,54.0
2021-02-14,64.0,74.0,100.0,100.0,0.0,70.0,63.0,52.0,0.0,47.0,0.0,0.0,74.0,0.0,0.0
2021-02-15,59.0,76.0,82.0,69.0,0.0,86.0,52.0,0.0,0.0,63.0,63.0,77.0,85.0,0.0,42.0
2021-02-16,72.0,71.0,92.0,67.0,0.0,89.0,77.0,64.0,0.0,67.0,0.0,83.0,89.0,0.0,69.0
2021-02-17,47.0,71.0,87.0,75.0,0.0,86.0,67.0,56.0,0.0,58.0,65.0,0.0,89.0,0.0,83.0
2021-02-18,66.0,82.0,79.0,68.0,54.0,95.0,50.0,61.0,72.0,71.0,75.0,52.0,90.0,0.0,74.0
2021-02-19,47.0,66.0,59.0,58.0,0.0,82.0,44.0,46.0,48.0,54.0,48.0,44.0,94.0,0.0,76.0
2021-02-20,100.0,80.0,80.0,93.0,74.0,62.0,81.0,79.0,0.0,77.0,62.0,57.0,84.0,0.0,0.0
2021-02-21,100.0,75.0,80.0,99.0,97.0,91.0,85.0,60.0,0.0,76.0,0.0,0.0,77.0,0.0,62.0
2021-02-22,61.0,88.0,77.0,75.0,0.0,78.0,46.0,67.0,68.0,54.0,65.0,0.0,83.0,0.0,58.0
2021-02-23,34.0,96.0,74.0,65.0,60.0,53.0,0.0,0.0,0.0,40.0,78.0,59.0,60.0,0.0,69.0
2021-02-24,46.0,99.0,64.0,72.0,0.0,86.0,72.0,66.0,43.0,69.0,77.0,48.0,84.0,78.0,92.0
2021-02-25,38.0,85.0,90.0,84.0,0.0,51.0,60.0,83.0,0.0,0.0,87.0,78.0,96.0,0.0,97.0
2021-02-26,28.0,74.0,87.0,94.0,0.0,61.0,67.0,73.0,0.0,67.0,0.0,47.0,85.0,0.0,64.0
2021-02-27,21.0,99.0,100.0,87.0,87.0,87.0,62.0,0.0,0.0,54.0,54.0,0.0,100.0,84.0,0.0
2021-02-28,20.0,72.0,79.0,92.0,0.0,75.0,47.0,76.0,64.0,66.0,0.0,95.0,88.0,0.0,100.0
2021-03-01,37.0,72.0,74.0,96.0,0.0,70.0,45.0,77.0,0.0,59.0,86.0,77.0,96.0,72.0,51.0
2021-03-02,33.0,65.0,66.0,86.0,56.0,71.0,64.0,76.0,0.0,58.0,85.0,0.0,75.0,0.0,71.0
2021-03-03,16.0,60.0,66.0,78.0,72.0,58.0,91.0,48.0,0.0,83.0,95.0,61.0,74.0,0.0,68.0
2021-03-04,32.0,100.0,72.0,88.0,0.0,72.0,75.0,90.0,67.0,43.0,83.0,53.0,82.0,0.0,79.0
2021-03-05,28.0,71.0,63.0,68.0,75.0,60.0,67.0,0.0,0.0,62.0,64.0,51.0,78.0,100.0,60.0
2021-03-06,23.0,85.0,91.0,94.0,0.0,100.0,87.0,90.0,0.0,0.0,70.0,63.0,85.0,0.0,49.0
2021-03-07,27.0,83.0,87.0,79.0,71.0,74.0,93.0,86.0,0.0,83.0,0.0,71.0,93.0,0.0,85.0
2021-03-08,24.0,94.0,100.0,93.0,0.0,71.0,89.0,67.0,100.0,46.0,90.0,0.0,100.0,0.0,83.0
2021-03-09,32.0,100.0,100.0,99.0,77.0,84.0,60.0,71.0,81.0,80.0,71.0,55.0,79.0,0.0,58.0
2021-03-10,25.0,84.0,77.0,84.0,0.0,52.0,79.0,76.0,62.0,79.0,93.0,74.0,75.0,0.0,86.0
2021-03-11,36.0,90.0,84.0,100.0,55.0,69.0,73.0,74.0,64.0,67.0,83.0,65.0,85.0,0.0,73.0
2021-03-12,37.0,76.0,91.0,64.0,97.0,77.0,100.0,86.0,84.0,92.0,0.0,67.0,87.0,0.0,61.0
2021-03-13,43.0,100.0,98.0,81.0,100.0,78.0,98.0,100.0,100.0,78.0,0.0,86.0,90.0,0.0,0.0
2021-03-14,31.0,78.0,100.0,89.0,89.0,100.0,62.0,68.0,100.0,86.0,70.0,0.0,91.0,0.0,86.0
2021-03-15,33.0,86.0,88.0,79.0,65.0,67.0,96.0,73.0,100.0,56.0,0.0,55.0,100.0,0.0,88.0
2021-03-16,39.0,77.0,84.0,91.0,39.0,62.0,63.0,66.0,71.0,76.0,0.0,65.0,83.0,84.0,68.0
