,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,0.0,0.18426811367061258,-0.0762527360325201,-0.2209023092007739,-0.1667609898634742,0.13356362959492868,0.1229636077536816,0.17577932398855622,0.13452594052759567,0.17916804182828477,-0.016653595837147213,-0.4359223232001662,0.13500677139675413,0.21760734434200174,0.1392438640599402
cough,0.18426811367061258,0.0,-0.2578238749110256,0.19323517029996307,-0.28828480339536444,-0.10577947372051151,-0.17114777369236978,-0.23806813917597383,-0.3694797073811528,0.04272703909201245,0.055054722547547355,0.022470146641634558,0.11341366034816044,-0.3000209756433617,0.014434528074309644
fever,-0.0762527360325201,-0.2578238749110256,0.0,-0.05461297573064333,0.008409506960815941,0.20373945868377308,-0.09382078209611835,0.1398779452597462,0.1860013389701032,-0.042966680077401787,-0.24948188431374985,0.21827721025271882,-0.24557916126157822,0.501168932901488,-0.14039211600586876
headache,-0.2209023092007739,0.19323517029996307,-0.05461297573064333,0.0,-0.0686414914967166,0.1205797915276786,-0.13915761509514876,0.04802538443097489,-0.3199816978870371,0.11386205593924026,-0.017369391870259227,0.17029562358477354,0.04822896106852748,-0.005592321577036588,-0.10507798905876169
lagnat,-0.1667609898634742,-0.28828480339536444,0.008409506960815941,-0.0686414914967166,0.0,0.008332363632437152,-0.019050950329488614,-0.0009277772568069246,-0.04611417172893828,-0.3574483694840558,-0.23192036614935357,0.1662058641251929,-0.38201969447598016,0.14091011696910266,0.2466531108275425
rashes,0.13356362959492868,-0.10577947372051151,0.20373945868377308,0.1205797915276786,0.008332363632437152,0.0,0.09238033517160485,-0.11435984696239679,-0.1558639508918105,-0.02597326535966865,-0.2855561124418019,0.016808450047803663,-0.13691278633474846,0.24537675502343304,-0.15802929838046373
sipon,0.1229636077536816,-0.17114777369236978,-0.09382078209611835,-0.13915761509514876,-0.019050950329488614,0.09238033517160485,0.0,-0.12074438456359701,0.0003525622590975893,0.31308852963053996,0.14564286862646386,-0.09978356159183939,0.322669202809794,-0.17685907968414918,-0.10538140598624565
ubo,0.17577932398855622,-0.23806813917597383,0.1398779452597462,0.04802538443097489,-0.0009277772568069246,-0.11435984696239679,-0.12074438456359701,0.0,0.5076048992340639,0.05486071677322506,0.16012489895135432,-0.10122406262073759,-0.08888759715517863,0.24496105989368155,0.08135706888791155
ecq,0.13452594052759567,-0.3694797073811528,0.1860013389701032,-0.3199816978870371,-0.04611417172893828,-0.1558639508918105,0.0003525622590975893,0.5076048992340639,0.0,-0.17222366322427848,0.15726593307214193,-0.016758984999596986,0.010015918498469115,0.13706766168042295,0.32293739033674296
face-shield,0.17916804182828477,0.04272703909201245,-0.042966680077401787,0.11386205593924026,-0.3574483694840558,-0.02597326535966865,0.31308852963053996,0.05486071677322506,-0.17222366322427848,0.0,0.3412832601043009,-0.4715132380101301,0.507299810274219,-0.24672135320121638,-0.21296108153377527
Frontliners,-0.016653595837147213,0.055054722547547355,-0.24948188431374985,-0.017369391870259227,-0.23192036614935357,-0.2855561124418019,0.14564286862646386,0.16012489895135432,0.15726593307214193,0.3412832601043009,0.0,-0.1337816456393424,0.5380608506969511,-0.33010968391912743,0.2679177084212436
masks,-0.4359223232001662,0.022470146641634558,0.21827721025271882,0.17029562358477354,0.1662058641251929,0.016808450047803663,-0.09978356159183939,-0.10122406262073759,-0.016758984999596986,-0.4715132380101301,-0.1337816456393424,0.0,-0.31181381035180467,-0.11066300977900614,0.14057610933526346
Quarantine,0.13500677139675413,0.11341366034816044,-0.24557916126157822,0.04822896106852748,-0.38201969447598016,-0.13691278633474846,0.322669202809794,-0.08888759715517863,0.010015918498469115,0.507299810274219,0.5380608506969511,-0.31181381035180467,0.0,-0.37820820226813734,0.08692938367551697
social-distancing,0.21760734434200174,-0.3000209756433617,0.501168932901488,-0.005592321577036588,0.14091011696910266,0.24537675502343304,-0.17685907968414918,0.24496105989368155,0.13706766168042295,-0.24672135320121638,-0.33010968391912743,-0.11066300977900614,-0.37820820226813734,0.0,-0.004429459329072914
work-from-home,0.1392438640599402,0.014434528074309644,-0.14039211600586876,-0.10507798905876169,0.2466531108275425,-0.15802929838046373,-0.10538140598624565,0.08135706888791155,0.32293739033674296,-0.21296108153377527,0.2679177084212436,0.14057610933526346,0.08692938367551697,-0.004429459329072914,0.0
