,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
flu,0.0,0.8457481763010749,0.8854527666948345,-0.21207269740762627,0.6224040327537081,-0.04854182680964717,0.5618827913031101,0.5620244474577358,-0.7013641403428712,-0.2298054728836957,-0.6442680008680224,-0.42327265651154217,0.7492005548320351,0.8103149390583962,0.6945132358912564
cough,0.8457481763010749,0.0,0.8366944277475414,-0.06878806075598289,0.6551801725250553,0.1370702058808776,0.5472307467838585,0.6995895611490061,-0.7494307464888966,0.00010036888193199109,-0.4260269264344767,-0.4123097231864573,0.6825548960114359,0.690397581350358,0.5466144011076024
fever,0.8854527666948345,0.8366944277475414,0.0,-0.20809958513166818,0.6808445455426035,-0.1428149414442096,0.6177691279534133,0.7085827481559528,-0.747094700374549,-0.23883735194388428,-0.6425025505099987,-0.5311208194547699,0.7260472761682708,0.8281132491097104,0.6396707519810404
headache,-0.21207269740762627,-0.06878806075598289,-0.20809958513166818,0.0,0.0328345377590938,0.42277855124568203,-0.05687369498926598,-0.04908232725303757,0.10886779333985284,0.16160150082040148,0.33618760848913565,0.2201028179242101,-0.21081460397142843,-0.28935775740704284,-0.4069294717269307
lagnat,0.6224040327537081,0.6551801725250553,0.6808445455426035,0.0328345377590938,0.0,-0.01205894440514121,0.5166222823619191,0.5866842333317938,-0.4734949892477065,-0.36022750068340575,-0.27784798105648656,-0.16509873331350763,0.6956291153623692,0.5571935103689193,0.4300824396021518
rashes,-0.04854182680964717,0.1370702058808776,-0.1428149414442096,0.42277855124568203,-0.01205894440514121,0.0,-0.01897174090815344,0.12359217987600267,-0.008955140361508119,0.3866173581732354,0.2470955723943694,-0.06437822696653689,-0.04471383078276011,-0.05429230576701493,-0.049656668218919245
sipon,0.5618827913031101,0.5472307467838585,0.6177691279534133,-0.05687369498926598,0.5166222823619191,-0.01897174090815344,0.0,0.4893506851292997,-0.5054458456911269,-0.19945948955499912,-0.2778938178923396,-0.39323467323000777,0.48912042843113035,0.6151430968306658,0.4329187717571888
ubo,0.5620244474577358,0.6995895611490061,0.7085827481559528,-0.04908232725303757,0.5866842333317938,0.12359217987600267,0.4893506851292997,0.0,-0.6468289034424523,-0.06433916067942592,-0.3706336988359693,-0.3985934095990177,0.4374173952820349,0.5778828165907421,0.47647262283220404
ecq,-0.7013641403428712,-0.7494307464888966,-0.747094700374549,0.10886779333985284,-0.4734949892477065,-0.008955140361508119,-0.5054458456911269,-0.6468289034424523,0.0,0.21812541149652864,0.44869814542820236,0.47852660527275326,-0.28788982376761907,-0.5275456408631308,-0.3670082890978574
face-shield,-0.2298054728836957,0.00010036888193199109,-0.23883735194388428,0.16160150082040148,-0.36022750068340575,0.3866173581732354,-0.19945948955499912,-0.06433916067942592,0.21812541149652864,0.0,0.35975552470156824,0.05187538965364931,-0.10328853607264946,-0.10057786151260811,-0.15185809380225215
Frontliners,-0.6442680008680224,-0.4260269264344767,-0.6425025505099987,0.33618760848913565,-0.27784798105648656,0.2470955723943694,-0.2778938178923396,-0.3706336988359693,0.44869814542820236,0.35975552470156824,0.0,0.49780608947853067,-0.2762950563671491,-0.5775039826718598,-0.46987404007409667
masks,-0.42327265651154217,-0.4123097231864573,-0.5311208194547699,0.2201028179242101,-0.16509873331350763,-0.06437822696653689,-0.39323467323000777,-0.3985934095990177,0.47852660527275326,0.05187538965364931,0.49780608947853067,0.0,-0.2098347373154547,-0.47896148478709355,-0.43920494512481206
Quarantine,0.7492005548320351,0.6825548960114359,0.7260472761682708,-0.21081460397142843,0.6956291153623692,-0.04471383078276011,0.48912042843113035,0.4374173952820349,-0.28788982376761907,-0.10328853607264946,-0.2762950563671491,-0.2098347373154547,0.0,0.7290930640146172,0.6939835230326944
social-distancing,0.8103149390583962,0.690397581350358,0.8281132491097104,-0.28935775740704284,0.5571935103689193,-0.05429230576701493,0.6151430968306658,0.5778828165907421,-0.5275456408631308,-0.10057786151260811,-0.5775039826718598,-0.47896148478709355,0.7290930640146172,0.0,0.8356008085009189
work-from-home,0.6945132358912564,0.5466144011076024,0.6396707519810404,-0.4069294717269307,0.4300824396021518,-0.049656668218919245,0.4329187717571888,0.47647262283220404,-0.3670082890978574,-0.15185809380225215,-0.46987404007409667,-0.43920494512481206,0.6939835230326944,0.8356008085009189,0.0
